"","pVal","phase","peak.shape","period"
"0",1.54402716760339e-06,16,6,24
"1",1.34815908283772e-06,14,8,24
"2",0.00952213927372881,6,16,24
"3",0.000617326310858087,16,6,24
"4",9.24898112658726e-05,14,8,24
"5",0.000585958071747466,16,6,24
"6",0.000205742289331655,14,8,24
"7",0.00122021795491023,16,6,24
"8",0.000133590140611747,14,6,24
"9",0.00217786220308338,16,6,24
"10",0.00461029090189482,12,10,24
"11",7.14120316963087e-06,14,6,24
"12",6.07818860152252e-05,12,10,24
"13",0.00160690094049834,16,6,24
"14",0.000398823514704439,14,6,24
"15",0.0420506076384997,6,16,24
"16",7.30264370671056e-09,14,6,24
"17",0.000109506993067833,14,10,24
"18",1.51740600954127e-06,16,6,24
"19",6.61176444611477e-06,14,8,24
"20",0.0260992488019616,16,6,24
"21",0.000764537859627774,14,6,24
"22",0.00111418788404383,14,6,24
"23",0.000259610767387064,12,8,24
"24",0.000290769639172287,14,8,24
"25",6.57444101331095e-06,14,6,24
"26",0.00266328973727812,14,6,24
"27",0.00492177659469594,16,6,24
"28",0.00785896585282094,14,8,24
"29",0.000499874087288546,12,10,24
"30",0.000123624174946221,12,10,24
"31",1.09799225535972e-05,14,8,24
"32",6.68779344457494e-06,14,6,24
"33",0.000775933468763431,16,6,24
"34",7.53382870946654e-05,14,8,24
"35",2.60405630110603e-05,14,6,24
"36",0.00219616812120214,14,6,24
"37",5.64105859206233e-05,14,6,24
"38",0.00028752141037864,16,6,24
"39",0.000393027261986133,14,6,24
"40",1.84431946407798e-06,12,10,24
"41",3.52855866551905e-05,12,8,24
"42",0.0188585517713941,14,6,24
"43",1.76820062084161e-05,14,8,24
"44",5.96045450380068e-05,14,8,24
"45",0.000933544669539879,14,6,24
"46",0.000399265789954167,14,6,24
"47",5.15609647895731e-05,14,6,24
"48",6.9144983071029e-06,16,6,24
"49",0.000269129855724519,14,6,24
"50",6.94524834153946e-05,14,8,24
"51",0.000301832536572066,14,6,24
"52",7.25455560089485e-06,14,6,24
"53",0.000803450470249168,14,8,24
"54",0.0075148047389372,14,6,24
"55",4.7383704586158e-06,12,8,24
"56",0.000193081225372784,14,8,24
"57",0.0267532480743733,14,8,24
"58",0.000287017434827204,16,6,24
"59",0.000802138082232419,16,6,24
"60",0.00135586249623649,16,6,24
"61",0.000278048139988854,14,6,24
"62",5.49313055593483e-05,14,6,24
"63",4.25734447211912e-06,14,6,24
"64",2.8513223012265e-08,14,6,24
"65",0.000536805487702684,14,6,24
"66",0.000752004452092892,14,6,24
"67",0.000403694783586779,14,6,24
"68",0.00883156398854256,14,8,24
"69",1.07102575909893e-05,14,8,24
"70",1.3954096782125e-05,14,8,24
"71",0.00157290048000466,14,6,24
"72",0.0134450675646469,14,8,24
"73",0.000846456804294858,14,8,24
"74",7.06296441512488e-05,12,8,24
"75",0.000852302649814497,16,6,24
"76",1.58858412422031e-05,12,10,24
"77",2.539695445101e-06,16,6,24
"78",8.95096617838387e-05,14,6,24
"79",0.00350180072279068,12,8,24
"80",2.67105900260622e-06,14,6,24
"81",2.91778892692879e-05,14,8,24
"82",0.000359753941902612,16,6,24
"83",1.03607609574484e-05,14,6,24
"84",1.59726948372765e-06,16,6,24
"85",0.0862004874337852,14,6,24
"86",0.00121500691329422,8,14,24
"87",7.53382870946654e-05,14,8,24
"88",4.14755732718168e-05,14,6,24
"89",0.000286493072222875,14,6,24
"90",0.00394943976213944,14,6,24
"91",0.00111418788404383,14,6,24
"92",1.79817012288977e-05,14,8,24
"93",0.000530980163489639,14,8,24
"94",0.000518911971445928,14,6,24
"95",2.56136685354691e-05,16,6,24
"96",1.31605389286599e-06,14,8,24
"97",1.79817012288977e-05,14,8,24
"98",1.10795768182648e-05,14,8,24
"99",4.56727952818846e-07,12,10,24
"100",0.000154622959410322,14,8,24
"101",0.000251766639226163,14,6,24
"102",0.000202577023341937,14,8,24
"103",3.05923038263906e-08,14,8,24
"104",0.000789604674697537,16,6,24
"105",0.0130696029247258,14,6,24
"106",0.000261884112613999,14,6,24
"107",4.3283002133211e-06,14,6,24
"108",0.0105783544903787,14,6,24
"109",0.000398823514704439,14,6,24
"110",0.00448799972970391,16,6,24
"111",2.539695445101e-06,14,6,24
"112",7.44534273634399e-06,10,12,24
"113",5.62745331426891e-07,14,6,24
"114",0.00281588758825438,14,8,24
"115",8.51435236169899e-05,14,6,24
"116",0.00044276202070808,14,6,24
"117",6.67045788050914e-05,14,6,24
"118",0.00527787112799361,14,6,24
"119",0.000292955109025829,14,6,24
"120",3.47262417076973e-05,14,6,24
"121",1.37018385845654e-06,10,12,24
"122",5.4274699778498e-05,12,10,24
"123",0.000148433489568608,14,6,24
"124",0.000104931086238429,12,8,24
"125",1.75059923674524e-05,14,6,24
"126",0.0224710604109901,16,6,24
"127",0.000118852511151282,14,10,24
"128",0.00101896170691798,12,10,24
"129",0.0011490062554202,14,6,24
"130",0.015835652881374,16,6,24
"131",0.000134366770602521,8,14,24
"132",0.00275919681818193,14,6,24
"133",0.0957129283434523,14,6,24
"134",6.46108858204697e-06,16,6,24
"135",0.0008146714897673,14,6,24
"136",7.70096972707659e-09,14,6,24
"137",0.000193081225372784,14,8,24
"138",1.67829211469712e-05,14,8,24
"139",3.5726761922236e-06,14,8,24
"140",0.000744613010228237,14,8,24
"141",3.53148220756244e-05,14,6,24
"142",9.46925604931972e-05,14,8,24
"143",8.95096617838387e-05,16,6,24
"144",0.00288954302476629,14,6,24
"145",0.00155893374824465,16,6,24
"146",7.14120316963087e-06,14,6,24
"147",0.00179009715284592,16,6,24
"148",0.0041289597513276,14,6,24
"149",6.58026946432996e-07,14,6,24
"150",1.91277274098665e-05,16,6,24
"151",5.78220312670309e-05,14,6,24
"152",0.000177273128563053,14,6,24
"153",0.000291502082246379,14,6,24
"154",5.26279898867579e-06,14,6,24
"155",0.000177648542224937,16,6,24
"156",0.00115369195749864,14,6,24
"157",0.000142167801188154,14,6,24
"158",8.80659575615187e-05,16,6,24
"159",3.94907044274593e-06,14,8,24
"160",2.90288243401983e-05,14,6,24
"161",0.00326319793487537,14,6,24
"162",4.25840539730366e-05,14,10,24
"163",0.00302832833751915,14,6,24
"164",0.000263201558232512,14,6,24
"165",0.000983387359914541,14,6,24
"166",0.00394943976213944,16,6,24
"167",4.08275174394447e-05,16,6,24
"168",3.64919828114785e-05,14,6,24
"169",6.7238282502862e-06,12,8,24
"170",6.13656061596073e-08,14,8,24
"171",5.28608078737365e-07,12,10,24
"172",0.000652401735573408,10,10,24
"173",1.61166278938451e-05,14,6,24
"174",0.00129530829059702,14,6,24
"175",3.24985032097166e-06,12,10,24
"176",7.91937749956182e-06,14,8,24
"177",7.06296441512488e-05,14,8,24
"178",0.000827204897302182,16,6,24
"179",2.97404437211013e-07,12,10,24
"180",0.000635219827114843,14,6,24
"181",6.80114587583892e-06,14,6,24
"182",0.000677424992609615,14,8,24
"183",0.000839738304837063,14,6,24
"184",0.000802138082232419,14,6,24
"185",0.0081140669805663,14,6,24
"186",0.0309620445067208,16,6,24
"187",4.76419780999912e-05,14,8,24
"188",0.000175780177789915,14,8,24
"189",0.00243901620308795,14,8,24
"190",8.37702409780062e-05,14,6,24
"191",0.0348414086745264,4,18,24
"192",8.81549001284242e-05,12,8,24
"193",0.000186442428316314,14,6,24
"194",3.09283572959011e-07,14,6,24
"195",0.000889090161466552,14,8,24
"196",8.95096617838387e-05,16,6,24
"197",0.000296080903708229,14,6,24
"198",0.00012872269942044,14,8,24
"199",1.93917645225457e-05,12,10,24
"200",5.53366242569776e-07,14,6,24
"201",6.22461637744809e-05,14,6,24
"202",0.000966554674231498,4,18,24
"203",1.05393947670596e-05,16,6,24
"204",1.06711876050185e-07,14,8,24
"205",1.2593387029939e-05,14,6,24
"206",1.12539300055043e-05,14,6,24
"207",4.38232207297796e-05,14,8,24
"208",0.00707387417641272,14,8,24
"209",0.000255489961555523,12,8,24
"210",0.00659124658868512,14,8,24
"211",0.000463502312712702,14,6,24
"212",0.000591336393533421,14,6,24
"213",0.00527787112799361,16,6,24
"214",0.000948362838897655,12,6,24
"215",0.000838985420911145,14,6,24
"216",0.0676330114346672,14,6,24
