"","pVal","phase","peak.shape","period"
"0",0.000259455985722964,10,14,24
"1",1.87918617242265e-05,10,14,24
"2",0.000200073490148698,18,6,24
"3",3.10287365624483e-05,10,14,24
"4",1.36044065421037e-05,10,12,24
"5",1.81548494623883e-05,10,14,24
"6",8.51785491168787e-05,18,6,24
"7",8.08875873526859e-05,10,14,24
"8",0.000127228705344521,18,6,24
"9",4.18147697331681e-05,10,12,24
"10",1.12016484777336e-05,10,14,24
"11",3.01082659692157e-05,10,14,24
"12",0.000617552549647261,18,6,24
"13",4.90611166013252e-05,10,14,24
"14",1.13915069265087e-05,10,14,24
"15",6.02165319384313e-05,10,12,24
"16",3.70376167005419e-05,10,12,24
"17",0.00017881363511402,18,6,24
"18",0.000254982606658775,10,14,24
"19",4.87524223374093e-05,10,14,24
"20",0.0001798325770295,10,14,24
"21",6.80114587583892e-06,18,6,24
"22",7.8815126970704e-05,10,14,24
"23",1.10117900289585e-05,10,14,24
"24",0.000175952909858102,10,14,24
"25",1.81548494623883e-05,10,14,24
"26",7.7143960012333e-05,10,14,24
"27",3.71901302439031e-06,10,14,24
"28",9.23667779665372e-06,10,16,24
"29",1.10117900289585e-05,10,14,24
"30",4.9878801878014e-05,10,14,24
"31",0.000127228705344521,18,6,24
"32",2.03085083932027e-06,10,14,24
"33",2.16765341339469e-05,10,12,24
"34",0.000983358860239763,18,6,24
"35",0.000388535633581328,10,14,24
"36",1.15813653752839e-05,10,14,24
"37",4.87524223374093e-05,10,14,24
"38",3.62911266128397e-05,18,6,24
"39",0.000125697946692681,10,14,24
"40",1.87918617242265e-05,10,14,24
"41",5.96045450380068e-05,18,6,24
"42",9.97576037560279e-05,10,12,24
"43",0.000233586322200439,18,6,24
"44",7.75230757088892e-05,10,14,24
"45",1.15813653752839e-05,10,14,24
"46",1.60402790704182e-05,10,12,24
"47",5.91959127530342e-05,10,12,24
"48",3.71901302439031e-06,10,14,24
"49",9.63429967948357e-05,8,16,24
"50",1.87918617242265e-05,10,14,24
"51",4.11543298971515e-06,18,6,24
"52",2.06711603287956e-06,10,14,24
"53",0.000181896628822883,18,6,24
"54",7.75230757088892e-05,10,14,24
"55",4.18674224472794e-05,10,14,24
"56",5.04630336474939e-05,10,14,24
"57",2.06711603287956e-06,10,14,24
"58",8.08875873526859e-05,10,14,24
"59",0.000261884112613999,18,6,24
"60",3.90728176195178e-05,10,12,24
"61",0.000897129237477099,10,14,24
"62",8.08875873526859e-05,10,14,24
"63",0.0001798325770295,10,14,24
"64",5.13183393025361e-05,10,14,24
"65",5.73831822295996e-05,18,6,24
"66",2.94510041948662e-05,10,14,24
"67",4.62449056329363e-05,10,14,24
"68",0.000183585427403631,18,6,24
