"CycID","filter_type","ar_method","period_number","period","amplitude","phase","mean","R_square","R2_adjust","coef_var","pvalue","fdr_BH"
"0","1","default","1","24","1.04739535835832","10.9538457204628","0.0083653986682707","0.380799733294119","0.324508799957221","150.888915531374","0.00513029669709031","0.0147337642076115"
"1","1","burg","1","24.0481927710843","0.7984422622091","11.2721659252221","0.137681732960358","0.458064427647218","0.408797557433328","6.22757590767275","0.00118419779147061","0.00569539415641043"
"2","1","yule-walker","1","21.2340425531915","1.12040243099776","13.0332598216455","0.0388612725651862","0.436538035520284","0.385314220567582","31.469877287652","0.00181765165346737","0.00724452631912065"
"3","0","burg","1","25.2658227848101","0.681567731197721","8.56343567195911","-0.0257147064014878","0.295785946821203","0.231766487441312","-35.2685130651766","0.0211228036894351","0.0459391119822425"
"4","1","yule-walker","1","26.2631578947368","0.935357328721903","8.70392699090084","-0.0792170963838507","0.474984034184549","0.427255310019508","-12.0411439188968","0.000835406050294973","0.00477647827498555"
"5","1","yule-walker","1","24.95","1.1665477726775","9.69822935467015","0.0397675871984899","0.588344907266298","0.55092171701778","28.2834834540798","5.75265618387721e-05","0.00169587237024487"
"6","0","burg","1","22.9425287356322","0.894582819811499","9.76277670585314","-0.052376249279558","0.317111452218808","0.25503067514779","-22.1942388331905","0.0150608029020223","0.0342135458928267"
"7","0","yule-walker","1","26.972972972973","1.22174521512599","9.37266809127519","0.0684923226824314","0.529293390508771","0.486501880555022","16.7335483507326","0.000251335168422129","0.00270543776557728"
"8","1","burg","1","22.6818181818182","1.29491404340291","10.5553926414581","0.125559518450606","0.65604825009545","0.624779909195036","9.23656504664562","7.97026491361486e-06","0.00120731138060215"
"9","0","burg","1","22.1777777777778","0.616330666328134","10.2800454285126","0.0242910797013534","0.280045374731722","0.214594954252788","35.6374202319867","0.0269374441724446","0.0569459975891945"
"10","0","burg","1","25.5897435897436","0.790750586817444","9.18203220294665","0.0516703334332541","0.354069790206467","0.295348862043418","18.8569308194988","0.00816660525828872","0.0208597835460759"
"11","0","burg","1","24.95","0.861780847200378","9.12750648945978","-0.093165701114218","0.398085837780511","0.34336636848783","-10.4415948398556","0.00375733726495997","0.0117674201846538"
"12","1","default","1","24","1.06718226881146","10.1911018261651","-0.187024817333924","0.552714997994875","0.512052725085318","-5.65177908627535","0.00014335990222003","0.0022226341429462"
"13","0","yule-walker","1","24.95","0.980141276177114","10.2653674683365","0.0662481850038708","0.350624705097233","0.2915905873788","18.3855198333777","0.00865871376906702","0.0218158573168733"
"14","0","burg","1","21.9340659340659","0.752578554494637","11.4093821239237","-0.128807651087949","0.239913788595155","0.170815042103805","-8.56217134407749","0.0489205572668255","0.0985904015857023"
"15","0","burg","1","24.3414634146341","1.0119692742748","9.84046880372066","-0.15627293786685","0.538454809264933","0.496496155561745","-6.48364285728949","0.000202468063988936","0.00251137417659301"
"16","1","yule-walker","1","24.641975308642","1.2056257514358","9.66845374047179","-0.183828189118906","0.494580560768953","0.448633339020676","-6.64544551300439","0.000549757745897828","0.00384445976152327"
"17","0","yule-walker","1","25.2658227848101","0.818193863724146","9.75852883571478","0.137581073198834","0.31452791191217","0.252212267540549","7.50989821817972","0.0156995617276463","0.0353992372663953"
"18","0","yule-walker","1","22.1777777777778","0.615165803006804","11.0273835789757","-0.0871321292921093","0.236572705084366","0.167170223728399","-10.5777246220371","0.0513386584839883","0.103068979088513"
"19","1","default","1","24","0.806946742522626","9.4822863987765","0.152961245719133","0.368420450148041","0.311004127434226","6.48352596507296","0.00637835450216184","0.0172686223887872"
"20","1","yule-walker","1","24.3414634146341","0.763066296076442","10.2044970329819","0.201938722778317","0.370374850324148","0.313136200353616","4.76406316951","0.00616456928641174","0.0168155190573152"
"21","0","yule-walker","1","26.2631578947368","1.01063618800923","9.16924241523896","-0.0731941503162124","0.598188138697876","0.56165978767041","-13.2908743633351","4.40808825019623e-05","0.00160879133218841"
"22","0","yule-walker","1","25.2658227848101","1.02894763843858","9.42401429972781","0.0651915446382904","0.488472927308783","0.441970466155036","15.9631534352736","0.000627414948434102","0.00414468888785084"
"23","1","yule-walker","1","21.9340659340659","0.846463455953762","11.9012446386426","0.0917007144417325","0.498931649146399","0.453379980886981","9.78854351294465","0.000499881072973496","0.00366553389955928"
"24","1","burg","1","23.4823529411765","0.808971474404225","9.40177323995902","0.0963861087162145","0.353980002822958","0.2952509121705","10.1213601633315","0.00817910110918429","0.0208863664688056"
"25","0","burg","1","22.4269662921348","1.15310737110252","10.5128904984604","0.0939300047383586","0.594862185765092","0.558031475380101","11.7257956157756","4.82648085330384e-05","0.00163105229563523"
"26","1","default","1","24","0.857378933888745","9.5069285037246","0.0681664157923111","0.380550595566531","0.324237013345306","14.7035274806919","0.00515304858334109","0.014777885240439"
"27","0","yule-walker","1","26.6133333333333","0.899764592256554","8.16435931656994","-0.0526814499682161","0.4192349297028","0.366438105130327","-19.6686065150817","0.0025351599748451","0.0090058968911016"
"28","0","burg","1","24.0481927710843","0.80955048072995","10.1334437539462","0.0777030029881438","0.327152794119361","0.265984866312031","13.1033059958869","0.0127961990147356","0.029904648316746"
"29","0","yule-walker","1","24.3414634146341","1.04490710494034","10.2126175048247","-0.0173978631159339","0.512788080295938","0.468496087595569","-59.8129920498986","0.000367195164196588","0.00317094269599817"
