CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1(p)_pvalue,Rain_pvalue
0,0.0008003011513081,0.0095285387147614,0.0791094512427128,7.11039060586893e-05,0.0002090874175154,8.512804260618597e-06,0.000853560766361,0.0003608403228278
1,4.40514463611041e-05,0.0023688742750913,0.0193154027433106,4.46395570175007e-07,0.00263457564445,4.1824657766119773e-07,0.0002051243982655,1.75872303860935e-05
2,0.0144850483257154,0.121140507684302,0.397693997275736,0.0241983711689914,0.0081134275711518,0.0022053517700179,0.0201205954479952,0.0026651543659769
3,0.0015816556101253,0.0488599884546946,0.121555437868208,0.0007474726860886,0.0019061410751756,4.690487681771378e-05,0.0020782972486373,0.0022284186417758
4,0.0041242554126388,0.591395775284717,0.6671044416463,0.0456164860506951,0.0060295573541715,0.0172169844460008,0.0800195769996594,0.0330150656665468
5,0.0019585196258702,0.0589789416030357,0.135229812571075,0.001145071644719,0.0405306450138176,5.14757200181287e-05,0.002187157184195,0.0020203920347214
6,0.0043596859501691,0.101683413189193,0.305857431597291,0.0067202305711083,0.0147897016452398,0.0006311051234455,0.0091887158840038,0.0005902167959386
7,0.0005888431178181,0.0331873774907249,0.0726807036708532,0.0001492953408659,0.0184218834871063,7.372292069094713e-06,0.0007946896190171,0.0023590484587244
8,0.0017668504367849,0.0180863929339791,0.136180009077213,0.0003896723059481,0.0012964024337521,5.24162046551395e-05,0.0022078829654155,7.79543722701511e-05
9,0.0057789682684686,0.0272070512720596,0.237415386210631,0.0023581331899756,0.0177657547723294,0.0002956355000163,0.0058344360678362,0.0006309181173342
10,0.0038879849728761,0.0589789416030357,0.160717792377418,0.0023334427655431,0.0090144973729219,8.884946762420351e-05,0.0029412057460816,0.0004988453660551
11,0.114715650789945,0.785087019633595,0.965854822199096,0.55877459449853,0.0024162152830533,0.0527961324511437,0.1770091042701495,0.0133601677272807
12,0.0231522528324692,0.170328572533671,0.521312933688722,0.0541231748935147,0.0014330395101835,0.0026675113181913,0.0227836373468573,0.0090865201226726
13,0.0147466918818223,0.0180863929339791,0.368375583392098,0.0051882306729679,9.567235490615111e-06,0.002327171253057,0.0208461408758804,0.0027554985817727
14,1.19399459144187e-05,8.71530659140061e-07,0.0113681273707252,5.60445023722878e-11,0.0102290929160927,9.414612177556756e-10,1.7847441168890526e-05,2.5893568441832e-08
15,0.0300344243135438,0.591395775284717,0.520991076093639,0.154046653017262,0.0072478961206454,0.0026240222605467,0.0224835218879424,0.0097931088172767
16,0.0430144039293043,1.0,0.835997804495191,0.354360982192314,0.1786845176883252,0.0327366011912946,0.125876643768924,0.035853191097176
17,0.0014687475969017,0.0018498592938576,0.0913297930337571,3.27223897578222e-05,0.0686138411524468,1.5086796489385825e-05,0.0011372283628237,2.31976944240484e-05
18,0.578339125258744,1.0,0.998378207845619,0.981604037437058,0.0031279048187492,0.3431118837977761,0.6436126837684304,0.770822717167391
19,0.0229637228763246,0.236585399143175,0.292590100053168,0.0448405420819663,0.1079729083175062,0.0055497144686875,0.0369188243590952,0.0045785936954422
20,1.69479994138744e-05,0.0003789681674376,0.0224734650550663,4.04690742028535e-08,0.0087447080575004,3.2154826685873266e-08,6.86106561289863e-05,2.25305106336693e-05
21,0.0083197008666584,0.121140507684302,0.296816519946129,0.012575476442224,0.0783933677833902,0.0006623458160528,0.0095030581385154,0.0028006340086196
22,0.0298354071138269,0.324752839622234,0.563159085526579,0.107973189111038,0.019690854633338,0.009177489183434,0.051851360417628,0.0536172202584132
23,0.00535653683388,0.277589235790767,0.252991765057113,0.0150379312209198,0.003579086806822,0.0003512876642219,0.0064954373660494,0.0215937297625287
24,0.0022141927023902,0.0709541395803234,0.134883198307334,0.001476408471573,0.0003527997612038,5.090712792485127e-05,0.002172144522446,0.000570825309075
25,0.0106040591263064,0.143867005356704,0.247077127781146,0.0150614527410142,0.0037546744449689,0.0003180550223351,0.0060928394315191,0.005740541488104
26,0.0004888336954329,0.0048427681444993,0.0463531347186761,1.59582506836786e-05,0.0020079784755099,2.4486904151781103e-06,0.0004621262705457,0.0001225472090017
27,0.0343285676776243,0.785087019633595,0.644692775375014,0.230479932631111,0.0757354317922684,0.0049355995603388,0.0341662908901198,0.002824195991941
28,0.128677780711796,1.0,0.867428641058082,0.624681003608839,0.0001764087969067,0.0347438901022288,0.1313919406597922,0.235407828053916
29,0.0017915860556088,0.040338613070862,0.140205191573543,0.0007966471681456,0.0318381069072211,0.0008384375965259,0.0109830454298098,0.00336249445059
30,1.54205373642524e-05,8.7281299674252e-05,0.0138959631898552,6.1870221168547304e-09,0.0007302560381585,2.1095657677163212e-08,5.8140951436491775e-05,1.0179963131527e-05
31,0.0114346081507009,0.277589235790767,0.320658342694133,0.0321901146364272,0.0015290987976006,0.0007213829185934,0.0099881081907906,0.0183951405748731
32,0.0002296750362875,0.0002857574559262,0.0337251498703494,4.8585998346784e-07,0.0004743204114323,2.898464326873164e-07,0.0001735016851141,1.54809924173833e-06
33,0.0172465519722592,0.0850786733599917,0.489348536519511,0.0247292944210896,6.797413422798826e-06,0.0022487712257649,0.0203746206890042,0.0012468815458517
34,0.0111610613672454,0.324752839622234,0.422620595978452,0.0436338646964749,0.008093028101085,0.0020230303538859,0.019069628340615,0.0060478819618085
35,0.0038840705363394,0.0488599884546946,0.203685409720649,0.0024268182621554,0.0015880750176414,0.0004817660931861,0.0078379191146274,0.0014802632418372
36,0.028185512681298,0.236585399143175,0.348417296339697,0.0591414957018394,0.0778946123499719,0.0030945649409737,0.025047176292527,0.0054933537267908
37,0.0002640965809088,0.0180863929339791,0.0447396354365152,2.87007936947692e-05,0.0024147607211825,0.000302179976133,0.005927604426382,0.0085080573602311
38,0.0123311412542717,0.143867005356704,0.361879694349427,0.0227066136103301,0.0231406542417338,0.0009332962663662,0.0117219621780691,0.0020529790030234
39,0.0028676989180853,0.0589789416030357,0.201744037441568,0.0021900055782497,0.0511999251798942,0.0001990923678407,0.0046588224692641,0.0028357505919449
40,0.0074735462540084,0.0709541395803234,0.431014449319342,0.0101770237669053,0.0046767294024239,0.0020270662339264,0.0190725785793699,0.0024181945131669
41,0.211872218990355,1.0,0.99726972887177,0.795045617947941,0.0002467729865044,0.074175943749786,0.2256830209661262,0.0554014650368345
42,0.0175798330739358,0.324752839622234,0.387577664461379,0.0570907724530999,0.265920446852155,0.0017519445860937,0.0173808874423494,0.0310206551199285
43,0.0005932248929657,0.0272070512720596,0.0792189908386223,0.0001363470489226,0.0042213549341615,0.0003930004692919,0.0069433568617334,0.0051647823666861
44,0.0034901722268221,0.0272070512720596,0.191274052734634,0.0012985921644186,6.850031063498907e-05,0.0002804336971443,0.0056886971915464,0.0019011604631302
45,0.0026117824908376,0.0048427681444993,0.16080215375018,0.000203353293156,0.0136212952986948,0.0001121295161987,0.0033567128050018,0.0018526576489417
46,0.0116391648204568,0.0222237719556643,0.46388275164933,0.006093293245743,0.0148841223324206,0.0018320578538558,0.017919274484672,0.0004808820786495
47,0.0216880977068401,0.201043276693793,0.597218143880618,0.0642049642525897,0.0009449782926037,0.0039154469195065,0.0292869415563167,0.0120988054518278
48,0.0553129907343971,1.0,0.924737336134023,0.429267923939249,0.0380160966847026,0.024064144382244,0.1013110050651472,0.0188138879506926
49,0.166084021507609,0.785087019633595,0.987554702880918,0.663214497317967,0.0260470433888232,0.1518927792800926,0.3744329995630377,0.13586316123915
50,0.0018408406760597,0.0488599884546946,0.110439201705371,0.0007834423842063,0.026372259048903,6.477305152195619e-05,0.0024744061832383,0.0001354469152124
51,0.0227375715594146,0.511214203886076,0.53161489319766,0.117550008053703,0.0184718403638288,0.0030260977213278,0.0247307770256955,0.0180141390055108
52,0.0146863265490311,0.121140507684302,0.447652021874229,0.0267535730395412,0.0002905051979429,0.0023454739281976,0.0209544182061972,0.0045141064602951
53,0.0002193687384426,0.0076353759692052,0.0476993467623605,1.20546733011206e-05,0.0219702744202469,4.2752433855414255e-06,0.0006069496511364,1.28198757926222e-05
54,0.0035790062153245,0.0488599884546946,0.191213673659298,0.0021537442120195,0.0086247877247143,0.0004070076791297,0.0070885595211133,0.0018708184975905
55,0.0004621264122651,0.0222237719556643,0.0637550986095735,7.63555996259324e-05,0.000793576577914,4.954773013329884e-06,0.0006516323514317,0.0019346170544122
56,2.25967347700085e-05,0.0048427681444993,0.0172435968843455,4.2052843063356e-07,0.0016022683859002,7.221574435865901e-06,0.0007865565310036,4.17027423073709e-05
57,0.0122775110882165,0.0272070512720596,0.359543540461166,0.0060977478667071,0.0002118891998107,0.001104385687786,0.0130072920418945,0.002781100636179
58,0.0010886415528229,0.0095285387147614,0.102797031097374,0.0001165501655624,0.0067722697536355,2.9665399196942224e-05,0.0016232055018947,0.0019346170544122
59,0.0006233830641129,0.0030197661591326,0.0723063742339176,1.92989016944978e-05,0.0077246888698242,1.5745816064922017e-05,0.0011673469671055,6.4674591883465e-05
60,0.0196864618294332,0.201043276693793,0.489506864203515,0.0518352722554773,0.0067538160412876,0.0026106722973425,0.0224737412459189,0.003769063733332
61,0.0006402418892494,0.0180863929339791,0.123649028821831,0.0001503350527413,0.0054164765621523,4.294024664578188e-05,0.0019828166979607,0.000314286602119
62,0.0044187465138724,0.0709541395803234,0.194754624750001,0.003528348809365,0.0379394987682506,0.0001651622231995,0.0041842863094243,0.0010264895015117
63,0.0002035253520288,0.0018498592938576,0.0368158013831094,2.53369122660274e-06,0.0038937354277416,5.3274638777219e-07,0.0002280851408049,9.63429967948357e-05
