test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,1.837054424635856e-11,1.420769083245055e-10,1.1058101243464358,2.2126698660806897e-42,1.7112682645635652e-41,"[0.9469522577731762, 1.2646679909196954]",0.15850324192182708,0.03708080346291334,0.2255324680009318,"[0.00949627513378537, 0.3075102087098688]",23.394562213249216
1.0,24.0,3.3948285901619418e-09,8.209984498577852e-09,0.9731508125440251,3.434804977394017e-25,8.306662581364007e-25,"[0.7892024838762961, 1.1570991412117542]",-0.1232609272725238,0.21822362101748682,0.40797087496258516,"[-0.3194712485060103, 0.07294939396096267]",0.47082206077230665
2.0,24.0,5.569786102514162e-10,1.7378079470281001e-09,1.0663560533271583,2.9471943780178577e-30,9.195614283987075e-30,"[0.8835087404552862, 1.2492033661990305]",0.023624006321849578,0.7949797729747979,0.8820302580901828,"[-0.15456444485221246, 0.20181245749591162]",23.909762942837844
3.0,24.0,9.56205165743736e-11,4.3708913641131246e-10,1.0085510835994205,4.791180561234777e-36,2.187753680929122e-35,"[0.8508573142772926, 1.1662448529215483]",-0.22865062829325922,0.005624221952236803,0.16639709917860365,"[-0.3904995754354975, -0.06680168115102092]",0.8733810656145549
4.0,24.0,1.538384331577854e-09,4.095804929653498e-09,0.8885765206047093,2.613707219126512e-27,6.958751914607328e-27,"[0.7276954042045813, 1.0494576370048372]",-0.03767638148291841,0.694686828818956,0.8206578013218618,"[-0.2258135684168507, 0.1504608054510139]",0.14391317641973805
5.0,24.0,7.331738656417479e-14,6.7829883161410736e-12,1.0957050092588296,5.448150317243142e-72,5.091729268451534e-70,"[0.9760177778676411, 1.2153922406500182]",-0.0026695785376249503,0.963236970800199,0.9825847690077498,"[-0.11618786140862261, 0.11084870433337271]",0.010197038885641059
6.0,24.0,1.0361789028335843e-10,4.645101568685415e-10,1.1476551227944092,9.028985525643337e-36,4.048872433023918e-35,"[0.9674880426068564, 1.327822202981962]",0.035574895737084944,0.6690710830170998,0.8013787076501375,"[-0.12755501350388218, 0.19870480497805207]",23.86411390784314
7.0,24.0,1.1309096567942082e-10,4.936433726555491e-10,1.0420614313613323,1.8350305934926667e-35,8.013234032719069e-35,"[0.8777265308471441, 1.2063963318755206]",0.04189257831036386,0.6163242144399139,0.7615013679861842,"[-0.12197373396642627, 0.205758890587154]",23.83998213799299
8.0,24.0,9.08958792520569e-11,4.2031148244105114e-10,1.0560108943122728,3.088900471353385e-36,1.428723622272611e-35,"[0.8913529528894895, 1.2206688357350561]",0.01563348859337399,0.8500163255552096,0.9159682824735634,"[-0.14640492560346124, 0.17767190279020922]",23.94028447230225
9.0,24.0,1.0249609811013702e-10,4.6044967704464075e-10,1.1424770380696774,8.25959586841431e-36,3.7105102733217926e-35,"[0.963224600965928, 1.3217294751734268]",0.016906845601836196,0.8389541842286439,0.9083522999443957,"[-0.14614281687868216, 0.17995650808235455]",23.935420606809032
10.0,24.0,6.292601672496213e-09,1.440943822417269e-08,0.9467080099516028,1.2102166063096056e-23,2.7712768635438645e-23,"[0.7615787914577483, 1.1318372284454572]",0.026433406501231715,0.7987622674436143,0.8847610405888505,"[-0.1767776914426679, 0.22964450444513132]",23.899031824621716
11.0,24.0,2.8000135314245303e-10,1.0017937500624437e-09,0.9874086389286074,2.073788847408437e-32,7.419638094484569e-32,"[0.8241361072043415, 1.1506811706528735]",0.09575894230666293,0.2744103377413115,0.46491093153804336,"[-0.07596159395143151, 0.2674794785647574]",23.63422778367943
12.0,24.0,7.742086943149769e-13,2.1328063204269337e-11,1.1766076114696051,1.5623357147548894e-57,4.303955137065811e-56,"[1.0323629212045673, 1.320852301734643]",-0.08529755037129227,0.18920058323842381,0.37848814719896434,"[-0.21262945469862538, 0.042034353956040826]",0.32581264260530635
13.0,24.0,3.205602062481894e-10,1.1153889898256713e-09,1.12662300562834,5.622390429694158e-32,1.956975436719164e-31,"[0.939003487077214, 1.314242524179466]",0.05070698780014471,0.5657185004582521,0.7239806762967138,"[-0.12232457489663834, 0.22373855049692776]",23.806313573815356
14.0,24.0,1.5386948111672624e-11,1.2615137716769697e-10,1.162610918984643,4.029517838186579e-43,3.302883473923425e-42,"[0.9970929143647556, 1.3281289236045304]",0.13321022279412986,0.07721696613083447,0.2669548907682473,"[-0.0145415046935633, 0.280961950281823]",23.4911744297266
15.0,24.0,6.90660462711767e-12,7.592816495713833e-11,1.0688901271942932,1.2989374156552485e-46,1.4289740546262362e-45,"[0.9227580000855986, 1.2150222543029878]",0.00986937811620514,0.8917029554548267,0.9379435736350339,"[-0.13220679779878186, 0.15194555403119214]",23.96230175250151
16.0,24.0,1.5274964151444555e-11,1.256164815085901e-10,1.1435933191675791,3.7324675473624376e-43,3.069463443554636e-42,"[0.9808482036099755, 1.3063384347251827]",-0.08275205903610594,0.27253028796257484,0.46324192340967174,"[-0.23056744770230947, 0.06506332963009759]",0.31608958191908654
17.0,24.0,1.7460984408633531e-10,6.839398514936753e-10,1.2016507997659567,5.745104078443031e-34,2.2503345391472895e-33,"[1.0078058715541258, 1.3954957279777875]",-0.11964360854922518,0.1614185940164774,0.35143528502182275,"[-0.2871037374994639, 0.04781652040101353]",0.4570049210390625
18.0,24.0,1.2427284099816595e-08,2.7104218320210673e-08,0.9523053285812838,4.945486280304969e-22,1.0786229618985755e-21,"[0.7588748110326355, 1.145735846129932]",0.02008764875455782,0.8520354366316979,0.9172520579520916,"[-0.19099238683653233, 0.23116768434564797]",23.92327083373484
