test,period,n_components,p,q,p_reject,q_reject,amplitude,CI(amplitude),p(amplitude),q(amplitude),acrophase,CI(acrophase),p(acrophase),q(acrophase),mesor,CI(mesor),p(mesor),q(mesor),peaks,heights
0.0,24.0,1.0,1.8370527321565078e-11,1.4207677742896424e-10,0.16602828039638595,0.9794844970095876,1.105808705605074,"[0.9526788588526093, 1.2679872887721113]",0.0,0.0,0.15723686954903826,"[0.013881098324464908, 0.29641397613040044]",0.03138737863491414,0.33292793770520607,0.14179923419285945,"[0.0322278541515717, 0.25175649622055235]",0.011283723339790663,0.9999993161566143,[23.3993994],[1.24760794]
1.0,24.0,1.0,3.3948286404239525e-09,8.209984620130478e-09,0.6454932534011792,0.9794844970095876,0.9731491646788436,"[0.8012659033869077, 1.1512822389372677]",0.0,0.0,-0.12578949563923114,"[-0.3286480429959781, 0.07091944760966701]",0.20589813056957285,0.4397349751545881,-0.02926569490038544,"[-0.15807069452606207, 0.10608702170661713]",0.6994526599055906,0.9999993161566143,[0.48048048],[0.94388347]
10.0,24.0,1.0,6.292601661961328e-09,1.440943820004884e-08,0.882066628513241,0.9794844970095876,0.946706797943186,"[0.7780974533455893, 1.1251097827891097]",0.0,0.0,0.03144737390980801,"[-0.19129858458727253, 0.2417748299122184]",0.8191346764279583,0.8966403843060495,0.006603848021343062,"[-0.12471182600882051, 0.14947931205245374]",0.8593422866020182,0.9999993161566143,[23.87987988],[0.95329952]
100.0,24.0,1.0,1.945099636913028e-11,1.4702189243484717e-10,0.6024092787129549,0.9794844970095876,0.9613901157054032,"[0.8352162295067791, 1.1016339091736196]",0.0,0.0,-0.06289474781961513,"[-0.20741573739123575, 0.09235748062452354]",0.4515176747084919,0.6360299685990871,-0.044069960969903565,"[-0.1485688791398035, 0.05873606111792786]",0.39533110774976254,0.9999993161566143,[0.24024024],[0.91730308]
1000.0,24.0,1.0,1.944000516118649e-13,1.0860338078875135e-11,0.5593068336422293,0.9794844970095876,1.0516583015020995,"[0.9421988462390414, 1.16807384926959]",0.0,0.0,0.03144737390980801,"[-0.09684492147162499, 0.15516588643396095]",0.6498333692780154,0.7870958910754057,-0.08145821499908656,"[-0.16172459983787785, 0.0029788749276117577]",0.0588655441464927,0.9999993161566143,[23.87987988],[0.97020009]
1001.0,24.0,1.0,1.3135492693550077e-11,1.1402337407595553e-10,0.18152660936438358,0.9794844970095876,0.9952730244178207,"[0.8747726926575349, 1.1275388470435639]",0.0,0.0,-0.0503157982556921,"[-0.21527654671096358, 0.12103455353828146]",0.5825153125089488,0.7395141710155502,0.004327926531042747,"[-0.10117652504531777, 0.11032705758358355]",0.9323584667521543,0.9999993161566143,[0.19219219],[0.99959981]
1002.0,24.0,1.0,1.0804690475652023e-12,2.5725453513457198e-11,0.7229422435817028,0.9794844970095876,0.9157198944091156,"[0.7868076645629063, 1.0562003602003074]",0.0,0.0,0.11950002085726918,"[0.013331224671525727, 0.21912068344142374]",0.02687608288599974,0.3295590763254313,-0.02355690228845997,"[-0.10691753047774852, 0.0595820718089795]",0.5770443515397159,0.9999993161566143,[23.54354354],[0.89216299]
1003.0,24.0,1.0,7.67708230320352e-10,2.28212910321151e-09,0.975948982297032,0.9907105697868561,0.8856439501778333,"[0.7473759126805462, 1.0366410501794128]",0.0,0.0,0.04402632347373103,"[-0.15026473352956887, 0.23028523515809535]",0.6799633591440744,0.8086138175098994,0.07864498221734251,"[-0.032018066288690014, 0.19013653702402084]",0.16281482866872432,0.9999993161566143,[23.83183183],[0.96428881]
1004.0,24.0,1.0,3.868916298443992e-11,2.327836593893249e-10,0.7247672687306366,0.9794844970095876,1.1700373679557436,"[0.9904924258003888, 1.3587455721190769]",0.0,0.0,-0.13836844520315417,"[-0.283199499551102, 0.0027087408538952473]",0.05449318444726803,0.34079539992037544,-0.12662211604052587,"[-0.25729359580179717, 0.0075228631537369445]",0.06448615246048117,0.9999993161566143,[0.52852853],[1.04341525]
1005.0,24.0,1.0,6.698708254759822e-11,3.386606802204157e-10,0.8460904421175498,0.9794844970095876,0.9503834598327856,"[0.8033137312733016, 1.1075046193031874]",0.0,0.0,-0.1509473947670772,"[-0.29595205614197206, -0.0035586321313948177]",0.044688256011389926,0.33590511149861335,-0.057982391797856137,"[-0.16393496674561486, 0.04694876571202491]",0.27659464029826175,0.9999993161566143,[0.57657658],[0.89239977]
1006.0,24.0,1.0,4.748423876321795e-13,1.6661136408146647e-11,0.6203195114441855,0.9794844970095876,1.1811766350288608,"[1.0298938874108852, 1.3330201733994769]",0.0,0.0,0.22013161736865428,"[0.10631093220480778, 0.32624013881656777]",0.0001209321747117631,0.10993834064705735,0.0772590785648195,"[-0.019208444794130516, 0.1761230080229021]",0.11525064198815294,0.9999993161566143,[23.15915916],[1.25842903]
1007.0,24.0,1.0,1.4553913629811177e-12,3.059644041393446e-11,0.32756335072897025,0.9794844970095876,0.9458827753202594,"[0.8297461559988714, 1.0636912209895122]",0.0,0.0,0.08176317216550011,"[-0.04754681488566348, 0.21976257216814332]",0.2064343767737371,0.4399463536766506,-0.052807355486706786,"[-0.1374640494862741, 0.03206268668601013]",0.2227280081590528,0.9999993161566143,[23.68768769],[0.89307542]
1008.0,24.0,1.0,2.9976021664879227e-15,2.0724163126336257e-12,0.7453238896360139,0.9794844970095876,1.0838891307478866,"[0.9776272483180635, 1.1924778492723673]",0.0,0.0,-0.11321054607530812,"[-0.20110856217330308, -0.013712767121212721]",0.024695837037158608,0.3295590763254313,-0.08008722668846247,"[-0.15367795739850026, -0.008329173957372052]",0.02895599256256509,0.9999993161566143,[0.43243243],[1.00378533]
1009.0,24.0,1.0,1.5222079152721335e-10,6.167779235300379e-10,0.2224463149708673,0.9794844970095876,1.0311795235109507,"[0.8704009567103639, 1.1991098433340266]",0.0,0.0,-0.07547369738353815,"[-0.23192884483570733, 0.08747881281391326]",0.3750462394102536,0.5727645684334967,0.0177382691335366,"[-0.10050944674260223, 0.13603535764552385]",0.7682702594799946,0.9999993161566143,[0.28828829],[1.04890923]
101.0,24.0,1.0,2.0461410343841635e-13,1.1181098548547341e-11,0.8633794283972006,0.9794844970095876,0.9964436880635051,"[0.9025601238590382, 1.0962674600782392]",0.0,0.0,0.018868424345884094,"[-0.10563850979246506, 0.15027309161474992]",0.7322267864128804,0.8436626146693892,-0.02568294205891075,"[-0.10396403495167804, 0.051650898265945]",0.5096097919954281,0.9999993161566143,[23.92792793],[0.9707566]
1010.0,24.0,1.0,1.1096568108825977e-11,1.0227251713203666e-10,0.7427950857900141,0.9794844970095876,1.0135449501726637,"[0.9046218230627541, 1.127776691242929]",0.0,0.0,0.09434212172942313,"[-0.0683711560918614, 0.2655976001061717]",0.2467864277424039,0.46970916203478075,-0.046090726574113505,"[-0.14689185290694118, 0.060333881039802695]",0.41260017750239664,0.9999993161566143,[23.63963964],[0.96744696]
1011.0,24.0,1.0,7.54082352116825e-11,3.6730752660342177e-10,0.7820458380030398,0.9794844970095876,1.0156044303408436,"[0.8892957114258049, 1.1492772874618373]",0.0,0.0,-0.10063159651138509,"[-0.2961220151434498, 0.08161752101518105]",0.2653998509153064,0.48558970969998155,0.07891855696635708,"[-0.035165229484064406, 0.19020989191684629]",0.17732964674120044,0.9999993161566143,[0.38438438],[1.09451176]
1012.0,24.0,1.0,1.1648492170834857e-09,3.2231577672481617e-09,0.396474224814906,0.9794844970095876,1.0274689111135509,"[0.8642264331503262, 1.1949708552607636]",0.0,0.0,-0.02515789912784605,"[-0.23658690792122497, 0.17639486664704376]",0.7749285637923893,0.869143745841621,0.010311012013142884,"[-0.12311035972236882, 0.14840959219912325]",0.8549574248874194,0.9999993161566143,[0.0960961],[1.03777707]
1013.0,24.0,1.0,3.909905066379338e-09,9.322615799664611e-09,0.7885490546574236,0.9794844970095876,1.030402892146101,"[0.8282557076777429, 1.231226264009511]",0.0,0.0,0.05660527303765406,"[-0.1255149638755456, 0.24574418373304327]",0.5252549233500279,0.6943224366821255,0.02843374331301396,"[-0.10948821775691901, 0.15870737241319768]",0.7188269047956837,0.9999993161566143,[23.78378378],[1.05882436]
1014.0,24.0,1.0,4.07373246247289e-10,1.3484715201830155e-09,0.4404069340544665,0.9794844970095876,0.9432741034385624,"[0.7840819508665046, 1.1071500999424266]",0.0,0.0,0.018868424345884094,"[-0.1426899941099696, 0.18089253603414276]",0.8168364742268381,0.8954576564644137,-0.031134367784762196,"[-0.14437431191742317, 0.0779248810043554]",0.5576170014961939,0.9999993161566143,[23.92792793],[0.91213974]
1015.0,24.0,1.0,1.6781663281228987e-08,3.615179509097153e-08,0.22180424968275947,0.9794844970095876,0.9241487815929463,"[0.7514635909425021, 1.113271955697663]",0.0,0.0,0.018868424345884094,"[-0.1984779886839842, 0.24574887073621737]",0.8346342505633466,0.9062261135324067,0.006200028513530076,"[-0.13872241135308683, 0.1469364087861797]",0.9550134095334222,0.9999993161566143,[23.92792793],[0.93034578]
1016.0,24.0,1.0,3.5719427415870086e-09,8.592597405790255e-09,0.8265632577981923,0.9794844970095876,0.9931476301629847,"[0.7865647304068175, 1.2168787332476736]",0.0,0.0,0.22013161736865428,"[0.06128764618827845, 0.39430837370212013]",0.007381488024845062,0.30088962863077107,0.004953286454315586,"[-0.13448628945009627, 0.14139837229508734]",0.9607975629346102,0.9999993161566143,[23.15915916],[0.99808839]
1017.0,24.0,1.0,5.97137894686739e-11,3.1491259664346563e-10,0.3018750318855359,0.9794844970095876,1.0481130828958345,"[0.9022005385407572, 1.202367452613857]",0.0,0.0,0.006289474781961069,"[-0.1636317230589805, 0.17583828862565748]",0.94376091538517,0.9700856450661418,0.08124935534809541,"[-0.03132724877901151, 0.2006660928976302]",0.15234999910218683,0.9999993161566143,[23.97597598],[1.12935686]
1018.0,24.0,1.0,5.2871040878699205e-12,6.543445653304358e-11,0.272214018137795,0.9794844970095876,1.0336475660958473,"[0.8926963549047753, 1.1781350829800155]",0.0,0.0,0.03144737390980801,"[-0.1077999060269951, 0.1635100574407792]",0.6870761237777376,0.8129240468871288,-0.02474220531439575,"[-0.12208537378438623, 0.076357126177051]",0.651227063093641,0.9999993161566143,[23.87987988],[1.00889367]
1019.0,24.0,1.0,1.6434631433526192e-12,3.263309692737145e-11,0.08625429896685499,0.9794844970095876,1.0531425723996437,"[0.9256514049222642, 1.1813709104259005]",0.0,0.0,0.04402632347373103,"[-0.09297274781110498, 0.17999237148064207]",0.5317309580138976,0.699835276279904,-0.00696113767437212,"[-0.10699495469425353, 0.08742481700824888]",0.8434544850473065,0.9999993161566143,[23.83183183],[1.04618143]
102.0,24.0,1.0,4.6642134599039764e-11,2.6698417057263745e-10,0.6184296926976063,0.9794844970095876,1.1505746806843873,"[1.0070090818030386, 1.309558223446166]",0.0,0.0,-0.012578949563923025,"[-0.18096057046270586, 0.15558038530405993]",0.8823805492322077,0.9327489949600504,0.0580780466733648,"[-0.0638454186244167, 0.17895713255599738]",0.3524200375618185,0.9999993161566143,[0.04804805],[1.20865273]
1020.0,24.0,1.0,8.315570454442422e-14,7.230930829949933e-12,0.3081893474522237,0.9794844970095876,0.9794303933179919,"[0.8804893703062809, 1.0785049480435613]",0.0,0.0,-0.02515789912784605,"[-0.14712140006504756, 0.08944895872714606]",0.6324763175433965,0.7742703191569991,-0.15857834461557452,"[-0.23934633383599485, -0.0819788362563771]",6.610678887319921e-05,0.12740879421121085,[0.0960961],[0.82084377]
1021.0,24.0,1.0,4.8087089865589405e-12,6.196789931132655e-11,0.974558387224751,0.9900612649272794,0.9766724765947389,"[0.8382282032513221, 1.1195643654683716]",0.0,0.0,-0.08805264694746207,"[-0.21752213328502962, 0.046592654303875214]",0.2043849398137143,0.43851645197015504,-0.04186466024430835,"[-0.134557911762723, 0.05093681791638895]",0.37657143631438306,0.9999993161566143,[0.33633634],[0.93480782]
1022.0,24.0,1.0,1.3103396145908164e-10,5.486842965097692e-10,0.9995567923511361,0.9997646477710079,1.0412796491509777,"[0.90921166458824, 1.1792768307396244]",0.0,0.0,-0.012578949563923025,"[-0.20590269275650358, 0.1860341627584468]",0.9207790755467169,0.9551650161272998,-0.05009058983467307,"[-0.1736774106575233, 0.07126387173895085]",0.4121353929464524,0.9999993161566143,[0.04804805],[0.99118906]
1023.0,24.0,1.0,9.102141262928853e-11,4.206165093774886e-10,0.4987094838078384,0.9794844970095876,0.8336415187350277,"[0.7067064981048616, 0.9744809017253977]",0.0,0.0,0.10692107129334705,"[-0.046268164195669814, 0.2610778119908054]",0.1705217429069028,0.4143141412257728,0.08433762032519376,"[-0.012277689756573354, 0.18252816552626872]",0.0866575278167796,0.9999993161566143,[23.59159159],[0.91797914]
1024.0,24.0,1.0,2.7411406477995115e-13,1.248496255873926e-11,0.050520326365239954,0.9794844970095876,1.0190128392169913,"[0.9061687476612666, 1.1332688476127792]",0.0,0.0,-0.006289474781961069,"[-0.1296913519359091, 0.11626822470804224]",0.9147358614057532,0.9520564752349638,-0.0698202545461355,"[-0.152642745299581, 0.01391490710214878]",0.10247769216165703,0.9999993161566143,[],[]
1025.0,24.0,1.0,3.3548091527002555e-08,7.012560937918595e-08,0.9550892185906249,0.983411468894795,1.0112894580459884,"[0.7754983980853472, 1.2544099339411288]",2.220446049250313e-16,4.506689769129923e-16,-0.037736848691769076,"[-0.21528587926060455, 0.1274213490146066]",0.6149956067196793,0.7618875207131806,0.0016714921241052227,"[-0.1454984349483775, 0.14797061325110028]",0.9868142606773296,0.9999993161566143,[0.14414414],[1.01296095]
1026.0,24.0,1.0,1.1188833104469609e-07,2.2723056670328205e-07,0.5598744954465225,0.9794844970095876,0.7401687855446335,"[0.563792414115848, 0.9315735147908953]",3.9968028886505635e-15,8.04185691881401e-15,0.04402632347373103,"[-0.14852975087680143, 0.24171583405882913]",0.6394684910915225,0.7784373401357917,-0.03748680187623554,"[-0.15168653480370797, 0.07808110906285196]",0.5297338879231344,0.9999993161566143,[23.83183183],[0.70267018]
