auc,precision,recall,f1,accuracy,model,mcc
1.0,1.0,1.0,1.0,1.0,ARS,1.0
1.0,1.0,1.0,1.0,1.0,JTK,1.0
1.0,1.0,1.0,1.0,1.0,LS,1.0
1.0,1.0,1.0,1.0,1.0,meta2d,1.0
0.9001999999999999,0.9002,0.9002,0.9001999999999999,0.9002,Cosinor,0.8004
0.9969,0.9938382031405287,1.0,0.9969095803010668,0.9969,Cosinor1,0.9938191013866948
1.0,1.0,1.0,1.0,1.0,Cosinor1(q),1.0
0.9982,0.9964129135113591,1.0,0.9982032341784787,0.9982,Rain,0.9964064567347595
