test,period,n_components,p,q,p_reject,q_reject,amplitude,CI(amplitude),p(amplitude),q(amplitude),acrophase,CI(acrophase),p(acrophase),q(acrophase),mesor,CI(mesor),p(mesor),q(mesor)
1018.0,24.0,1.0,0.0070735701586946975,0.026662533579701084,0.06260294211863282,0.9677835625392774,0.8415260059672226,"[0.464343976205603, 1.2978741338297166]",3.628510292585929e-05,0.00012159887039497082,-0.18868424345884627,"[-0.8255927031318873, 0.4125699391192086]",0.5128802535042767,0.7986359506595768,0.11105687932787656,"[-0.22863488654255987, 0.4226165455691901]",0.5590133958447143,0.9994431546631488
1019.0,24.0,1.0,0.00010695639946833868,0.0022113659435218196,0.6650522694709307,0.9745223686555984,1.3318054738016847,"[0.8620126334857133, 1.840508632827727]",7.482236918932017e-08,6.546139036685929e-07,0.03144737390980801,"[-0.31777127939894384, 0.3958987437452051]",0.8299488150690273,0.947252050767049,-0.033649538246581345,"[-0.365864616839035, 0.29003847113670905]",0.8205803245498553,0.9994431546631488
102.0,24.0,1.0,0.0013803411862071124,0.00909915086491175,0.9796949497425295,0.9944458972179288,1.2730353626908693,"[0.7468342788930069, 1.9014993714172224]",7.5666748731162414e-06,3.202147639913771e-05,-0.17610529389492324,"[-0.6621766131371688, 0.28998623786396094]",0.443227226806592,0.7557753228743379,0.09960403294528497,"[-0.2822296183526102, 0.5084626959288393]",0.5746054119024839,0.9994431546631488
1020.0,24.0,1.0,6.285086242785454e-06,0.000630942929761588,0.601397666812906,0.9702558918706715,1.169833425151255,"[0.8764392929120548, 1.4793924673199965]",4.1522341120980855e-14,3.674543462033704e-12,-0.27673689040630833,"[-0.6110308401809449, 0.026182177640072024]",0.07199137319770998,0.33999864766469706,-0.3222508116566931,"[-0.5558999642139526, -0.08411029661208391]",0.007891914178449921,0.8052973651479511
1021.0,24.0,1.0,0.0001480608440630471,0.0025945241366188156,0.03415850219876615,0.9677835625392774,1.122776074805171,"[0.6614469630020505, 1.6352268442247657]",4.1745855545727295e-06,1.94528683810472e-05,0.16981581911296217,"[-0.1540700269896625, 0.49773500873986404]",0.3010835703248156,0.6422099345244001,-0.07628872806862619,"[-0.3760641538305126, 0.2269760506927595]",0.6276794407225275,0.9994431546631488
1022.0,24.0,1.0,4.683847927577922e-05,0.0014994447246456872,0.5571660672438296,0.9677835625392774,1.5147458520647996,"[0.9881356403066474, 2.064623930755039]",3.370038870187386e-08,3.3432925299478036e-07,0.22013161736865428,"[-0.12372254637218777, 0.5656190578039273]",0.20870611491091862,0.54399582093977,-0.18273575430498812,"[-0.5591128228881894, 0.19583250662530444]",0.3452540124104968,0.9994431546631488
1023.0,24.0,1.0,0.4890942250836825,0.6847433033902385,0.8687413891400253,0.9830210862140872,0.3068276181963391,"[0.01723711867246308, 0.8408159869041889]",0.04116757444390795,0.05420121207673905,-0.23900004171453837,"[-2.1568961978352488, 1.5953131364283277]",0.7690489888025691,0.9201351864113054,0.06762097043675536,"[-0.2880476264037896, 0.40744836256771494]",0.7362707890824685,0.9994431546631488
1024.0,24.0,1.0,0.06870579761472928,0.1532699232928226,0.4662429114068758,0.9677835625392774,0.5489652072218966,"[0.26852136282935835, 0.9386010946905847]",0.0004263624066369598,0.0010643095522640035,-0.037736848691769076,"[-0.9552118861347492, 0.8876255326061966]",0.9426407274734188,0.9832489073468434,-0.08163513250936094,"[-0.3734240018335322, 0.22309132158105538]",0.6210289863250589,0.9994431546631488
1025.0,24.0,1.0,0.07779685941715253,0.16973860236469643,0.5254304510413939,0.9677835625392774,0.6745274884175246,"[0.2758206480701014, 1.2262658047588224]",0.0019808922843356225,0.004249966084105677,-0.4276842851733855,"[-1.3904671023090827, 0.48058677487129975]",0.34017568600685966,0.6790292381009526,0.020888876661360967,"[-0.36111644619517314, 0.4042956741569447]",0.9118749990300898,0.9994431546631488
1026.0,24.0,1.0,6.77819311751815e-05,0.0017636663258767144,0.7794507595860638,0.9778258007838854,1.4058510935705386,"[0.9333789168824049, 1.9315963587020857]",2.3146031535858924e-08,2.454510237100628e-07,-0.5283158816847697,"[-0.8377715919996107, -0.2334499822337484]",0.0005260964236748489,0.0175365474558283,-0.0446498183743107,"[-0.40744490182510174, 0.32081092780480125]",0.8154657439271342,0.9994431546631488
1027.0,24.0,1.0,0.002368298866861296,0.012784421451475732,0.8423524852693787,0.9804646767266002,1.3846848335567783,"[0.7469853738481577, 2.1103590118760516]",4.233446189183532e-05,0.00013848368299586297,-0.4780000834290776,"[-1.0019206578660391, 0.05581182474434243]",0.07952233621352112,0.3551689871081783,0.1635545195214161,"[-0.31232026981527117, 0.6462675569482831]",0.4943671505053764,0.9994431546631488
1028.0,24.0,1.0,0.004091711549473409,0.018304706494092562,0.2765094641265853,0.9677835625392774,1.0430531010885233,"[0.556330447929167, 1.597998866115684]",5.3267764823949904e-05,0.00016894311710735776,0.4465527095192705,"[-0.15351535584339993, 0.9942513742109844]",0.15091435516187168,0.47249328478982994,-0.21206453598267538,"[-0.5962292816823459, 0.17525304006904616]",0.28451975532391094,0.9994431546631488
1029.0,24.0,1.0,0.19170726716779452,0.35010762860131706,0.06086845111620698,0.9677835625392774,0.5892633069830275,"[0.09976830942811088, 1.2775430532071472]",0.021951405996117224,0.03483797174435363,0.5094474573388856,"[-0.7621686681442965, 1.7279420869799706]",0.4467872539685014,0.7578389312394319,-0.06628905429936871,"[-0.5014459474690814, 0.3685168518278985]",0.7643588411191402,0.9994431546631488
103.0,24.0,1.0,6.309399646731162e-05,0.0017006468050488307,0.8442027249820561,0.9809846902994802,0.9422283758509986,"[0.6387229453336373, 1.2683682881989498]",3.850635144075909e-09,5.5166692608537376e-08,0.1823947686768852,"[-0.17196585295085137, 0.5540417599863403]",0.30198369264805325,0.6426552301512093,0.2845525048522427,"[0.055177215814853686, 0.5016701259303803]",0.014562497768366933,0.9708775958052736
1030.0,24.0,1.0,0.14707500747657665,0.28389204891888425,0.481539007129569,0.9677835625392774,0.5190156805087398,"[0.07278386792447034, 1.0703263728750216]",0.02474901316370448,0.0382401315879241,0.40881586082750054,"[-0.7527422201805398, 1.6399091990889205]",0.467020198453727,0.7730842550136187,0.15745198108973463,"[-0.20410577512418146, 0.5026757540078993]",0.4073222057413406,0.9994431546631488
1031.0,24.0,1.0,3.4705164775661324e-05,0.001313086534707559,0.5422366940663172,0.9677835625392774,0.957093552368043,"[0.6815088977607955, 1.2522374794727162]",4.858513591443625e-11,1.4152519875353203e-09,-0.2012631930227693,"[-0.5649108042370639, 0.16938834300015237]",0.29076898736885326,0.6320415507936482,-0.03704277669657541,"[-0.26812547083530147, 0.19723617640883725]",0.7650577478392435,0.9994431546631488
1032.0,24.0,1.0,0.0035628781974974544,0.01669462785075053,0.8038174064742865,0.9785176668458674,0.9366281273471233,"[0.47427593098193915, 1.4581078913011867]",0.0001234769498619226,0.00035380214860149744,0.10692107129334705,"[-0.38244883261073254, 0.6121615692812448]",0.6504899657244763,0.8639792345922118,0.052366897544663615,"[-0.2860789618146641, 0.3795227451128419]",0.7829940748648099,0.9994431546631488
1033.0,24.0,1.0,0.0013585221982430618,0.008996835749954052,0.25975670534741613,0.9677835625392774,1.0642227670733433,"[0.6121470095007899, 1.605799175866914]",1.3111503704976712e-05,5.0977852663206503e-05,0.3459211130078854,"[-0.12008935558132677, 0.802446184336397]",0.14696731773120897,0.4659748290005294,-0.20123778306033735,"[-0.5205405693032438, 0.14349925838215638]",0.26545390120360857,0.9994431546631488
1034.0,24.0,1.0,2.058032127449927e-05,0.0010290160637249635,0.15583134816027377,0.9677835625392774,1.2867416627204622,"[0.9159506983169627, 1.7157974984730793]",1.668307714197681e-10,4.088989495582551e-09,-0.4528421843012316,"[-0.7989461002665761, -0.12613173363924463]",0.007091360232143851,0.09557089261649394,-0.1580327150719152,"[-0.45013513844749914, 0.143575230125854]",0.3111868744522963,0.9994431546631488
1035.0,24.0,1.0,1.1311776019096165e-05,0.0007873625999370881,0.16205646182449107,0.9677835625392774,1.2882905141279077,"[0.9640560722215727, 1.6427489689118857]",1.0769163338864018e-13,8.22073537317864e-12,-0.11321054607530812,"[-0.47221983436028625, 0.2293250132118182]",0.4970293586240384,0.7895621264877497,0.02565349744438672,"[-0.2684511573549666, 0.2948681529684496]",0.9266968997932084,0.9994431546631488
1036.0,24.0,1.0,0.003485968141894946,0.01644066094275246,0.0209824674377449,0.9677835625392774,1.1708606830477115,"[0.7091379164711008, 1.7568312964995116]",4.364501271281185e-06,2.0252906131235196e-05,0.03144737390980801,"[-0.558002040617457, 0.5925668488615753]",0.9530023029501398,0.9861220350246115,0.04688871386542681,"[-0.3855814516560806, 0.47303650027084876]",0.8416183532764856,0.9994431546631488
1037.0,24.0,1.0,0.0349879548526163,0.08896750682984311,0.5300167665464078,0.9677835625392774,0.789449133511618,"[0.38058030949519095, 1.325836624055317]",0.00041468986771686644,0.0010382820924308123,-0.4654211338651546,"[-1.2412670823433989, 0.32957887183271983]",0.25501539354220326,0.5971867434193796,0.01552563669806395,"[-0.36537895111232566, 0.401991979550647]",0.9254234437912328,0.9994431546631488
1038.0,24.0,1.0,4.777087482810138e-06,0.0005580558573224912,0.30201189497452596,0.9677835625392774,1.6410982074653022,"[1.2655806626164554, 2.070690438910094]",1.3322676295501878e-15,2.1147105230955363e-13,0.06918422260157708,"[-0.27002998215795226, 0.4370626771752465]",0.6430681430417269,0.8605825333535465,-0.033318364035501924,"[-0.3757083794218589, 0.29684465043815284]",0.8180572356063263,0.9994431546631488
1039.0,24.0,1.0,5.6807181207041424e-05,0.001604100589147575,0.6226013805460575,0.9716507005348658,1.0028563357019336,"[0.6612225156260457, 1.368740997974471]",2.3392372039410247e-08,2.475383284593677e-07,0.018868424345884094,"[-0.3338504231019247, 0.36540421785341126]",0.9294567930220223,0.9790970115053432,-0.310099730529372,"[-0.5562358431075555, -0.05949910221874477]",0.015172311814561468,0.9916543669648018
104.0,24.0,1.0,0.00031459785151277675,0.003914531541013398,0.7612855599066993,0.9777154327176761,1.1031756331981,"[0.7168864495949487, 1.555789448836013]",1.3076289340219205e-07,1.0444320559280515e-06,0.32076321388003937,"[-0.094675218357411, 0.7679822578250467]",0.12593400588571413,0.43750018005831165,-0.08963830233030201,"[-0.41190030016713847, 0.22432632438260375]",0.5630275752635359,0.9994431546631488
1040.0,24.0,1.0,4.717005646082129e-06,0.0005557367375175204,0.12177232957915574,0.9677835625392774,1.32801770114992,"[0.9965426778508018, 1.7185136410345259]",3.339550858072471e-13,2.168539518228877e-11,0.08176317216550011,"[-0.23540659065927388, 0.3972890675959812]",0.6157158500853868,0.847962752727493,-0.10979204966967693,"[-0.39104018313003364, 0.16652221204590645]",0.4296028683526216,0.9994431546631488
1041.0,24.0,1.0,0.002734599071227306,0.014054817909340274,0.565170380119475,0.9679871853818037,1.077184344908864,"[0.6837421575870304, 1.5599414873947028]",5.965099267868368e-07,3.7050306011604768e-06,-0.4151053356094625,"[-1.0056458199476586, 0.15239711065939765]",0.1485303882471547,0.4682546918258345,-0.1477708447041921,"[-0.53266367047466, 0.22697981244312035]",0.4299160406185165,0.9994431546631488
1042.0,24.0,1.0,0.0062356834478415335,0.024450464440628154,0.984612514355833,0.995937619524718,0.9816226330469888,"[0.5171481653747476, 1.5118455894791094]",6.723284075116354e-05,0.0002069339512193399,-0.02515789912784605,"[-0.6238794499948273, 0.6098608696639487]",0.982215115358227,0.995675010399701,0.15004521221880507,"[-0.21374445509962775, 0.5247762780967986]",0.40874532436105504,0.9994431546631488
1043.0,24.0,1.0,0.007515379965098989,0.027814137546628384,0.4023274517512134,0.9677835625392774,1.1210675924928664,"[0.5551457616465704, 1.7835530943654359]",0.00019757596767844277,0.0005361627345412287,0.25786846606042424,"[-0.30142191637814275, 0.857225087034415]",0.3467597824803459,0.6840845979261718,0.182757921085845,"[-0.2817670787232257, 0.6361712792939599]",0.4488475569791395,0.9994431546631488
1044.0,24.0,1.0,0.010002170037281544,0.03425400697699159,0.639434756536856,0.972858654238685,0.7444463577313365,"[0.3318776888731798, 1.2132545145501927]",0.0006054413597458286,0.001457490033090584,0.11950002085726918,"[-0.5319746802590674, 0.7478468170754115]",0.7407170122073454,0.9090783164056768,0.18607058281466993,"[-0.12108495772175226, 0.48710534289428237]",0.23789352769880168,0.9994431546631488
1045.0,24.0,1.0,0.0008068921048429711,0.006634096124426851,0.7021886611473136,0.9745223686555984,1.1508040801749169,"[0.7298231659138328, 1.6466584838868352]",4.356325868926092e-07,2.8454120633090083e-06,-0.13836844520315417,"[-0.6443786286326397, 0.35069606761998606]",0.562612445770371,0.8243405798833274,0.10451795300202416,"[-0.26957211855621704, 0.47680845045893033]",0.5859748671497247,0.9994431546631488
1046.0,24.0,1.0,0.0012821186864127032,0.008698342627658902,0.06488041120225096,0.9677835625392774,1.0570207629785544,"[0.7504824390818581, 1.4835871864920904]",3.1043734249891486e-09,4.647265606271181e-08,0.006289474781961069,"[-0.5381778558510483, 0.5591949135318778]",0.9700275529162714,0.9920163334505754,-0.19334198847435835,"[-0.5497447264429867, 0.1542038906756169]",0.2704581537394264,0.9994431546631488
1047.0,24.0,1.0,0.002869952682968746,0.014448494795949385,0.8153462631596747,0.9788248512160372,1.0844052518197453,"[0.5292591253632758, 1.6913098160999707]",0.00018711895055756322,0.0005112104282382789,0.018868424345884094,"[-0.466126457534633, 0.48352096961850644]",0.9713342669692069,0.9920163334505754,-0.13052636672346796,"[-0.523636146954334, 0.25085674667708613]",0.48963471332638564,0.9994431546631488
1048.0,24.0,1.0,0.006289962223548495,0.024582968565197347,0.8349409121919267,0.98007842388999,0.9651502715517247,"[0.446594429976369, 1.5777768754195893]",0.00046497507152265527,0.0011503589102490235,-0.1509473947670772,"[-0.7361844343745121, 0.45872044150933444]",0.6487276552940031,0.8627844863598924,-0.02702063822180767,"[-0.4084015758618164, 0.3624553999052225]",0.9069123537363628,0.9994431546631488
1049.0,24.0,1.0,6.912207242637525e-05,0.0017706244442794753,0.03902691932583513,0.9677835625392774,1.21688812419224,"[0.761805166993625, 1.7027921488256506]",3.310397613809357e-07,2.2642312874636044e-06,-0.28931583997023136,"[-0.6494668321801884, 0.09213575025423665]",0.14059613737128895,0.4590589278693278,0.10046831256050637,"[-0.22193140735268518, 0.42063887135245764]",0.5440999108657101,0.9994431546631488
105.0,24.0,1.0,0.0017831070234075597,0.010684793646626166,0.8407787287534623,0.9804646767266002,1.1435682817521973,"[0.5697622559925992, 1.783985412572503]",0.00015105695105921413,0.00042253692603975984,0.20755266780473036,"[-0.22130707984294506, 0.6587846990770787]",0.3295753738360514,0.6700048258508872,0.08691287549860638,"[-0.30186192769006653, 0.48060095169940625]",0.6540620008884415,0.9994431546631488
1050.0,24.0,1.0,0.0004939460253987615,0.005061050561786508,0.9909244949252148,0.9977044415137039,0.8888029462936126,"[0.5919179889347042, 1.2340756890918987]",3.098838763371248e-08,3.130756865875707e-07,0.5094474573388856,"[0.001558187601083838, 1.018651328465865]",0.04930349640934972,0.28417000812305315,0.15129083084384642,"[-0.12142994907371962, 0.43078261747058066]",0.27189489782773624,0.9994431546631488
1051.0,24.0,1.0,0.004276536009216181,0.018844900158120657,0.15725200296768316,0.9677835625392774,0.9665291854205814,"[0.44620548731316223, 1.5240326077378787]",0.0003505958205141102,0.0008959770521699724,0.2327105669325773,"[-0.33497385587898465, 0.7755628439679322]",0.4364402913244467,0.7522749106842587,-0.2427570209001645,"[-0.5988086440299201, 0.11799738491544384]",0.18838227088290238,0.9994431546631488
1052.0,24.0,1.0,0.0034240197704842323,0.016225018656535615,0.7294886468823142,0.9767648881628463,0.7835432565934236,"[0.46223889971178966, 1.1727334723204963]",7.064359373032403e-06,3.0138051932732093e-05,0.2704474156243464,"[-0.29423471667151335, 0.8209922347757039]",0.35421358659295765,0.6908788503861081,-0.18156473762322134,"[-0.4573741741307289, 0.09982369126663368]",0.20824356801405886,0.9994431546631488
1053.0,24.0,1.0,1.0998818917418163e-05,0.0007782183196286437,0.010893681755038576,0.9677835625392774,1.2890770789070096,"[0.8812209598871752, 1.7099570896473322]",1.2221395007117053e-09,2.1366075187267574e-08,-0.17610529389492324,"[-0.4763953528081085, 0.12544289668365172]",0.25276926144348,0.5954645553323586,0.07151576880931687,"[-0.2189689267438453, 0.35182705077287246]",0.6479469954987565,0.9994431546631488
1054.0,24.0,1.0,0.7607116524459044,0.8784537025704842,0.3120986177444398,0.9677835625392774,0.194499637659169,"[-0.011568122503646083, 0.7433682010140734]",0.05743205817574926,0.06407682491994784,0.5094474573388856,"[-1.8028169621182495, 2.9853935429813343]",0.6280283579118542,0.8522276856071569,-0.09078714314297182,"[-0.44463632393892494, 0.27550775739830213]",0.644996370118676,0.9994431546631488
1055.0,24.0,1.0,0.0013955463192824036,0.009165146580225943,0.06300961448753717,0.9677835625392774,1.1110562069918393,"[0.6324092913763284, 1.6394178614848465]",1.0605119948214892e-05,4.271091400811475e-05,-0.21384214258669232,"[-0.7190862889067172, 0.2604421881870219]",0.358407600277292,0.6951272309489761,0.1376158926423584,"[-0.22453901123407055, 0.5143475226283407]",0.44167329180627357,0.9994431546631488
1056.0,24.0,1.0,0.00014966619486800337,0.002606598814601149,0.11096844110240167,0.9677835625392774,1.3442962721347496,"[0.933636767045082, 1.831387880900179]",2.1226183033462576e-09,3.3585732647883816e-08,0.22013161736865428,"[-0.23199488875097762, 0.6364500033015746]",0.36098479362134217,0.6966180079465721,-0.04488511887218816,"[-0.41326040157522126, 0.31827628206801517]",0.7989341519201636,0.9994431546631488
1057.0,24.0,1.0,0.0011707593399474803,0.008223324064242131,0.006666964754543647,0.9677835625392774,1.0842617459692654,"[0.5794543664433645, 1.656301055537792]",4.98323639710474e-05,0.0001593615733004394,-0.3018947895341544,"[-0.7672477484813728, 0.15330183669104136]",0.1909187310025473,0.5245845390734201,-0.15808842929323097,"[-0.5154428487796523, 0.21232752160858054]",0.4139440298619288,0.9994431546631488
