test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,2.1469219866574e-06,1.648468260036106e-05,1.0348505985945338,1.4953305181833406e-12,1.1484873411546394e-11,"[0.7481661718755375, 1.32153502531353]",-0.17209932348932533,0.24028466088807032,0.38705647694598955,"[-0.45934746289019285, 0.11514881591154219]",0.6573709928663343
1.0,24.0,3.896815668054508e-05,0.00012946231455330593,0.9877697001592558,7.742874012376961e-09,2.569822108322921e-08,"[0.6524725651225914, 1.3230668351959203]",0.4512876104013266,0.010948291840776761,0.022747333972110453,"[0.10365099093715557, 0.7989242298654976]",22.276208305163987
2.0,24.0,0.0005030907946542173,0.001137699671312115,0.8920925682927099,2.9038190109182995e-06,6.56824024184189e-06,"[0.5182889932039672, 1.2658961433814526]",0.11067774536315955,0.6180459490479077,0.7661694130175759,"[-0.3243703399450264, 0.5457258306713455]",23.57724215364449
3.0,24.0,4.9027442526083225e-05,0.0001544657924577291,0.9447004981626549,1.3779360928483087e-08,4.341323543945522e-08,"[0.6184947820588698, 1.27090621426644]",-0.1960006450064098,0.2829769932504924,0.4418154281764503,"[-0.5538008049914029, 0.1617995149785833]",0.7486673160472783
4.0,24.0,1.8050772251589504e-05,7.109402225911581e-05,1.1051528070125805,9.959981804241034e-10,3.9181675075692506e-09,"[0.7506451294975391, 1.4596604845276218]",-0.6085673679102079,0.00024333756111591674,0.0005873462735117469,"[-0.9336462150365431, -0.28348852078387277]",2.324556115376008
5.0,24.0,1.5911262340649492e-06,1.3787922305588814e-05,1.0189876569643037,5.43288876339121e-13,4.707875878155294e-12,"[0.742140260323789, 1.2958350536048184]",-0.1910804705936826,0.18348195020903046,0.30863238050299485,"[-0.4726442294389349, 0.0904832882515697]",0.7298736341594433
6.0,24.0,0.001028224652827644,0.002200823315127663,0.754027840818341,1.2294128391042651e-05,2.631448713836184e-05,"[0.41602140815508853, 1.0920342734815933]",-0.1584011098297502,0.5043173790402516,0.6729615412866983,"[-0.6233626796933114, 0.30656046003381104]",0.6050476708955269
7.0,24.0,1.1213624353361554e-07,2.9378927726658648e-06,1.0832168965200752,1.9082758611445845e-17,4.995486547498912e-16,"[0.8334222291432588, 1.3330115638968918]",0.14757663458482817,0.22668091189522832,0.3693074485096584,"[-0.09167575533587069, 0.38682902450552703]",23.436298778902998
8.0,24.0,4.485470995994191e-05,0.00014428077229923546,1.1017961144621546,1.100485480375873e-08,3.539625955488898e-08,"[0.7238989652701406, 1.4796932636541686]",0.23993200867682685,0.1851456687977252,0.3106470952981967,"[-0.11495918229167218, 0.5948231996453259]",23.083527235514772
9.0,24.0,3.112452870968847e-05,0.00010867503041092344,1.0363393101225293,4.2364027237562426e-09,1.4791908951662859e-08,"[0.6905868722047149, 1.3820917480403438]",0.012349142898035126,0.944345244161217,0.9699519763365007,"[-0.3343638004211642, 0.35906208621723446]",23.95282974875591
10.0,24.0,0.00019182808394316872,0.0004818590402993437,0.9980469340067671,3.598709680293026e-07,9.039712836706923e-07,"[0.6136651894661533, 1.382428678547381]",-0.11770918069315162,0.5639211900079293,0.7222351306454012,"[-0.5175271081643307, 0.2821087467780274]",0.4496159509106921
11.0,24.0,9.897668603500344e-06,4.599288384526182e-05,1.0949484031634205,1.7612089671850793e-10,8.187861307229564e-10,"[0.758619656646071, 1.43127714968077]",-0.03556955615939472,0.8271041433104976,0.9042552463921095,"[-0.3547526651278276, 0.28361355280903816]",0.1358656964724586
