"","pVal","phase","peak.shape","period"
"0",2.80129075201929e-07,8,18,24
"1",1.8935242685554e-06,8,16,24
"2",9.8122338431502e-09,8,16,24
"3",2.00753110857461e-08,8,16,24
"4",1.42535739656318e-07,6,18,24
"5",3.66514601741025e-10,8,16,24
"6",1.01726382667423e-06,8,16,24
"7",7.24619436078997e-07,8,16,24
"8",1.00475670959611e-09,8,18,24
"9",5.69609965157001e-11,8,16,24
"10",2.27984610438865e-10,8,18,24
"11",2.15985420415767e-10,8,18,24
"12",2.22569154538513e-12,8,16,24
"13",2.72211639542806e-07,8,18,24
"14",2.02179096545827e-11,8,16,24
"15",3.66514601741025e-10,8,16,24
"16",9.05870971524053e-08,8,18,24
"17",5.69609965157001e-11,8,16,24
"18",6.6548705155865e-10,8,16,24
"19",8.77372075116738e-10,8,16,24
"20",4.65027152153377e-09,8,16,24
"21",2.25262382615687e-08,8,16,24
"22",4.14186338812746e-08,6,16,24
"23",5.69609965157001e-11,8,16,24
"24",4.39194319787959e-06,8,18,24
"25",1.4663668845567e-10,8,16,24
"26",4.30120134665941e-11,8,18,24
"27",1.40064537600965e-07,8,16,24
"28",5.44423279085613e-07,8,16,24
"29",2.18522442637813e-12,8,16,24
"30",2.01943522427379e-09,8,16,24
"31",4.56723095864924e-09,8,16,24
"32",2.80940150901242e-09,6,18,24
"33",1.53039303004693e-07,8,18,24
"34",5.85466052487545e-09,6,18,24
"35",8.93619706137418e-10,8,16,24
"36",4.19948608712226e-11,6,18,24
"37",5.85466052487545e-09,6,18,24
"38",2.09422912146911e-09,8,16,24
"39",1.99440779492467e-08,8,14,24
"40",2.09422912146911e-09,8,16,24
"41",3.01207600783162e-07,8,16,24
"42",1.53228438548817e-07,6,18,24
"43",2.07093169406373e-08,6,18,24
"44",1.4935218268633e-10,8,16,24
"45",2.08188411259589e-08,8,16,24
"46",1.83257300870512e-10,8,14,24
"47",2.32513576076688e-09,6,18,24
"48",8.1714974836466e-08,8,16,24
"49",6.52368391838739e-13,8,16,24
