"","pVal","phase","peak.shape","period"
"0",0.00132014871604112,2,6,24
"1",0.000155046151417778,24,12,24
"2",0.000184979622531745,4,6,24
"3",2.29189677135602e-05,2,8,24
"4",0.0753121228678801,2,6,24
"5",2.1451331030644e-05,2,6,24
"6",3.51513197655221e-05,2,6,24
"7",2.02847213146671e-05,4,6,24
"8",0.000211062166647073,20,14,24
"9",3.67938599715132e-05,2,8,24
"10",0.000202827361673338,24,10,24
"11",0.00028866193467709,2,8,24
"12",0.0299693146910804,2,8,24
"13",0.00137774929088638,2,8,24
"14",0.00288954302476629,4,6,24
"15",0.246216872405845,2,8,24
"16",5.85649491246344e-06,2,8,24
"17",0.0897484619527443,2,6,24
"18",0.0123129098142412,2,6,24
"19",2.19678194988137e-05,24,10,24
"20",0.000802797760822094,2,6,24
"21",1.58387549991236e-05,4,6,24
"22",0.000104206340940757,4,6,24
"23",5.51892403141156e-05,2,8,24
"24",0.00130324223559918,2,8,24
"25",0.000103202496863387,2,6,24
"26",0.00494928287997532,2,10,24
"27",0.000451236356279949,24,8,24
"28",0.00392321519884247,4,6,24
"29",5.28973734028956e-06,2,8,24
"30",0.000458816900947704,4,6,24
"31",0.00949658489821253,2,6,24
"32",0.000144593414624894,2,6,24
"33",0.000210876357961907,2,6,24
"34",0.000369735522279005,2,8,24
"35",2.68453693326498e-05,4,8,24
"36",0.00400356843798505,2,10,24
"37",4.76149264850655e-05,2,6,24
"38",8.47430844368314e-06,2,6,24
"39",0.000192380937121397,2,8,24
"40",0.00693546693087688,2,8,24
"41",5.5731161263765e-06,2,8,24
"42",5.35351515505852e-05,2,10,24
"43",2.32692404400206e-05,2,6,24
"44",0.000377649958839245,2,10,24
"45",0.00347252233019931,2,6,24
"46",0.000270473226439258,24,10,24
"47",0.00592831454786808,2,8,24
"48",0.00581768538644702,2,6,24
"49",0.0378414448471649,4,6,24
"50",1.52339378111314e-05,2,8,24
"51",3.44465100544268e-05,2,10,24
"52",0.00041353536774512,2,10,24
"53",2.17385830823699e-06,2,6,24
"54",8.74335818912868e-06,2,8,24
"55",1.00034933382261e-05,4,6,24
"56",0.0441390476162875,24,12,24
"57",0.00337074230046261,24,10,24
"58",0.000441015662753945,2,18,24
"59",0.0465037444747808,2,6,24
"60",0.0527283691267327,18,18,24
