"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"0","0.178437054583547","0.00952853871476142","24","2","0.814672639589489"
"1","0.298179492279649","0.0331873774907249","24","1","1.32628683799257"
"2","0.345056415640499","0.0488599884546946","24","2","1.08778347499283"
"3","1","1","28","0","2.06491230711834"
"4","1","0.440691976380001","28","27","0.473614479035619"
"5","1","0.440691976380001","26","1","1.08839565382477"
"6","0.399966964939816","0.0709541395803234","28","26","1.07190972485307"
"7","0.713172318885396","0.201043276693793","24","3","1.00330298108014"
"8","0.713172318885396","0.201043276693793","22","7","0.790159643821772"
"9","1","1","28","0","1.14103169148837"
"10","1","0.511214203886076","28","1","0.957587939726319"
"11","1","1","26","2","1.01035146106837"
"12","1","0.785087019633595","20","4","1.00023070971089"
"13","0.178437054583547","0.00952853871476142","26","1","1.30260370433048"
"14","0.140382781341417","0.00383244993062068","26","0","1.903849354395"
"15","0.272342855576172","0.0272070512720596","24","2","0.805570688305947"
"16","1","0.511214203886076","28","25","0.623871364734435"
"17","0.795245039136721","0.236585399143175","26","1","1.38231830071086"
"18","0.968255335784836","0.324752839622234","24","1","0.817658627674052"
"19","0.399966964939816","0.0709541395803234","24","1","0.891375978845221"
"20","0.87705919681127","0.277589235790767","28","27","0.863627543397198"
"21","1","1","28","3","1.19583958286967"
"22","0.318127863334874","0.040338613070862","24","4","1.30699300633479"
"23","0.43697315541855","0.0850786733599917","26","1","0.978400779919505"
"24","0.208889187668564","0.0146640209743332","28","27","1.23028543625583"
"25","1","0.682303761313899","24","3","0.77283259604624"
"26","0.371170180006518","0.0589789416030357","24","2","0.907228521188375"
"27","1","0.90097784494172","26","25","0.709411895166682"
"28","0.345056415640499","0.0488599884546946","24","1","1.04785800764169"
"29","0.178437054583547","0.00952853871476142","26","0","1.57130905018092"
"30","0.371170180006518","0.0589789416030357","24","5","1.18841234786194"
"31","1","0.785087019633595","24","2","0.551308580937826"
"32","0.968255335784836","0.324752839622234","26","25","0.150258733086559"
"33","1","0.511214203886076","26","1","1.22658057987322"
"34","0.272342855576172","0.0272070512720596","28","26","1.13306101219322"
"35","0.479638741458457","0.101683413189193","26","1","1.26711330880812"
"36","0.208889187668564","0.0146640209743332","24","1","1.00419027773538"
"37","0.112671971700284","0.000655934914754901","26","24","0.879845629859366"
"38","0.228652249481405","0.0180863929339791","26","25","1.25619228523911"
"39","0.713172318885396","0.201043276693793","24","2","0.967016913097417"
"40","1","1","28","3","1.84517614103262"
"41","0.371170180006518","0.0589789416030357","24","2","0.624712826280643"
"42","1","0.591395775284717","24","3","1.44581323243925"
"43","0.588413109843369","0.143867005356704","24","2","0.893673936281298"
"44","1","1","26","1","1.18801851009205"
"45","0.228652249481405","0.0180863929339791","26","0","1.20132912662462"
"46","1","0.682303761313899","28","0","1.06489300613741"
"47","0.345056415640499","0.0488599884546946","26","0","1.08942600597604"
"48","1","1","28","0","1.02731954823204"
"49","0.530155394679658","0.121140507684302","24","1","0.991880245778686"
"50","1","0.591395775284717","28","25","0.910908746490916"
"51","0.479638741458457","0.101683413189193","22","3","0.867027024593009"
"52","1","0.682303761313899","24","2","0.406496499868704"
"53","1","1","28","3","1.11352972311124"
"54","0.530155394679658","0.121140507684302","24","0","0.558124081497082"
"55","0.132445884172486","0.00301976615913268","26","0","1.11715093421416"
"56","0.272342855576172","0.0272070512720596","24","3","1.85895449995329"
"57","1","1","26","1","1.16076566086582"
"58","1","1","28","3","1.38183260579411"
"59","1","1","28","0","1.91520006510231"
"60","1","0.440691976380001","24","1","0.789389213338583"
"61","0.228652249481405","0.0180863929339791","22","4","1.32332440589165"
"62","1","0.511214203886076","24","1","0.725799578827792"
"63","0.178437054583547","0.00952853871476142","24","1","0.660287319784256"
"64","1","1","26","22","0.961312714334037"
"65","0.318127863334874","0.040338613070862","28","27","1.25362995721076"
"66","0.191646325526947","0.0118437429175653","24","2","1.06437781816825"
"67","1","1","28","0","1.10353592441317"
"68","0.191646325526947","0.0118437429175653","26","1","1.11768387559657"
"69","0.125337263232347","0.00236887427509137","24","3","1.55896824314447"
"70","0.0974026077603139","0.000214285737072691","28","26","1.62060495308655"
"71","1","1","28","3","1.4522971242331"
"72","1","0.90097784494172","26","0","0.972681813327573"
"73","0.652850028875702","0.170328572533671","22","4","0.488226809825721"
"74","1","1","28","0","1.47790729062196"
"75","0.318127863334874","0.040338613070862","24","2","1.21539852496155"
"76","1","1","26","25","0.7380494013525"
"77","1","1","26","3","0.849030749124192"
"78","0.191646325526947","0.0118437429175653","26","25","1.32237002366978"
"79","0.530155394679658","0.121140507684302","22","4","1.41973017443014"
