CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1(q)_qvalue,Rain_qvalue
0,4.638171804199612e-11,1.0298128228141929e-07,0.0024465254723837144,0.0,3.9682633467051346e-10,7.268027882736079e-36,3.96826579669077e-10,2.347227402774898e-10
1,1.1373469561960687e-10,2.5134733240669778e-08,0.0024465254723837144,0.0,1.5465160016800736e-10,5.456641758686977e-41,1.5465127286724778e-10,4.0239002205769473e-10
2,8.590709398572313e-11,7.21795190285524e-08,0.0024465254723837144,0.0,5.0094771912091406e-11,1.5177371100746964e-45,8.046294510075992e-11,1.1610211744476132e-08
3,8.3475614952149e-09,6.081385643139452e-06,0.0027171580913504965,2.1066391088852476e-14,3.7988935668695575e-11,3.386676293392737e-24,1.0244765051736885e-08,1.1135760751447389e-07
4,5.815671843111997e-10,7.21795190285524e-08,0.002469145302621354,0.0,1.1689894796152616e-08,1.0497972243734964e-28,2.333389581747375e-09,4.4843097277942907e-10
5,1.6274406971750797e-11,6.593732483185642e-07,0.0024465254723837144,0.0,3.296259659028937e-08,2.0638784222100075e-43,1.0746445857681292e-10,1.2458868429061997e-09
6,3.6100846387077673e-10,7.21795190285524e-08,0.0024465254723837144,0.0,7.690978547937403e-10,2.628437124016815e-35,4.452029636297727e-10,1.2368855884488054e-09
7,2.3641031495548414e-11,5.110433865795433e-08,0.0024465254723837144,0.0,8.241883512620792e-09,2.2980081441492787e-41,1.4574374482149227e-10,1.0960958813222768e-09
8,2.3689568666687715e-08,4.222031122969019e-06,0.002757515105661634,4.239856219336581e-14,9.659945619734145e-09,5.9440636593576624e-24,1.1211763726253168e-08,1.3653771349241232e-08
9,1.1403248935290295e-09,2.1487686251100788e-07,0.002489500386035344,0.0,5.359794690664978e-09,6.050288023793666e-28,2.939281529602705e-09,1.2250720082902612e-09
10,1.2375721362733357e-11,1.0298128228141929e-07,0.0024465254723837144,0.0,2.967298312217757e-11,3.659353486909606e-49,5.0095135878061264e-11,8.761614285038457e-10
11,1.2641704177772362e-11,1.285601455370004e-08,0.0024465254723837144,0.0,1.1722638565676739e-09,3.744344237608745e-53,3.150474021354459e-11,5.433665070708762e-10
