test,period,n_components,p,q,p_reject,q_reject,amplitude,CI(amplitude),p(amplitude),q(amplitude),acrophase,CI(acrophase),p(acrophase),q(acrophase),mesor,CI(mesor),p(mesor),q(mesor),peaks,heights
0.0,24.0,1.0,4.0827785596775357e-11,2.376471804236051e-10,0.748435477426054,0.9843452911892153,1.0667111541188066,"[0.9136443320070604, 1.2291497241354674]",0.0,0.0,0.018868424345884094,"[-0.14768904479151715, 0.16559043183731362]",0.9107411513301624,0.9502595927507145,-0.026862513663328924,"[-0.1391087179951097, 0.08758207327737651]",0.6556653387572182,0.9999880104452394,[23.92792793],[1.03983636]
1.0,24.0,1.0,7.622016351405136e-10,2.2048065812569097e-09,0.7177454904220776,0.9843452911892153,0.9997894804198564,"[0.8334765762082024, 1.1723159208592666]",0.0,0.0,-0.0503157982556921,"[-0.23653139765782372, 0.12681336733700144]",0.5536078312018602,0.7113953112334364,0.03442706580259092,"[-0.08794419486615145, 0.15845218349032353]",0.5745565983271268,0.9999880104452394,[0.19219219],[1.0342056]
10.0,24.0,1.0,3.1521452115157444e-12,4.7513867004176314e-11,0.8588701623989583,0.9843452911892153,1.1383522481606518,"[0.9856440771740366, 1.2985727767600668]",0.0,0.0,0.05660527303765406,"[-0.06984107093242395, 0.17404217228768923]",0.40199110313732245,0.5776564206600409,0.0045009016900043886,"[-0.10888153880614523, 0.1155724414344605]",0.9533645340642796,0.9999880104452394,[23.78378378],[1.14284576]
100.0,24.0,1.0,6.5916161418044794e-12,7.283553747850254e-11,0.20688840214273718,0.9843452911892153,1.1961163062197933,"[1.027939645295568, 1.3668925399722829]",0.0,0.0,0.018868424345884094,"[-0.11892510221630809, 0.1574712889397734]",0.7843961298165665,0.8757023476679201,0.1207189343916597,"[0.003982950533038987, 0.24333816168712072]",0.04286109895232726,0.9999880104452394,[23.92792793],[1.31683524]
1000.0,24.0,1.0,2.1793677973391823e-13,1.1844390202930338e-11,0.13120018446590964,0.9843452911892153,1.0130371364886614,"[0.8989399094218065, 1.1338147885690557]",0.0,0.0,0.08176317216550011,"[-0.03614823502283103, 0.19728703836153438]",0.17585369046209354,0.3344497726551798,0.05920381701846633,"[-0.020875045739441857, 0.14200447696100896]",0.14478437524283838,0.9999880104452394,[23.68768769],[1.07224095]
1001.0,24.0,1.0,1.8951507030351422e-13,1.0973880763635941e-11,0.8931498386085189,0.9843452911892153,0.9393572005975375,"[0.8459764339238072, 1.0335793812667566]",0.0,0.0,-0.06289474781961513,"[-0.19729061162078423, 0.06831332584387731]",0.3408638829638295,0.5139962187681386,0.024960789782325632,"[-0.04964767872898829, 0.09980236524252895]",0.5103345319640358,0.9999880104452394,[0.24024024],[0.96431799]
1002.0,24.0,1.0,1.2125976334154132e-08,2.6326479231771886e-08,0.7443521814121261,0.9843452911892153,0.9426333420030428,"[0.7400282921365551, 1.1559300931486973]",0.0,0.0,-0.12578949563923114,"[-0.31768318553685, 0.054160200495771915]",0.1646261309345014,0.3218936855320882,0.0073840400306317555,"[-0.13197223960261034, 0.14673238900310243]",0.9172493555133332,0.9999880104452394,[0.48048048],[0.94999974]
1003.0,24.0,1.0,2.1075242662149662e-09,5.324720227930688e-09,0.9208051539422667,0.9843452911892153,1.0092441120610767,"[0.8163454928213008, 1.2004217731693418]",0.0,0.0,0.08176317216550011,"[-0.0850819711289626, 0.2647834238668095]",0.313737228343266,0.4850606498813636,-0.01849336353091746,"[-0.15014338335891686, 0.108794644442543]",0.7540735292488556,0.9999880104452394,[23.68768769],[0.99073213]
1004.0,24.0,1.0,1.1031686675266883e-10,4.779760257914593e-10,0.43647384277693035,0.9843452911892153,0.9778517349545137,"[0.8113465414082293, 1.1455521678162823]",0.0,0.0,0.03144737390980801,"[-0.13018498665296538, 0.1842313295015998]",0.7359497388428577,0.8438822828148811,-0.006087179045714319,"[-0.12274390779962621, 0.10563709362855869]",0.8831704288665845,0.9999880104452394,[23.87987988],[0.97176456]
1005.0,24.0,1.0,2.852437286371412e-09,6.945306273122503e-09,0.8836031754959812,0.9843452911892153,0.9533799498968458,"[0.7784967050109748, 1.1478739621743703]",0.0,0.0,0.04402632347373103,"[-0.16092734567444972, 0.23320708152425745]",0.7190192177639805,0.8340850208594927,0.045779105346336,"[-0.09872876269736397, 0.17952912988321862]",0.5689247853011321,0.9999880104452394,[23.83183183],[0.99915906]
1006.0,24.0,1.0,2.2792878695554464e-11,1.5828387983023934e-10,0.8721442935361314,0.9843452911892153,1.0748286979211374,"[0.9199220911899315, 1.2369598413970884]",0.0,0.0,-0.037736848691769076,"[-0.18014925431019843, 0.10225575497778525]",0.5884505734997845,0.740282517926512,0.023429744402356345,"[-0.09258162305718892, 0.13713856557711548]",0.703566156265337,0.9999880104452394,[0.14414414],[1.09825844]
1007.0,24.0,1.0,3.303754430028505e-07,6.644719288070204e-07,0.09154795408508654,0.9843452911892153,0.8845303307515677,"[0.6877897443257659, 1.098590757280628]",0.0,0.0,-0.0503157982556921,"[-0.3162478675968352, 0.21683025994107408]",0.7144634680331521,0.8310640697029001,0.026541281475323197,"[-0.12811205755773336, 0.1885565084855511]",0.7080637088878601,0.9999880104452394,[0.19219219],[0.91107161]
1008.0,24.0,1.0,1.7463408497064847e-10,6.79245760290348e-10,0.602578681332171,0.9843452911892153,0.9736726444334693,"[0.816583804223263, 1.137000199126995]",0.0,0.0,-0.02515789912784605,"[-0.1858593978436603, 0.14945344879826666]",0.8313252969441973,0.9028387496593566,-0.1039850167511065,"[-0.2175715706566536, 0.008533936972351983]",0.06994496195423272,0.9999880104452394,[0.0960961],[0.86968602]
1009.0,24.0,1.0,2.209676885911449e-12,3.988216631445729e-11,0.23847082395916086,0.9843452911892153,1.1028207670889616,"[0.9731518895883129, 1.2451559058992725]",0.0,0.0,0.1320789704211931,"[-0.00237027328342157, 0.2739317061155936]",0.05405448234933208,0.17894562488968532,0.0012925406610246881,"[-0.10062606924873521, 0.10385060961059653]",0.9753190738977258,0.9999880104452394,[23.4954955],[1.10409338]
101.0,24.0,1.0,8.522960115442402e-12,8.451118892899878e-11,0.10781037450672903,0.9843452911892153,1.0361868188093974,"[0.8744279773076249, 1.1980255435848854]",0.0,0.0,0.018868424345884094,"[-0.11343374529437511, 0.14008737290625717]",0.8365918016303486,0.9065797590272525,0.09938131178102083,"[-0.0006868103313993762, 0.20392381441605828]",0.051554980722495536,0.9999880104452394,[23.92792793],[1.13556506]
1010.0,24.0,1.0,1.2922996006636822e-12,2.923754752632765e-11,0.9565662999921878,0.9857994911908096,1.0277212130788063,"[0.9163064694332382, 1.1502781426336468]",0.0,0.0,0.018868424345884094,"[-0.1186272800704154, 0.15844657438198745]",0.7779898194818975,0.8720881285527379,-0.0034094536562994104,"[-0.09280953444318121, 0.08286418876419566]",0.9115645497293852,0.9999880104452394,[23.92792793],[1.02431176]
1011.0,24.0,1.0,6.5503158452884236e-15,2.847963410994967e-12,0.426752848904404,0.9843452911892153,0.971780662383688,"[0.8922298620366307, 1.0562583785047122]",0.0,0.0,0.04402632347373103,"[-0.06999947105374339, 0.15526982796293132]",0.4577779443781185,0.6294210702297793,-0.004701989838765019,"[-0.0725758051551451, 0.06194795657617388]",0.876827288852168,0.9999880104452394,[23.83183183],[0.96707867]
1012.0,24.0,1.0,5.769718036674476e-12,6.740324809199154e-11,0.2713038873413105,0.9843452911892153,1.0575986381990132,"[0.9246141514448639, 1.1979086674195727]",0.0,0.0,-0.012578949563923025,"[-0.16541058901063904, 0.14605522083597405]",0.9029665514944296,0.9467042896775316,0.0033687239871156294,"[-0.10009237286806892, 0.10891783100619136]",0.9339794199144524,0.9999880104452394,[0.04804805],[1.06096736]
1013.0,24.0,1.0,1.9743002899197393e-08,4.192610511615501e-08,0.07539432397576795,0.9843452911892153,0.8738530226679446,"[0.706182469320584, 1.0443528481116187]",0.0,0.0,-0.012578949563923025,"[-0.2298089768634438, 0.21108367317311946]",0.9335951560101463,0.963059752560268,0.05082244711951622,"[-0.0733442042786526, 0.17233682254841545]",0.4293123319849368,0.9999880104452394,[0.04804805],[0.92467547]
1014.0,24.0,1.0,1.3270495813344496e-11,1.0985509779258689e-10,0.9624104424477188,0.9872179985992884,1.0742587037255305,"[0.9198197339154071, 1.2353073527207572]",0.0,0.0,0.018868424345884094,"[-0.10580581764303568, 0.15022201491827716]",0.7336032612023913,0.8427378072399669,-0.11360774253206629,"[-0.21569740079936567, -0.009043188204949953]",0.03307881412213187,0.9999880104452394,[23.92792793],[0.96064656]
1015.0,24.0,1.0,2.0043078308162876e-11,1.455561242422867e-10,0.20436445376905576,0.9843452911892153,1.0705249397985617,"[0.93916387470374, 1.211940271434783]",0.0,0.0,0.05660527303765406,"[-0.11496978080737796, 0.22198161741248312]",0.5332836187620846,0.6954663781456503,-0.033387916616355984,"[-0.1400044377862025, 0.07397915257374194]",0.5449926780836836,0.9999880104452394,[23.78378378],[1.03713702]
1016.0,24.0,1.0,9.122813615647374e-12,8.805804648308276e-11,0.18471493714070542,0.9843452911892153,1.018896907754814,"[0.8622134886410281, 1.1806282768783374]",0.0,0.0,-0.02515789912784605,"[-0.16015422701533838, 0.09989587039804343]",0.6494158230252618,0.7884130424004635,0.016980126348709934,"[-0.09167533315342057, 0.1164998026441814]",0.815028461280286,0.9999880104452394,[0.0960961],[1.03587703]
1017.0,24.0,1.0,2.256195230643243e-12,4.028920054720077e-11,0.726634565476978,0.9843452911892153,0.9416410209753775,"[0.8225203613339773, 1.0622832564717226]",0.0,0.0,-0.037736848691769076,"[-0.17459143711723174, 0.08143637438318146]",0.47539760397230757,0.6439084436845559,-0.012528590444364274,"[-0.09718059775327204, 0.07316583360848691]",0.782110978267371,0.9999880104452394,[0.14414414],[0.92909518]
1018.0,24.0,1.0,1.3144707544654466e-11,1.0966147307880498e-10,0.35514583154669355,0.9843452911892153,1.012159261118317,"[0.8729700939423566, 1.1509155364629398]",0.0,0.0,-0.037736848691769076,"[-0.1906545152351247, 0.12059424068561644]",0.6587929327022661,0.7951634673533688,0.05914266239518129,"[-0.04690826760846593, 0.16358546944029115]",0.27697569992209625,0.9999880104452394,[0.14414414],[1.07130192]
1019.0,24.0,1.0,1.7572476807004023e-10,6.818616871887229e-10,0.45905649952761185,0.9843452911892153,0.9320449936409576,"[0.7763644463641844, 1.093869471720705]",0.0,0.0,-0.11321054607530812,"[-0.2776130212423067, 0.03855769987436772]",0.1381988592390191,0.28893761078615743,-0.049994360794711534,"[-0.1523317312653225, 0.05750011508858246]",0.37536560429911603,0.9999880104452394,[0.43243243],[0.88204808]
102.0,24.0,1.0,3.0053353139436467e-09,7.2750794334147825e-09,0.3122633889440203,0.9843452911892153,1.0467266855344997,"[0.8226327213659576, 1.2718970970729149]",0.0,0.0,0.1823947686768852,"[0.039687366379108246, 0.329192664087885]",0.012566002836043921,0.1106037423647805,-0.0728680928468779,"[-0.21202030308248593, 0.06649035314385841]",0.30543112439474696,0.9999880104452394,[23.3033033],[0.97385859]
1020.0,24.0,1.0,1.5863739211141592e-09,4.161526550666735e-09,0.2860772195369288,0.9843452911892153,1.1144876558545778,"[0.9272525348902321, 1.3164985417401203]",0.0,0.0,0.03144737390980801,"[-0.1550906035640716, 0.22263130334947204]",0.7257461979848885,0.8372706483443568,0.0464336499905178,"[-0.09895994944280989, 0.1907532545308313]",0.5342460008877561,0.9999880104452394,[23.87987988],[1.16090357]
1021.0,24.0,1.0,6.832967525127742e-11,3.391050880956696e-10,0.7031796396881527,0.9843452911892153,1.0332032671740867,"[0.8684801431442059, 1.1961745107658868]",0.0,0.0,-0.07547369738353815,"[-0.22514523177460483, 0.07382074003660094]",0.32082409063183825,0.49289305673965006,-0.044639291387063684,"[-0.157622988763043, 0.06975093674366048]",0.4484039346304223,0.9999880104452394,[0.28828829],[0.98854549]
1022.0,24.0,1.0,2.840200519216296e-09,6.917195614262776e-09,0.5754916158154738,0.9843452911892153,0.9643463201101172,"[0.8251157862037669, 1.1187106467967405]",0.0,0.0,0.08176317216550011,"[-0.12278398757329262, 0.29918416422338373]",0.412217218982714,0.5874550648178909,-0.028786358275422086,"[-0.14574373039395527, 0.09389291753931751]",0.6712213419037558,0.9999880104452394,[23.68768769],[0.93555996]
1023.0,24.0,1.0,2.5345259224707206e-10,9.013250079910101e-10,0.7389957716136357,0.9843452911892153,1.0326817579122305,"[0.9078091581199886, 1.1673450084364814]",0.0,0.0,0.05660527303765406,"[-0.14394105521955283, 0.257777720092347]",0.57828234355101,0.7319103196443615,0.032584815003429135,"[-0.08309919430314505, 0.15392635452954448]",0.5577518647643323,0.9999880104452394,[23.78378378],[1.06526657]
1024.0,24.0,1.0,1.0724754417879012e-13,8.67912443853793e-12,0.8167979506783397,0.9843452911892153,1.1869492615510686,"[1.0663038622900272, 1.3143260243134545]",0.0,0.0,0.006289474781961069,"[-0.11540473100951856, 0.12591888700663126]",0.9318835477458065,0.9621559174771814,0.04307816002949938,"[-0.04755170562012867, 0.13906923149835101]",0.3361221859805785,0.9999880104452394,[23.97597598],[1.23002742]
1025.0,24.0,1.0,9.714606896693567e-11,4.3739787918476214e-10,0.14815908918766663,0.9843452911892153,0.9908359382790701,"[0.8324632336213815, 1.1494287570206363]",0.0,0.0,0.03144737390980801,"[-0.12694272228854456, 0.1797198049716359]",0.735643227930181,0.8437408089146494,0.01156393683473389,"[-0.09849609343542136, 0.1172523342917277]",0.8645745262661229,0.9999880104452394,[23.87987988],[1.00239988]
1026.0,24.0,1.0,4.5428105721612155e-11,2.559329899809136e-10,0.337975248783557,0.9843452911892153,1.0366188389128024,"[0.879911635790649, 1.1925828465375168]",0.0,0.0,-0.0503157982556921,"[-0.2135939873214938, 0.11620406228893151]",0.5623934285084156,0.718265401178976,0.08620602679355183,"[-0.0284594168061265, 0.20338362067482507]",0.1390348172989282,0.9999880104452394,[0.19219219],[1.12282487]
