auc,precision,recall,f1,accuracy,model,mcc
0.9979,0.9958175662218681,1.0,0.9979044007584073,0.9979,ARS,0.9958087830722002
0.9441999999999999,1.0,0.8884,0.9409023511967803,0.9442,JTK,0.8939845347245869
0.5363,1.0,0.0726,0.13537199328733918,0.5363,LS,0.19408071479663241
0.9984999999999999,1.0,0.997,0.99849774661993,0.9985,meta2d,0.9970044865302841
0.9001999999999999,0.9002,0.9002,0.9001999999999999,0.9002,Cosinor,0.8004
0.8118,0.7265329845975007,1.0,0.841609156707625,0.8118,Cosinor1,0.6731017524824916
0.9976999999999999,0.9954210631096954,1.0,0.9977052778609199,0.9977,Cosinor1(p),0.9954105314991352
0.984,0.9689922480620154,1.0,0.9842519685039369,0.984,Rain,0.9684959969581862
