CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1(p)_pvalue,Rain_pvalue
0,0.0020657710929847,0.0076353759692052,0.101854398842008,0.0001660173586742,9.065537209806962e-11,2.877263723681766e-05,0.0015939520184184,1.88326864579027e-05
1,0.0060310858600166,0.0331873774907249,0.20303090268184,0.0025286918964472,2.0501111919202228e-10,0.0002047847621587,0.0047216168221666,8.18104958259453e-06
2,0.0073490239419398,0.040338613070862,0.22914081585515,0.0038480746599401,9.287759450415932e-11,0.000292138399373,0.0058074037993072,8.769866880392e-05
3,0.0004901374856527,0.0030197661591326,0.0561118365518086,1.24751901189324e-05,7.297540349782139e-11,2.914521767323607e-06,0.0005020367081734,2.33644081866489e-06
4,0.0024221133941287,0.0222237719556643,0.114766405083328,0.0005246682794922,1.8542167801172127e-11,4.132629192153974e-05,0.0019345489096353,1.32544478533891e-05
5,0.0019397164464394,0.0023688742750913,0.113248597057463,6.25177411198719e-05,9.832579195290236e-12,3.150425505938612e-05,0.0016759996523871,4.09052479129726e-06
6,0.0005883576876744,0.0076353759692052,0.0593756804389916,3.4862709481942e-05,1.7559109721787536e-10,4.780341367665642e-06,0.0006396254429318,8.18104958259453e-06
7,0.0013436577204761,0.0023688742750913,0.101004183850911,4.10564217935283e-05,2.7244783096236347e-09,3.290367125006472e-05,0.001716080210635,9.19859279028032e-07
8,0.0010142490645396,0.0118437429175653,0.0716086279804161,9.67655982316851e-05,1.5742152026376743e-10,9.689966660782033e-06,0.0009079494055577,1.12185571394988e-05
9,0.0015528032388978,0.0222237719556643,0.093591522992822,0.000302199636202,1.1665890475853756e-11,1.5531060514715618e-05,0.0011554837709138,6.55735065711044e-05
10,0.0002467035102082,0.0023688742750913,0.0341665273427325,3.51205801762955e-06,2.5785484858431573e-11,7.496586758261345e-07,0.0002657122584619,4.59627702032438e-06
11,0.001397171548753,0.0118437429175653,0.101822107594525,0.0001729680864215,1.1178169501135926e-11,5.2604541226807e-05,0.0022102039734954,5.209888700798e-06
12,0.0008757607775298,0.0095285387147614,0.0730555331293589,7.17559183006644e-05,2.3037785013002572e-09,6.554838209140593e-06,0.0007473437252759,2.1867665114564e-05
13,0.000320446280755,0.0038324499306206,0.0400923033451378,7.84811059761914e-06,1.908473379330644e-13,6.104238934492275e-07,0.0002419483301219,8.18104958259453e-06
14,0.0094950731442394,0.040338613070862,0.273315369106506,0.0054602625414355,2.0959678437293403e-10,0.0004509033624353,0.0075114370486313,1.43408780053062e-05
15,0.0022420561694964,0.0146640209743332,0.128585868670996,0.0003801884478432,9.7210239857759e-11,4.468279463597263e-05,0.0020197286525906,1.36890199141559e-05
16,0.0041286781368434,0.0095285387147614,0.170993126592284,0.000563891942558,1.8444878957524222e-10,0.000136171024267,0.0037403922256259,2.7891879647724e-06
17,0.002107751865095,0.0038324499306206,0.101292792100574,9.26578097629749e-05,9.992007221626407e-15,2.442088302674012e-05,0.0014612196493521,8.18104958259453e-06
18,0.0046088536778559,0.0180863929339791,0.159537216226098,0.0010008568954283,2.620847983081376e-11,0.0001030396040491,0.0031913098136712,5.62119091281145e-05
19,0.0035161795719078,0.0146640209743332,0.161638774418317,0.000675772220773,4.179283585870053e-10,0.0001000019979313,0.0031460316188565,1.25495723933377e-05
20,0.0011340298541953,0.0118437429175653,0.0788812280573811,0.0001159008641227,6.627520754420857e-11,8.583075190536901e-06,0.0008543261644476,4.97307557803446e-06
21,0.0009052334727098,0.0038324499306206,0.0669423063834425,3.08753930546857e-05,4.238997264316424e-09,2.277849987758132e-05,0.0014096226107092,2.72137020382142e-05
22,0.0019055879876019,0.0146640209743332,0.122007828276897,0.0003164898895271,9.06799968447558e-10,5.61703791352776e-05,0.0022833386819913,7.91714475734954e-06
23,0.0021112997426706,0.0180863929339791,0.120043573573713,0.0004072904191848,2.283284672444097e-12,4.488527389253955e-05,0.0020269546068504,1.75034263515998e-06
24,0.0010738652386962,0.0018498592938576,0.0830051076009507,2.28502028404298e-05,4.4680092958770956e-10,1.0247673421693984e-05,0.0009359269794866,2.7891879647724e-06
25,0.0043840923330282,0.0076353759692052,0.188145312002492,0.0005333087697566,4.04298816647497e-12,0.000144483672062,0.0038726521098114,3.21495043400099e-05
26,0.0084182813054488,0.0709541395803234,0.252875438348619,0.0073256634457743,3.086420008457935e-14,0.0005130551446051,0.0081206229111059,0.000257849515718
27,0.0099751128264562,0.0488599884546946,0.271328034522331,0.0065870839911113,4.103051232107191e-12,0.0005225067922798,0.0082056171450768,0.0001030283448627
28,0.0064167739386655,0.040338613070862,0.231722767983784,0.0034773566255343,1.0013101459094289e-12,0.000281440542178,0.0056871135313303,0.0001269103085174
29,0.0019585455164765,0.0180863929339791,0.119062106604248,0.0003794189376025,1.8157261694184967e-08,4.0244352728140746e-05,0.0019101362657055,1.34717338837725e-05
30,0.0028004703612973,0.0095285387147614,0.12347435181946,0.0003073924098923,2.1339485734017668e-11,5.070267746620368e-05,0.0021585017594094,1.88326864579027e-05
31,0.0029070004101291,0.0076353759692052,0.144834633417384,0.0003009996972801,2.1655233162221063e-11,0.0001078642819345,0.0032797726967396,1.75056034702825e-05
32,0.0002699747928411,0.0014378634142753,0.0352256651191883,2.50309570781759e-06,1.5580314816077134e-11,6.731653256030991e-07,0.000253032594428,2.81996010801839e-07
33,0.0008277358487256,0.0023688742750913,0.0730995179837616,2.01981248849625e-05,1.5445889012255518e-10,2.1434938077605675e-05,0.0013682396389937,4.89413787044661e-06
34,0.0014230341169223,0.0038324499306206,0.0935413625213607,6.14461299431879e-05,4.0980066562390505e-08,1.536139365431472e-05,0.0011483969629748,3.92210019146692e-06
35,0.0006228814152509,0.0014378634142753,0.0539902330728791,7.72304556384551e-06,8.98506913316055e-09,2.8592548446316714e-06,0.0004970670845653,1.31509263240336e-05
36,0.0008454914836739,0.0222237719556643,0.0709354882395399,0.0001413302507742,7.21567250394628e-12,1.0830524043011543e-05,0.000962135817644,8.10838625431185e-06
37,0.0002951800082586,0.0023688742750913,0.0366772508604075,4.39153415854321e-06,7.349676423018536e-12,4.853848223697453e-07,0.0002182120776205,4.88522533163482e-07
38,0.0019508707356914,0.0222237719556643,0.116837765264832,0.0004433812708464,1.4783729795908584e-12,4.105529243430392e-05,0.0019312103583106,0.0001013073972683
39,0.0004749663610275,0.0018498592938576,0.0488048098593179,6.94103777387767e-06,4.529351338433685e-10,2.78875090163553e-06,0.0004918776563447,2.74270149869286e-06
40,0.0067344480090105,0.0180863929339791,0.242974880484692,0.0019472957207523,9.873002415616837e-11,0.0003384083452338,0.0063446635428852,8.18104958259453e-06
41,0.001386463432317,0.0076353759692052,0.0783242849915199,9.37299912091571e-05,1.9324986055835325e-11,9.971894900045306e-06,0.0009196696813981,1.28198757926222e-05
42,0.0020257623863702,0.0118437429175653,0.104543445188878,0.0002434232352036,1.6326162644020314e-11,3.008222746852201e-05,0.0016316834327041,2.31976944240484e-05
43,0.0002882393840414,0.0006559349147549,0.0390740911970731,1.44063612406153e-06,1.9972912213006569e-13,6.7687020762225e-07,0.0002537362299986,4.88522533163482e-07
44,0.0055143144310116,0.0850786733599917,0.195086986501154,0.0048996749667864,1.4244228019322236e-10,0.0001752169866278,0.004314147153971,0.0004743788114608
45,0.0021635176416503,0.0146640209743332,0.118678410240189,0.0003444616809566,2.38020159137875e-10,4.212561131033275e-05,0.0019575448043188,8.31300199521702e-06
46,0.0023145035975171,0.0076353759692052,0.114678494809857,0.000202729944761,9.415801471845953e-13,3.162522162867602e-05,0.0016733716308206,7.91714475734954e-06
47,0.0062489844359346,0.201043276693793,0.255396823797088,0.0132840725035931,1.318944509165476e-09,0.0004869935790141,0.0078670038047838,9.46588806137549e-05
48,0.0036534407996173,0.0146640209743332,0.152232708927816,0.0006635372767603,5.524224411246337e-10,8.765752640460837e-05,0.0029160220912865,4.73626245527091e-06
49,0.000580647558917,0.0038324499306206,0.0566485220389656,1.80363096528025e-05,8.97171226199589e-13,2.6667982020317058e-06,0.0004812124955829,7.65323993210456e-06
50,0.0054614324859679,0.0076353759692052,0.203416210159426,0.0006858895602903,1.5552292786935595e-10,0.0002227674516842,0.0049554340112046,3.01082659692157e-05
51,0.0035935888031042,0.0146640209743332,0.157686709335338,0.0006740772210867,7.26052884481021e-10,0.0001141983733863,0.0033821574738618,1.36890199141559e-05
52,0.0012649102266406,0.0118437429175653,0.0772568113876972,0.0001251092825482,2.5429824912492904e-10,8.949021730904216e-06,0.0008716299577882,4.81520016285876e-06
53,0.0022718455133274,0.0048427681444993,0.123589851200222,0.0001437844237713,7.230812615333092e-10,3.959737752789126e-05,0.0018859226570828,2.11622565624813e-05
54,0.001560168855955,0.0018498592938576,0.0962548397611144,3.61269565718469e-05,2.7826518866902458e-11,1.75128645728138e-05,0.0012295165011728,7.02894338008691e-06
55,0.0008999009672779,0.0023688742750913,0.0729754549287253,2.17088353280381e-05,1.8997026174361054e-12,6.868438253807483e-06,0.000764546841303,2.32866237384153e-06
56,0.0098523885081489,0.040338613070862,0.268250893913643,0.00554101110181,7.711942195953725e-12,0.0006575540116509,0.00942495535293,0.0001351632818625
57,0.0043273486412602,0.0095285387147614,0.168969291214653,0.0005808790761028,2.4343860260955807e-12,0.0001565311476733,0.0040457979571266,6.12371511238285e-05
58,0.0014332816475699,0.0146640209743332,0.0890108839571555,0.0001892613206869,3.6033953598746393e-11,1.6818385545900988e-05,0.0012026657641168,3.44465100544268e-05
59,0.0064831360798118,0.170328572533671,0.241990046419034,0.011509940615995,4.171107903516713e-13,0.0003189545406192,0.0061165103564916,0.0003154366194015
60,0.0040945774009171,0.0331873774907249,0.166831066342575,0.0015615383867038,6.372902205953324e-11,0.0001361912944972,0.0037389711448794,1.41235919749228e-05
61,0.0016652511083064,0.0118437429175653,0.104970081938747,0.0002064782302531,2.0377521892100958e-10,2.937893996241453e-05,0.0016146257588313,1.01184520693083e-06
62,0.0017374476363003,0.0589789416030357,0.098320252251282,0.000792843996681,4.908295991867817e-12,1.9537542903927604e-05,0.0013010568515142,3.61406007128413e-05
63,0.0010948763900449,0.0095285387147614,0.0879253693739016,0.0001023073838866,1.2044383712606075e-08,1.2462906775007502e-05,0.0010350023753547,8.7088592330845e-06
64,0.0065229663171486,0.0118437429175653,0.195975612191132,0.0011155805700163,1.7971846233422184e-11,0.0002152870048623,0.0048550227097683,1.14087021757615e-05
65,0.0031554757000701,0.0222237719556643,0.139945165796753,0.000775511230024,1.4279399884742358e-10,9.437637433198028e-05,0.0030418753155662,0.0001248958591759
66,0.0016837744707969,0.0095285387147614,0.0862484962610625,0.0001459735176241,1.5192558322496552e-10,2.056289016398049e-05,0.0013346034667116,8.31300199521702e-06
67,0.0036093048637113,0.0076353759692052,0.144250307360844,0.0003607794393163,3.035349749325178e-13,0.0001164389792256,0.003421019281661,2.88216089693148e-06
68,0.0029748063226573,0.0331873774907249,0.136742722341652,0.0010135367804421,2.4513724383723456e-13,5.636843337492255e-05,0.0022892642149346,1.36890199141559e-05
69,0.0022374641782771,0.0180863929339791,0.131187476473418,0.0004613944515392,5.949218895295871e-11,5.958510960386737e-05,0.0023659106209195,1.64262924222705e-06
70,0.0013446141567374,0.0331873774907249,0.087678904477178,0.0003559249149776,9.660894306762202e-11,2.127401668214786e-05,0.0013619222657452,1.43408780053062e-05
71,0.0020261951872692,0.0038324499306206,0.106708847096357,9.3678140557496e-05,9.847678228425141e-14,3.018784335722092e-05,0.0016341250837847,6.68883321653432e-06
72,0.002413208876943,0.0331873774907249,0.13191530681684,0.0008251207520277,6.045164369083976e-11,6.107850840540956e-05,0.002396644856015,4.97307557803446e-06
