test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,5.9274859809159826e-05,0.00017678156817524553,0.8168641341366029,2.215170886945706e-08,6.606534109590534e-08,"[0.530675503875851, 1.1030527643973547]",0.08667280187097148,0.640615016812018,0.8486634565551335,"[-0.2772118407582568, 0.45055744450019974]",23.66893428361465
1.0,24.0,3.5349523360635615e-05,0.00011755744383317463,0.8395219330513519,5.936238481453644e-09,1.9741398342047368e-08,"[0.5567307891701416, 1.1223130769325622]",0.18211032358753876,0.30668803896289,0.6092332915432856,"[-0.16706889276030534, 0.5312895399353829]",23.304389803511487
2.0,24.0,3.9199083149312855e-07,5.911857236161609e-06,1.1800874296678494,3.25858866726931e-15,4.9221747872453805e-14,"[0.8865902275640061, 1.4735846317716927]",-0.1427311298114029,0.27835065052562413,0.5841429997395643,"[-0.4007935274380267, 0.1153312678152209]",0.5451927562218182
3.0,24.0,4.416253859384118e-05,0.00014030066303618655,0.9471266867278495,1.0557203451842122e-08,3.3546881003629246e-08,"[0.6226792447667671, 1.271574128688932]",0.1938475170599503,0.28448867686025536,0.5888889986092124,"[-0.16113483292111774, 0.5488298670410183]",23.259557026891642
4.0,24.0,0.00011604217100618585,0.0003096935441851771,1.0306032810072625,1.1285482390399865e-07,3.012675491297348e-07,"[0.6498196205526058, 1.4113869414619193]",0.030893763911404193,0.8746873397066132,0.9573117575780453,"[-0.35304922344842443, 0.4148367512712328]",23.881994514306864
5.0,24.0,2.566664820687957e-06,1.785277787014358e-05,1.2560478432761628,2.6902987941763977e-12,1.8721633919112025e-11,"[0.9040099105583113, 1.6080857759940144]",0.026997796681650144,0.8558343501192762,0.9487239995498963,"[-0.2642554515632332, 0.3182510449265335]",23.89687601293261
6.0,24.0,3.686507879471968e-06,2.27254984927746e-05,1.0626243681259298,8.750720793254713e-12,5.3916948818574944e-11,"[0.7574966455633233, 1.367752090688536]",0.25772082961817055,0.08890433766703947,0.32066879753592004,"[-0.039200052028980525, 0.5546417112653217]",23.015578944684577
7.0,24.0,4.546975309604944e-06,2.642926581499991e-05,1.0670059006357904,1.6857282290846234e-11,9.806437742989658e-11,"[0.7563072810559787, 1.3777045202156022]",-0.1410081571083044,0.360360133953079,0.6597802853694614,"[-0.4431588433902465, 0.16114252917363775]",0.5386114852815653
8.0,24.0,6.346088504995501e-07,7.559706539608505e-06,1.1665702653600718,2.0447036509712826e-14,2.4341710130610504e-13,"[0.8676032256988943, 1.4655373050212495]",0.2361323663872783,0.0809745952557587,0.3049890593437239,"[-0.029079828358430926, 0.5013445611329875]",23.098040799971475
9.0,24.0,8.14011531998913e-05,0.00022929902309828538,0.9391097521653855,4.839526128395593e-08,1.363246796731153e-07,"[0.6018209601651856, 1.2763985441655854]",-0.12108717483176079,0.5244137904388827,0.780717393585463,"[-0.49391584724819043, 0.25174149758466885]",0.4625189380681745
10.0,24.0,9.638496364573671e-07,9.671443694459457e-06,1.247432616528767,9.325363227716013e-14,9.362814485658649e-13,"[0.9192604267118261, 1.575604806345708]",0.052133439887091626,0.7085406524553135,0.8834572924173658,"[-0.22120814519541682, 0.32547502496960007]",23.800864928198045
11.0,24.0,1.987624027198069e-05,7.472270778940108e-05,0.9066456846792336,1.2671792803047483e-09,4.769210689893671e-09,"[0.6139681315659387, 1.1993232377925285]",0.045145567619869986,0.7919373740989117,0.922878809207869,"[-0.29027952797725975, 0.3805706632169997]",23.8275566341106
12.0,24.0,2.208330652925637e-06,1.6190107426141034e-05,1.1823095719690786,1.6435414188564323e-12,1.2049423891909329e-11,"[0.8541662217994836, 1.5104529221386735]",-0.18198183188436534,0.2150747996829847,0.510208319560537,"[-0.4696875945738922, 0.10572393080516151]",0.6951193943355608
