"","pVal","phase","peak.shape","period"
"0",3.95486415615956e-05,10,12,24
"1",0.00124060610323536,10,12,24
"2",0.0803136549456719,10,12,24
"3",6.32783894946228e-05,10,12,24
"4",0.0239572032767762,10,12,24
"5",1.10964659660701e-08,10,12,24
"6",0.00808436858743683,10,14,24
"7",0.000261878414401131,10,12,24
"8",0.000460218249924697,12,10,24
"9",0.0790580266952334,10,12,24
"10",0.000167966664035927,10,12,24
"11",0.000296948341866464,12,10,24
"12",0.000249791718351848,10,12,24
"13",0.000934597061385539,10,12,24
"14",0.0460347169455715,10,12,24
"15",0.0296044029538953,10,12,24
"16",0.000253820617034942,10,12,24
"17",0.00140882387994524,10,12,24
"18",0.0312002620080412,8,14,24
"19",7.97715293179714e-06,10,12,24
"20",9.81222332026504e-05,10,12,24
"21",0.000265907313084225,10,12,24
"22",0.00957096396306857,10,12,24
"23",0.000253820617034942,10,12,24
"24",0.000934597061385539,10,12,24
"25",0.000870618886466301,10,12,24
"26",0.000189134262048267,10,14,24
"27",0.000103028344862783,10,12,24
"28",0.000387879563461824,10,12,24
"29",7.97715293179714e-06,10,12,24
"30",0.00150269147277414,10,14,24
"31",0.0179782485604063,10,12,24
"32",0.000271192385961683,12,10,24
"33",0.0705649654839393,12,10,24
"34",0.017728550663734,10,12,24
"35",0.00586764123157596,4,18,24
"36",0.0238036854548471,10,14,24
"37",3.31347557003642e-06,12,10,24
"38",0.00090627593831325,10,12,24
"39",4.74257460479477e-05,10,14,24
"40",2.17591161355743e-06,10,14,24
"41",4.0176397776859e-05,10,12,24
"42",5.79068268764195e-06,10,12,24
"43",0.0232136112427755,10,12,24
"44",0.00444961922514806,10,12,24
"45",2.20568242064723e-05,10,12,24
"46",0.000631604409684225,10,12,24
"47",6.22577703092256e-05,10,12,24
"48",0.00213055629628305,10,12,24
"49",1.83040679293688e-06,8,16,24
"50",0.00636505856004183,8,14,24
"51",0.0147960540959895,8,14,24
"52",9.97576037560279e-05,10,12,24
"53",0.00432064475485391,10,12,24
"54",1.14087021757615e-05,12,10,24
"55",0.00145087832412271,10,12,24
"56",2.2817404351523e-05,10,12,24
"57",0.00162633624909823,10,12,24
"58",5.96985388840279e-05,10,12,24
"59",3.78313393860393e-06,8,14,24
"60",0.000920436499849394,10,12,24
"61",0.0144434245700331,10,12,24
"62",3.89208853463322e-05,10,12,24
"63",0.000139970263722159,10,12,24
"64",1.33776664330686e-05,10,12,24
"65",0.00074979994422065,8,14,24
"66",0.00866560250710262,10,12,24
"67",0.000403073017479914,10,12,24
"68",0.00605722360972866,10,12,24
"69",2.35779844965738e-05,10,12,24
"70",0.000155046151417778,10,12,24
"71",2.39582745690992e-05,10,12,24
"72",0.000651843884750782,10,14,24
"73",0.00206350134539445,10,12,24
"74",0.000114823612468188,10,14,24
"75",0.000483009005228027,8,14,24
"76",5.8175293567637e-05,10,12,24
"77",0.00696139424040593,12,10,24
"78",1.37018385845654e-06,10,12,24
"79",0.00660788030152218,10,12,24
"80",0.000249791718351848,10,12,24
"81",0.0184776443537509,10,12,24
"82",0.000249791718351848,10,12,24
"83",0.00145087832412271,10,12,24
"84",0.000520507446800745,10,14,24
"85",0.000584469752245103,10,12,24
"86",4.74948625433519e-06,10,12,24
"87",2.55655797517146e-06,10,12,24
"88",0.000327960162058758,10,14,24
"89",1.36044065421037e-05,10,12,24
"90",0.000103028344862783,10,12,24
"91",0.000603323615220752,10,12,24
"92",0.000977078745993972,10,12,24
"93",6.32783894946228e-05,10,12,24
"94",0.000991239307530117,10,12,24
"95",0.00408428168093603,10,12,24
"96",0.00018199721316836,12,10,24
"97",0.00426813257812517,10,14,24
"98",0.012637996498779,10,12,24
"99",0.00470756816573635,10,12,24
"100",0.000314233756220976,10,12,24
"101",0.0186289889159054,10,12,24
"102",0.000403073017479914,10,12,24
"103",0.0158529151028459,10,14,24
"104",2.20568242064723e-05,10,12,24
"105",0.010587120407284,10,12,24
"106",0.000962918184457828,10,12,24
"107",6.80220327105185e-06,12,10,24
"108",0.000170550766559556,10,12,24
"109",0.0029316466193183,10,14,24
"110",0.000265907313084225,10,12,24
"111",1.61550927886811e-05,12,10,24
"112",0.000368949178902225,10,12,24
"113",9.64868626492729e-05,10,12,24
"114",0.00225705323014757,12,10,24
"115",0.0018025956985501,10,12,24
"116",1.97473801169838e-05,8,14,24
"117",0.000275566456703,12,10,24
"118",1.39422217176279e-06,10,12,24
"119",0.00145087832412271,10,12,24
"120",0.00193002180107133,10,12,24
"121",3.76653729158054e-05,10,12,24
"122",0.000743091022275263,4,18,24
"123",0.00168926052597939,8,14,24
"124",2.02117368327723e-07,10,12,24
"125",3.82931291310688e-05,10,12,24
"126",0.00792645755142297,10,12,24
"127",2.04925692361571e-07,10,14,24
"128",0.000380850765318425,10,12,24
"129",0.00255706961555469,10,12,24
"130",7.70769493434437e-07,10,12,24
"131",0.00206880104131832,10,12,24
"132",0.00840692780539806,10,12,24
"133",0.00291567002180057,10,12,24
"134",0.0186627230860425,12,10,24
"135",0.000333165878916833,10,14,24
"136",0.00313995233116985,10,12,24
"137",7.97715293179714e-06,10,12,24
"138",0.000539387240589871,10,12,24
"139",6.12371511238285e-05,10,12,24
"140",0.0139017961486569,10,12,24
"141",2.09335845767998e-07,10,12,24
"142",6.22577703092256e-05,10,12,24
"143",0.0012279894012176,10,12,24
"144",3.04187921183671e-06,10,10,24
"145",1.15813653752839e-05,10,14,24
"146",2.31976944240484e-05,10,12,24
"147",0.032219036888744,12,10,24
"148",1.14087021757615e-05,12,10,24
"149",0.000390670770788224,10,12,24
"150",0.000314233756220976,10,12,24
"151",2.51322648406686e-06,10,12,24
"152",0.000593896683732928,10,12,24
"153",0.000253820617034942,10,12,24
"154",0.00119020511194936,10,12,24
"155",6.42990086800199e-05,10,12,24
"156",0.000245762819668754,10,12,24
"157",0.00222471238800339,10,12,24
"158",0.00201157201801801,10,12,24
"159",8.67330469005464e-05,10,12,24
"160",0.000453137969156625,10,14,24
"161",0.00274789570626773,10,12,24
"162",4.59627702032438e-06,10,12,24
"163",0.00124060610323536,10,12,24
"164",4.74948625433519e-06,10,12,24
"165",0.00365062145169923,8,16,24
"166",0.000292234876122552,10,14,24
"167",1.41826048506905e-06,10,12,24
"168",0.000157630253941408,10,12,24
"169",0.00066235749579515,10,14,24
"170",0.000333165878916833,10,14,24
"171",2.7540768831052e-05,12,10,24
"172",0.0137212533415315,10,12,24
"173",0.00209967866880069,10,12,24
"174",0.0110626979459293,10,12,24
"175",0.00263311583187333,10,12,24
"176",1.33776664330686e-05,10,12,24
"177",0.00284354921222528,6,18,24
"178",0.00090627593831325,10,12,24
"179",0.00145087832412271,10,12,24
"180",3.84725485281756e-06,8,14,24
"181",0.000539387240589871,10,12,24
"182",0.000150830903805188,12,10,24
"183",0.00660788030152218,10,12,24
"184",2.20568242064723e-05,10,12,24
"185",3.51543480547517e-05,10,12,24
"186",0.00782077145073733,10,12,24
"187",0.00302861180486433,12,10,24
"188",1.17181160182506e-05,12,10,24
"189",0.00117131296731525,10,12,24
"190",0.00213055629628305,10,12,24
"191",0.00182178002145942,10,12,24
"192",0.00322966525491756,10,12,24
"193",3.10287365624483e-05,8,14,24
"194",2.39582745690992e-05,10,12,24
"195",0.00174797158647283,12,10,24
"196",0.000797896017995812,10,12,24
"197",6.22577703092256e-05,10,12,24
"198",0.000669312135635522,10,12,24
"199",0.0131796249201552,10,12,24
"200",0.00944162661221629,10,12,24
"201",0.00173973796152909,10,12,24
"202",0.000261878414401131,10,12,24
"203",0.0006221774781964,10,12,24
"204",0.00100946898773478,10,12,24
"205",0.0462058191311916,10,12,24
"206",3.68794834480578e-07,10,12,24
"207",0.00225695459652518,10,12,24
"208",2.46989499296225e-06,10,12,24
"209",9.64868626492729e-05,10,12,24
"210",0.0311550619670231,10,12,24
"211",0.0263459617589758,10,12,24
"212",3.16391947473114e-05,10,14,24
"213",0.000870618886466301,10,12,24
"214",3.98857646589857e-06,10,14,24
"215",0.00840881522545653,10,12,24
"216",2.35779844965738e-05,10,12,24
"217",0.000359194463207211,10,14,24
"218",0.00307449986251379,10,14,24
"219",6.42990086800199e-05,10,12,24
"220",0.0117548871879231,10,14,24
"221",0.00019223482372119,10,14,24
"222",0.00545873989754013,8,14,24
"223",0.00311088117081062,10,12,24
"224",0.00660788030152218,10,12,24
