CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1(amp)_qvalue,Rain_qvalue
0,0.03542777773432252,0.08201354012490605,0.7379451795044439,0.0061054633655839,2.4785595002538668e-05,0.0155694362681795,0.0004124824850898,0.00039988515229115874
1,0.04071577196998093,0.11378942397348223,0.7379451795044439,0.012479357974716814,3.0396650146143524e-05,0.0157418442289123,0.0004198451681592,0.003839697007846797
2,0.1496093793376282,1.0,0.999999999998524,0.7108044489761093,6.038190823683664e-06,0.0927552281070837,0.018227301379037,0.11198222942787493
3,0.0437037625457421,0.07310952418250186,0.7710789187052507,0.011991347995027421,9.86376280069572e-05,0.0233847413129826,0.001247304923387,0.0005287747424343742
4,0.06368608394007694,0.4527083795315251,0.8506405008791476,0.15024315107491756,8.330077486315471e-06,0.035492086833107,0.003205579315599,0.040594247570170966
5,0.031713982479314874,0.008710600551846573,0.7331828467366892,7.89719249590218e-06,1.1335084953989494e-06,0.0071179776621766,6.610980317133491e-07,1.6140314132465572e-05
6,0.11527696468684287,0.5735655945288485,0.9882687000507978,0.3761931466434523,1.2175292241803656e-05,0.0634407242054447,0.00957447835293,0.016428304384143062
7,0.03775985984615083,0.1283347930809161,0.7451457053860058,0.01524047386252327,0.0001566126275922,0.0221648538484618,0.0010896075181711,0.0012632822691804148
8,0.06574529865172936,0.22711872226372584,0.8607067423816271,0.08964366700453168,0.0001405446424992,0.0374283536969971,0.0035934114612682,0.0018460419170661852
9,0.1321436204152764,1.0,0.999999999998524,0.6846485372631754,7.227260406150256e-06,0.1081861512333297,0.023383852005622,0.11053974649780958
10,0.04127249794023228,0.0923717718793621,0.7397960178523413,0.011541535256703655,5.317860485206598e-05,0.0183409773841328,0.0006534553868842,0.0009478931379001129
11,0.04376027033597302,0.10185046725785656,0.7397960178523413,0.014475272463107527,7.11507888817878e-05,0.018336133234948,0.0006530310096814,0.001374760841974074
12,0.03780295505715397,0.0659871102130291,0.7379451795044439,0.0056546622403337255,0.0019783042934591,0.0152326580881687,0.0003798498933838,0.0012491172098174211
