auc,precision,recall,f1,accuracy,model,mcc
0.6456,0.6642599277978339,0.5888,0.6242578456318914,0.6456,ARS,0.29309734593325826
0.5961,0.968780487804878,0.1986,0.32962655601659757,0.5961,JTK,0.3168430799823459
0.5,0.0,0.0,0.0,0.5,LS,0.0
0.7302000000000001,0.8016247379454927,0.6118,0.6939655172413793,0.7302,meta2d,0.47387783520722615
0.8983,0.8960031815470273,0.9012,0.8985940771761891,0.8983,Cosinor,0.7966133991500615
0.8021,0.7949619214997071,0.8142,0.8044659618614762,0.8021,Cosinor1,0.6043769995913257
0.6236999999999999,0.5711492005061544,0.993,0.7251880522894909,0.6237,Cosinor1(amp),0.36698394592455263
0.8451,0.7807060354644542,0.9598,0.8610388445321611,0.8451,Rain,0.7091103891027621
