auc,precision,recall,f1,accuracy,model,mcc
0.9435000000000001,0.9051708386625251,0.9908,0.9460517521245106,0.9435,ARS,0.8909957917858145
0.9571000000000001,0.9965240060829893,0.9174,0.9553264604810995,0.9571,JTK,0.9170954205010512
0.8511,1.0,0.7022,0.8250499353777465,0.8511,LS,0.735574266974145
0.9783,0.9766792904125972,0.98,0.9783368273934312,0.9783,meta2d,0.9566055291959382
0.8954000000000001,0.8910205696202531,0.901,0.8959824980111376,0.8954,Cosinor,0.7908496036427595
0.8453000000000002,0.7637891520244462,0.9998,0.866002598527501,0.8453,Cosinor1,0.7261355962644461
0.9613999999999999,0.931376215407629,0.9962,0.9626981059141864,0.9614,Cosinor1(p),0.9250432487137484
0.9395,0.8931830381105743,0.9984,0.9428652375106242,0.9395,Rain,0.8851630890247465
