"CycID","filter_type","ar_method","period_number","period","amplitude","phase","mean","R_square","R2_adjust","coef_var","pvalue","fdr_BH"
"route_0_weekend","0","default","1","24","0.000201175473847899","12.7936843162349","0.116610846470144","0.000868991347281023","-0.0134043087763291","0.0539178110169538","0.940958878875513","0.984030885926259"
"route_1_weekend","0","default","1","24","0.000174206717667182","13.0090095865659","0.129794849539365","0.000386197114095932","-0.0138940000699883","0.0577583499242795","0.973323262178337","0.984030885926259"
"route_2_weekend","0","default","1","24","0.000182343530598854","11.6679022218655","0.137674602405654","0.00120453784671748","-0.0130639687554721","0.0342631593409219","0.919092533842779","0.984030885926259"
"route_3_weekend","0","default","1","24","0.000256372787113556","10.6589590878649","0.140811164727397","0.000594002605074251","-0.0136832259291388","0.0592472663657794","0.959260564507693","0.984030885926259"
"route_4_weekend","0","default","1","24","0.000365897268197212","12.7103066102108","0.128710155349301","0.00237605395335072","-0.0118757167044585","0.0505065277647864","0.846604456063169","0.984030885926259"
"route_5_weekend","0","default","1","24","3.49294807819934e-05","12.3384277289153","0.0554934827147685","0.00030674453133106","-0.0139745876896498","0.0296171348390403","0.978753543652104","0.984030885926259"
"route_0_workday","0","default","1","24","0.000272063556784507","12.0365122456036","0.122993982292201","0.000432077838025458","-0.0138474639071455","0.0768306961528879","0.970201026891666","0.984030885926259"
"route_1_workday","0","default","1","24","0.000235779103122995","13.6215368511934","0.133940210422644","0.000493384581985667","-0.0137852813525574","0.0577735576532762","0.966044438215169","0.984030885926259"
"route_2_workday","0","default","1","24","0.000369386782604775","11.02646422744","0.154491221993462","0.000229944905560164","-0.0140524844529317","0.113700827690023","0.984030885926259","0.984030885926259"
"route_3_workday","0","default","1","24","0.000777108454842099","11.3319588159842","0.162162370382521","0.000622115009014101","-0.0136547119194286","0.13797586321633","0.957373575956222","0.984030885926259"
"route_4_workday","0","default","1","24","0.000504756800764205","10.8902132554191","0.147159644612685","0.000384749574806165","-0.0138954682884109","0.124254212410658","0.97342192986736","0.984030885926259"
"route_5_workday","0","default","1","24","0.000142503649407384","12.5971566625883","0.0598934430908676","0.000472152828249306","-0.0138068164170613","0.0777933245389171","0.967481957409381","0.984030885926259"
