"","pVal","phase","peak.shape","period"
"0",7.70257752208072e-08,2,14,24
"1",4.04187630930517e-05,24,14,24
"2",0.000269146024822702,2,12,24
"3",1.34226846663249e-05,24,14,24
"4",2.05702633598567e-05,4,12,24
"5",6.28739622302364e-07,2,12,24
"6",0.000301411951221674,6,8,24
"7",6.02890241275287e-09,2,12,24
"8",0.000182208385812311,4,8,24
"9",9.61936223358599e-05,22,16,24
"10",0.000164934974433826,4,10,24
"11",2.64457900945908e-08,2,12,24
"12",3.58832279877831e-06,2,12,24
"13",5.36907386652996e-06,2,12,24
"14",1.0179963131527e-05,2,12,24
"15",9.19847944038761e-09,2,14,24
"16",1.8826848679698e-08,2,14,24
"17",7.25955221578114e-05,2,12,24
"18",8.2130499356052e-05,2,10,24
"19",3.59077119596306e-06,24,10,24
"20",0.000556153442492867,2,14,24
"21",6.13851882025746e-09,2,12,24
"22",5.92124269961123e-08,24,16,24
"23",3.26857442360699e-06,2,8,24
"24",8.7865320702579e-05,24,16,24
"25",2.50393300454541e-07,4,12,24
"26",1.95805843224525e-06,24,18,24
"27",5.37881904680126e-07,24,14,24
"28",9.72350162377248e-07,24,14,24
"29",1.82619999580682e-06,2,14,24
"30",1.70568356824962e-05,2,12,24
"31",3.82064850165641e-07,24,12,24
"32",4.60586919020801e-07,4,8,24
"33",3.00362848583524e-05,24,16,24
"34",1.18845937131663e-07,6,8,24
"35",4.29089783690749e-05,4,8,24
"36",6.02890165778598e-08,4,8,24
"37",1.04816639412369e-10,4,8,24
"38",0.000104043820124861,2,12,24
"39",1.81551311008903e-05,6,6,24
"40",1.28198757926222e-05,2,14,24
"41",3.65784414838745e-08,24,14,24
"42",3.44697945457128e-06,24,14,24
"43",4.08430518475653e-07,2,14,24
"44",5.1750646498899e-05,2,10,24
"45",0.000367170854807261,24,18,24
"46",3.84463157011962e-06,2,12,24
"47",0.000348433390623931,4,8,24
"48",1.24798213978672e-06,6,8,24
"49",2.98755994019677e-06,4,10,24
"50",2.13792846573004e-07,24,16,24
"51",0.00132858773062783,4,10,24
"52",1.98508129607585e-07,24,12,24
"53",7.65323993210456e-06,2,10,24
"54",1.34564094990142e-05,2,10,24
"55",1.03617481874471e-05,2,12,24
"56",0.000106740242897713,24,16,24
"57",2.87989488215787e-09,2,12,24
"58",5.36703054976153e-08,2,12,24
"59",7.07054248540594e-07,4,8,24
"60",1.00760002130488e-07,2,12,24
"61",3.57809169923971e-05,2,8,24
"62",0.000264594197731329,22,18,24
"63",1.3637312833241e-07,2,14,24
"64",1.27515106712961e-07,4,12,24
"65",7.00269721963296e-06,2,14,24
"66",4.42051162491952e-06,2,10,24
"67",0.000307991274251441,2,12,24
"68",3.5653781139499e-07,2,12,24
"69",3.75985328380171e-07,2,12,24
"70",8.67248302206485e-05,4,10,24
"71",0.00406518688483665,24,16,24
"72",1.10082645329537e-06,4,10,24
"73",0.000694143958194205,4,10,24
"74",6.05144542525758e-06,4,8,24
"75",1.38898556634862e-07,2,10,24
"76",8.67248302206485e-05,22,16,24
"77",2.81616758361452e-05,2,12,24
"78",1.70826161674528e-05,24,16,24
"79",4.88522533163482e-07,2,14,24
"80",0.0152416307448649,4,6,24
"81",0.000876373247096337,4,6,24
"82",5.5943070489904e-06,6,6,24
"83",2.21453890618829e-05,2,14,24
"84",0.00037367636689111,2,10,24
"85",0.000208952586550275,4,8,24
"86",7.96237807611573e-05,4,6,24
"87",0.000318797985628684,2,12,24
"88",1.23853037318554e-05,2,14,24
"89",3.13778651680023e-06,4,10,24
"90",2.16765341339469e-05,4,12,24
"91",1.60938612549371e-05,2,12,24
"92",1.92188387510923e-08,24,10,24
"93",0.00213273293600783,6,10,24
"94",5.19527774492725e-06,2,8,24
"95",2.9982909116665e-06,4,12,24
"96",2.73247509278757e-05,4,8,24
"97",5.0858393973056e-05,2,14,24
"98",7.93464146321181e-05,2,14,24
"99",3.19648723519572e-11,2,12,24
"100",2.23660539812288e-05,4,10,24
"101",3.29664522529792e-06,24,14,24
"102",5.24417057852648e-06,22,14,24
"103",3.7482702507419e-06,4,8,24
"104",0.000284306731818979,2,12,24
"105",8.0738456994085e-05,2,10,24
"106",0.00144522868246461,4,6,24
"107",1.21664925543478e-05,2,14,24
"108",1.58115128118681e-05,2,12,24
"109",9.63548797669739e-05,2,14,24
"110",4.00933692030917e-05,2,8,24
"111",6.24813522776206e-09,2,12,24
"112",9.29841196086753e-05,4,6,24
"113",1.41423984937315e-07,2,14,24
"114",0.00249442466345409,2,14,24
"115",1.58387549991236e-05,4,6,24
"116",7.07054248540594e-07,6,8,24
"117",5.14242054984194e-10,2,12,24
"118",4.23557574715492e-07,2,14,24
"119",1.70688306698851e-05,2,12,24
"120",7.44534273634399e-06,4,12,24
"121",3.13778651680023e-06,2,14,24
"122",2.66523569332762e-05,24,14,24
"123",1.60938612549371e-05,2,12,24
"124",9.04325966058675e-08,24,16,24
"125",1.15900460988885e-07,24,16,24
"126",1.41423984937315e-07,2,14,24
"127",9.33753466966742e-05,6,6,24
"128",1.28819725177501e-05,22,16,24
"129",4.68286226056097e-09,2,12,24
"130",1.41417570591637e-05,24,14,24
"131",0.000247248349892442,24,16,24
"132",2.64488048773727e-05,4,8,24
"133",0.00122520392382795,6,8,24
"134",4.98580956821917e-06,4,12,24
"135",0.000295591955845333,4,10,24
"136",6.11452941759317e-05,2,12,24
"137",0.000170928615460428,2,12,24
"138",1.8826848679698e-08,2,14,24
"139",2.24972466625368e-06,2,12,24
"140",0.000752004452092892,24,18,24
"141",1.05255979773516e-05,24,16,24
"142",6.22989912152902e-09,2,10,24
"143",3.00460126866336e-08,24,16,24
"144",4.13936675562614e-07,2,14,24
"145",1.88112478377958e-07,2,12,24
"146",2.53796409721655e-07,2,10,24
"147",7.58476375707183e-07,4,8,24
"148",2.02046736035584e-07,2,12,24
"149",1.52612901336507e-06,4,10,24
"150",3.65239999161364e-06,2,12,24
"151",2.07905181108873e-06,2,12,24
"152",0.000398275348618648,2,12,24
"153",7.93464146321181e-05,2,14,24
"154",2.09185767786682e-06,24,14,24
"155",1.03409383637138e-05,24,16,24
"156",9.87571972915796e-06,2,12,24
"157",5.19334252794604e-07,24,14,24
"158",0.000134573012411351,24,14,24
"159",0.000128726935107225,2,14,24
"160",4.3513746928612e-05,2,12,24
"161",5.27287211906396e-08,2,12,24
"162",2.62081509843882e-05,24,14,24
"163",0.0185121203581627,24,16,24
"164",8.63238238481477e-05,4,8,24
"165",4.91242976430745e-06,24,16,24
"166",4.49944933250737e-06,2,10,24
"167",1.23853037318554e-05,2,10,24
"168",2.14520453993658e-09,2,12,24
"169",2.60324210045424e-06,2,14,24
"170",0.000591183911690666,24,18,24
"171",2.41912756474569e-06,2,12,24
"172",3.19136467863669e-07,2,14,24
"173",7.67366907462352e-06,2,12,24
"174",0.000179769750742864,2,12,24
"175",0.00824033897896488,24,14,24
"176",1.32244024386863e-05,24,16,24
"177",3.75390599062212e-08,2,10,24
"178",0.000756070610602534,2,10,24
"179",0.0127068666930626,6,6,24
"180",3.98357722369617e-06,4,12,24
"181",0.000164934974433826,4,10,24
"182",0.000252433192478681,2,16,24
"183",6.61912674087611e-07,2,12,24
"184",7.36273292985546e-05,2,12,24
"185",0.00747745155122198,2,14,24
"186",0.0162261888319626,6,8,24
"187",1.90760182403829e-06,4,10,24
"188",5.24655431192147e-05,24,18,24
"189",1.09071033552075e-05,2,12,24
"190",2.16529087998491e-05,24,12,24
"191",1.72136483313944e-06,4,10,24
"192",3.5653781139499e-07,2,12,24
"193",5.71546743822399e-05,24,12,24
"194",2.21567131902931e-07,6,8,24
"195",1.24377665688622e-05,24,12,24
"196",5.55272547170437e-07,2,14,24
"197",2.17679989237967e-07,24,16,24
"198",2.69621503261332e-06,2,10,24
"199",3.0518318208034e-06,4,8,24
"200",1.5078086602769e-05,4,10,24
"201",7.1713652791786e-08,2,10,24
"202",1.6672373683288e-05,24,18,24
"203",2.11617773628675e-06,2,12,24
"204",6.70353166430145e-05,4,10,24
"205",1.95079607206771e-07,2,12,24
"206",2.82937041054107e-09,2,12,24
"207",4.50678093189195e-05,2,12,24
"208",3.13778651680023e-06,4,10,24
"209",2.01414036743042e-09,2,14,24
"210",3.78914764260364e-06,2,14,24
"211",3.5653781139499e-07,2,12,24
"212",9.69637256355303e-08,24,12,24
"213",2.94997215468767e-08,24,16,24
"214",5.33647415549635e-10,2,12,24
"215",4.936278352097e-06,4,8,24
"216",1.26974461059635e-05,24,12,24
"217",2.01414036743042e-09,2,10,24
"218",7.62310244470744e-05,2,10,24
"219",7.96503930610551e-05,4,10,24
"220",4.00483798111365e-05,22,16,24
"221",4.94704468577898e-07,2,12,24
"222",9.7438089599321e-06,2,8,24
"223",0.000143246536111438,6,6,24
"224",8.60682416569722e-07,4,10,24
"225",1.5116887845267e-08,4,8,24
"226",3.69466755342979e-06,4,8,24
"227",3.2361877000076e-05,4,12,24
"228",2.59735438429017e-08,2,12,24
"229",1.48105915282767e-06,2,14,24
"230",5.22120011039801e-08,2,10,24
"231",9.38232612820151e-07,4,10,24
"232",7.30968053404629e-05,6,6,24
"233",1.38427372265642e-07,24,14,24
"234",1.07253182992874e-05,2,12,24
"235",0.00476300960777027,2,14,24
"236",0.000295901876175879,2,10,24
"237",1.48469434194587e-08,24,16,24
"238",4.79951962406228e-07,2,10,24
"239",1.9512828830546e-06,24,14,24
"240",1.79416139938916e-06,2,14,24
"241",0.000258070173737731,24,14,24
"242",0.000651800127252238,4,12,24
"243",3.71647718444897e-06,2,12,24
"244",3.0156173205538e-06,2,12,24
"245",0.000700843133076647,6,6,24
"246",8.43204339109029e-07,2,14,24
"247",7.8751138286041e-09,2,8,24
"248",0.000538157690301007,4,8,24
"249",3.04187921183671e-06,24,14,24
"250",0.000335770345775772,2,8,24
"251",1.00520718671786e-05,24,16,24
"252",9.80394167113158e-05,2,12,24
"253",6.08400885073597e-06,4,12,24
"254",0.000139598804474986,2,12,24
"255",1.27067272414647e-06,4,8,24
"256",0.00157321630567997,22,18,24
"257",4.234842497777e-05,24,16,24
