CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1_qvalue(q),Rain_qvalue
0,0.0032896656841922924,0.07541150985973634,0.3283716760986318,0.0005594996692798006,0.0063816955076777,0.0001118902177523,0.0063816955076776,0.006647123253477427
1,0.0004192360660483493,0.01895647306423478,0.23562465895138146,3.950044938500888e-06,0.000824145950933,2.3297920476607786e-07,0.0008241459509333,0.0007081714140311926
2,0.19083574994897676,0.07541150985973634,0.3668893157542822,0.024118062257546865,0.0003249587843147,0.0317620915205842,0.1526393046042869,0.24681418964504345
3,0.00016185299534172783,0.008892076686626168,0.23562465895138146,2.7480890545118164e-07,0.0041538253667282,2.057750396076592e-06,0.0014754286235473,0.0032402654006542476
4,0.010103754138405367,0.01895647306423478,0.4267267136413721,0.0005568043997968509,0.0635440881162671,0.0057823014077227,0.0507128926174657,0.015342670110284772
5,0.01170631528439828,0.16396703253554543,0.5551847266290297,0.008207236343894723,0.0231339345244908,0.0006285386004931,0.0145183305912714,0.01033001030765798
6,0.003188031261294809,0.07541150985973634,0.3297212036625333,0.0005459435094759338,0.0021165407983401,0.0005725006973123,0.0138563043354297,0.010287829750933387
7,0.009205086955788522,0.1405234065421185,0.5132049035888174,0.005222070864568412,0.0175161234281838,0.0004380886165264,0.0120973566527392,0.002469874087717497
8,0.014870255691583551,0.3490223322578942,0.6733410863863668,0.024201459878110773,0.0067229038968377,0.0010104695143981,0.0185945748560713,0.010481146746537818
9,3.092060184614743e-05,7.23238780666095e-05,0.23562465895138146,3.330669073875475e-12,0.1052947573993477,7.574094356980309e-15,7.380738260997915e-05,4.004057728262575e-07
10,0.00020297369364298217,0.007653849647081681,0.23562465895138146,2.423566939976421e-07,0.0022267571251759,2.6739775972570107e-09,0.0003249587843163,0.00018799812120950412
11,0.0008676068889608625,0.006492022087753247,0.23562465895138146,2.6965313321639145e-06,0.0020415342072023,4.957691095833335e-05,0.004518420590786,0.0013715409900087077
