CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1_pvalue(p),Rain_pvalue
0,0.0008194354589821,0.0222237719556643,0.0759852058492234,0.0001459734637151,0.0015546546534184,2.7248675145229075e-05,0.0015546546534184,0.0022527100706035
1,3.06042328215295e-05,0.0030197661591326,0.0193116215956449,3.99841667331202e-07,4.903668408051676e-05,1.388556060405824e-08,4.90366840805336e-05,0.0001157178276877
2,0.0969254773990853,0.0222237719556643,0.0968495306475904,0.0094687512423129,6.596663321589702e-06,0.0153664998776586,0.073846895567554,0.127825068817168
3,4.12360335755313e-06,0.0008563069849221,0.011722676287113,1.28610567751153e-08,0.0008270266305155,2.11948290795889e-07,0.0001520265814523,0.0009306042230679
4,0.0035393450746834,0.0030197661591326,0.128444740806053,0.0001449768098256,0.0280801325385784,0.0024794508436314,0.0217456883543693,0.0060450120234522
5,0.0042174475785996,0.0589789416030357,0.196257800863362,0.0029390113347487,0.0085564483986755,0.0002054064146411,0.0047445904372275,0.003804580605571
6,0.0007861685090353,0.0222237719556643,0.0765434209814824,0.0001417382448818,0.0002793397548809,0.0001836582236978,0.0044451024308058,0.0037838637823933
7,0.0031601063519222,0.0488599884546946,0.174900231143069,0.0018052698978813,0.0060588270938087,0.000135325573645,0.0037380832056964,0.0006592093940118
8,0.0056596193162167,0.143867005356704,0.257418297325508,0.0095039132941341,0.0016713139087538,0.0003545838756416,0.0065229768595098,0.0038801205255683
9,6.08305947835674e-08,1.44647756133219e-08,0.0016789430314478,1.33226762955019e-15,0.0493727117445541,9.8463226640744e-18,9.594959739297289e-08,1.30844501627166e-10
10,6.8199161064042e-06,0.0006559349147549,0.0076791171565203,1.08333442216946e-08,0.0003067652290421,5.4281745224317305e-11,6.596663321622886e-06,1.58858412422031e-05
11,0.0001086243824979,0.000499885700757,0.0193466533875388,2.47271923159431e-07,0.0002615205319426,1.0336785934812504e-05,0.0009420906931788,0.0002992702440199
12,0.0188134618908544,0.682303761313899,0.610058973135758,0.137898584047523,4.683477691225235e-06,0.0086292372442198,0.0497403012753507,0.0646659308644988
13,0.0270788495361078,0.324752839622234,0.588123018049541,0.104069562024925,0.0012370077737655,0.0053084378270402,0.035868553205056,0.0034880178573649
14,0.0007161387377173,0.0076353759692052,0.086970096549718,5.77975690509991e-05,7.565377880314195e-05,0.0001066213011076,0.0032654689816562,0.0019345325113072
15,0.0003186182608976,0.0030197661591326,0.0465067975515122,7.20884064009386e-06,0.0002795950394607,1.596790570561814e-06,0.0003787474069886,7.966891274312e-05
16,1.96241803640529e-06,0.0006559349147549,0.0082361365278964,3.6634900668630605e-09,0.0006950772270474,1.5489705085212936e-10,9.462758412761709e-06,1.31605389286599e-06
17,0.0028854629867511,0.0030197661591326,0.157570895173174,0.0001449918657071,0.0005962337519905,0.000103199841125,0.0032096877802837,0.0001244360372703
18,2.03730110990286e-05,0.0002857574559262,0.0151332240105735,2.57408775405921e-08,0.0010997898598777,1.777312510269068e-07,0.0001407787571188,3.8281164954092e-05
19,2.12781756139258e-05,2.41503962397589e-05,0.0227067835898388,4.0027848813295505e-09,0.0035235709110752,3.634169767371071e-08,7.232988575301852e-05,1.41423984937315e-07
20,0.0397509198299602,0.591395775284717,0.724060853006176,0.227562567686883,0.0051041377993505,0.0102323533584608,0.0559273095653937,0.0224829995888335
21,2.43952445020401e-05,0.0006559349147549,0.0134734923312924,5.84181952811846e-08,0.0001533454123584,1.8459348281312203e-07,0.0001430688615783,7.36273292985546e-05
22,0.0007686604067981,0.0146640209743332,0.066932303907181,8.63560508903571e-05,1.0854342873400924e-05,5.850422814010455e-06,0.0007070592464553,0.0003025879185628
23,0.0009717722288066,0.0488599884546946,0.0846579110099959,0.0003642028810013,0.0047876238180279,1.4103600476127066e-05,0.0011037792115604,0.0008354731306325
24,0.0009195626005971,0.0272070512720596,0.09894268345678,0.0002406877371677,0.0001334019515035,2.000577766859591e-05,0.0013223123485326,0.0012379257816017
25,5.60745004539731e-05,0.0038324499306206,0.0294079253860912,1.25195256539534e-06,0.0017012179777091,1.7088963460666979e-07,0.0001385220131587,4.03692284970425e-05
26,0.0153042840232234,0.236585399143175,0.446251653833047,0.0453825086636208,0.0009872029076072,0.0029459745588956,0.0243063764996282,0.0206182528054082
27,5.64157550986266e-06,0.0001184471643996,0.0076919027281789,1.87524595851585e-09,0.0020151217760736,5.934801472079802e-10,1.5056369311560945e-05,3.72792211029473e-07
