test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,1.5728949351848242e-05,3.49687624540868e-05,1.100308023643952,6.646579522107103e-10,1.4776650424467016e-09,"[0.751026129888519, 1.449589917399385]",2.953822187244939,2.623685189274559e-69,5.760011392479823e-69,"[2.62481303673102, 3.2828313377588576]",12.717230349250894
1.0,24.0,1.716253882739451e-10,2.1453173534243138e-07,0.971493368643491,5.097007811328691e-34,6.371259764160863e-31,"[0.8149024823115106, 1.1280842549754713]",2.9192022976815624,1.3239452657754286e-257,1.3239452657754287e-254,"[2.7523196584656775, 3.0860849368974472]",12.849468586530259
2.0,24.0,1.4138218169589954e-08,5.723974967445326e-07,1.0274195212386732,9.764526274547132e-22,3.9532495038652355e-20,"[0.817206665677592, 1.2376323767997544]",3.0490875474513555,4.957554727052393e-174,2.5686812057266282e-172,"[2.8365978573158097, 3.261577237586901]",12.353343477676146
3.0,24.0,6.590263224283915e-08,1.0186758169688403e-06,0.9848549415961565,1.809045000863408e-18,2.800379258302489e-17,"[0.7647193861939208, 1.2049904969983922]",2.9039524580655502,1.0586965848730038e-133,1.1802637512519551e-132,"[2.672652264045136, 3.1352526520859647]",12.907718683080185
4.0,24.0,1.5014123179069796e-05,3.358864245876912e-05,0.9578273287742525,5.811672835240037e-10,1.3001505224250642e-09,"[0.6548137598713104, 1.2608408976771945]",3.0973731188755953,3.735570644675831e-76,8.875197540213427e-76,"[2.7686567333604284, 3.426089504390762]",12.168906180743717
5.0,24.0,2.771108727095701e-06,8.465831410810515e-06,0.9612640275044573,3.468297197312536e-12,1.059993030963489e-11,"[0.6904635733803672, 1.2320644816285473]",2.9936581960501996,1.2174349696154252e-89,3.685846108433016e-89,"[2.7013831352922844, 3.2859332568081148]",12.565068004105067
6.0,24.0,2.0610082125024627e-09,3.585507656769251e-07,1.002340871617279,1.6493776157216377e-26,2.981573737843451e-24,"[0.8179654500539677, 1.1867162931805904]",3.0817977085476773,3.034873643396644e-219,7.986509587885904e-217,"[2.890689216471071, 3.2729062006242837]",12.228399865808663
7.0,24.0,1.430550590092085e-05,3.2237772026810776e-05,0.9774708593358983,5.072804779755802e-10,1.143553827717719e-09,"[0.6693064205041664, 1.2856352981676302]",3.0737350829088377,1.4656201501680825e-75,3.4517667220162095e-75,"[2.746215885064677, 3.4012542807529984]",12.259196827201961
8.0,24.0,4.873349483802066e-08,9.335918551344953e-07,1.1014825046018444,4.488421445192986e-19,8.598508515695374e-18,"[0.8595716693337182, 1.3433933398699707]",2.9189268698811155,1.0946170534917595e-139,1.5266625571712126e-138,"[2.691543724822339, 3.146310014939892]",12.850520643232004
9.0,24.0,4.839229241715645e-07,2.6914511911655425e-06,0.9002687976116338,7.313123286187194e-15,4.0673655651764153e-14,"[0.6734393008949775, 1.1270982943282901]",3.0466420867025334,2.8497893042759457e-115,1.7537164949390434e-114,"[2.7849813926902938, 3.308302780714773]",12.36268444966764
