"CycID","filter_type","ar_method","period_number","period","amplitude","phase","mean","R_square","R2_adjust","coef_var","pvalue","fdr_BH"
"0","0","yule-walker","1","22.9425287356322","1.07291846139935","1.54269971165139","0.137396732582704","0.945355411177764","0.940387721284834","5.87797766797618","1.29896093881143e-14","3.1681974117352e-12"
"1","0","burg","1","24.0481927710843","1.06680414353084","0.572029457887406","-0.0732268197378962","0.885540170705117","0.875134731678309","-11.1493780475289","4.4175774149835e-11","2.38822175249056e-10"
"2","1","yule-walker","1","22.9425287356322","0.989785854776683","1.31961994322606","0.133694757394864","0.911108562585475","0.903027522820518","5.65745631838254","2.73814304563302e-12","4.14870158429245e-11"
"3","0","burg","1","24.0481927710843","0.856480663485245","0.444621974444257","0.0294010521485419","0.880957582139241","0.8701355441519","22.785326913273","6.80329126367951e-11","3.28979268069609e-10"
"4","1","burg","1","23.4823529411765","0.911169444294596","1.13524886985562","0.0998101355749129","0.846601375395693","0.832656045886211","7.18872158127476","1.10671583009037e-09","3.06199203160915e-09"
"5","0","yule-walker","1","24.0481927710843","0.977476828525417","0.175566689818752","0.12523089520145","0.814823434477564","0.797989201248252","6.22547925859314","8.77902484042181e-09","1.93925885584754e-08"
"6","1","burg","1","24.3414634146341","0.986880335246561","0.270585509695932","0.0793349907697786","0.790210225592","0.771138427918545","10.0533870268693","3.46439557041833e-08","7.22803165119618e-08"
"7","0","burg","1","24.0481927710843","1.01691576275813","0.752167813254272","-0.0390098975032229","0.845528122722542","0.831485224788227","-20.3682684156559","1.19493326344866e-09","3.26484498210016e-09"
"8","1","burg","1","24.0481927710843","1.07812780522948","0.252529781363522","0.0040368184825736","0.849595753797697","0.835922640506578","208.433323527224","8.90965856648052e-10","2.5348655673548e-09"
"9","0","burg","1","23.2093023255814","1.01081736479995","1.49552318248766","0.0760581234794621","0.866210384947701","0.854047692670219","10.4833122384592","2.45836573320446e-10","8.79365701933686e-10"
"10","0","burg","1","22.9425287356322","1.10528785300028","1.56944202942112","-0.0323233653146899","0.894379435291872","0.884777565772951","-26.3674228311831","1.82487358557637e-11","1.28966331136139e-10"
"11","1","burg","1","24.0481927710843","1.10683990460327","0.86398687137432","-0.0168627793112824","0.871770606824245","0.860113389262813","-50.6235262409164","1.54121604367674e-10","6.19210945631474e-10"
"12","0","yule-walker","1","24.0481927710843","1.05416258445081","0.266076981496931","0.0614886469634211","0.874035474099324","0.862584153562898","13.2542438811939","1.26686661161557e-10","5.30069711973042e-10"
"13","0","yule-walker","1","25.9220779220779","0.954346285841619","24.0247061578992","0.024212413291553","0.826254639147382","0.810459606342599","30.6399612755482","4.35557390154884e-09","1.01433952062153e-08"
