"","pVal","phase","peak.shape","period"
"0",3.87674905111948e-12,2,12,24
"1",8.90488435790417e-10,4,12,24
"2",8.6074686432136e-11,2,12,24
"3",1.44210407109386e-09,24,16,24
"4",3.42674791641377e-11,24,14,24
"5",6.02890241275287e-09,2,12,24
"6",1.2459798243058e-08,2,12,24
"7",1.66319569148605e-08,4,10,24
"8",2.61926943940314e-10,4,8,24
"9",3.26086781279468e-09,6,8,24
"10",3.55998593216107e-09,4,8,24
"11",1.58735183208216e-10,2,16,24
"12",1.14701311099455e-11,2,12,24
"13",4.71381391648974e-07,2,14,24
"14",1.29867719214508e-08,4,10,24
"15",2.77884593892426e-09,2,12,24
"16",3.52725022419149e-07,24,16,24
"17",3.2916700439905e-06,2,14,24
"18",6.35426688428451e-11,2,10,24
"19",6.08532874538135e-10,2,14,24
"20",1.36416073365373e-09,4,10,24
"21",1.80870015911793e-08,2,12,24
"22",1.19452749446375e-09,2,12,24
"23",4.12037122486153e-08,2,14,24
"24",6.59173211159047e-10,2,12,24
"25",8.6074686432136e-11,2,12,24
"26",2.55030213425922e-07,4,8,24
"27",3.5653781139499e-07,2,12,24
"28",2.53222384113597e-10,4,10,24
"29",8.98474819237616e-10,2,10,24
"30",8.70107760745734e-13,2,14,24
"31",3.71746198501747e-10,2,12,24
"32",3.10596233914967e-10,4,12,24
"33",1.96137078021458e-11,2,14,24
"34",1.60162309130503e-10,2,10,24
"35",3.50909308542302e-08,4,12,24
"36",1.18845937131663e-07,2,14,24
"37",4.30341208284861e-07,2,10,24
"38",3.42241354744195e-09,24,14,24
"39",1.17198923985122e-09,2,12,24
"40",9.03123435965329e-09,2,14,24
"41",1.74961381703107e-13,2,14,24
"42",2.90483479887184e-09,2,14,24
"43",3.5515612284775e-09,4,10,24
"44",1.14701311099455e-11,2,12,24
"45",8.82138913433296e-10,2,14,24
"46",1.40990842122413e-07,4,10,24
"47",1.23960400368879e-09,2,12,24
"48",9.47880014230163e-11,4,10,24
"49",6.87129526668512e-09,6,8,24
"50",2.4042566643087e-11,2,14,24
"51",1.59988267462892e-08,2,16,24
"52",2.12937550413677e-10,2,12,24
"53",6.23873475911571e-11,2,10,24
"54",1.16865486780577e-11,2,12,24
"55",1.08477620022062e-10,2,14,24
"56",3.77363711834364e-12,4,10,24
"57",3.86790832263822e-10,2,10,24
"58",4.02304146814286e-12,2,12,24
"59",1.07041033755551e-06,2,12,24
"60",3.82215882681525e-08,2,10,24
"61",2.55012975912125e-08,2,12,24
"62",8.82138913433296e-10,2,14,24
"63",1.14701311099455e-11,2,12,24
"64",6.329130804305e-10,4,10,24
"65",9.40562391889788e-08,2,14,24
"66",3.86790832263822e-10,2,10,24
"67",3.86790832263822e-10,2,10,24
"68",8.69674419818465e-09,2,14,24
"69",1.48698479400699e-09,4,10,24
"70",3.200481371817e-09,4,8,24
"71",1.24664392291354e-12,2,12,24
"72",6.08532874538135e-10,2,14,24
"73",5.94099323641241e-12,2,12,24
"74",3.59367144402978e-08,4,10,24
"75",3.79758271677207e-10,2,14,24
"76",1.22878193741581e-07,2,12,24
"77",1.65697236475696e-07,24,16,24
"78",3.61613506899527e-09,24,14,24
"79",6.26807944158964e-10,24,16,24
"80",2.91591958803357e-12,2,10,24
"81",4.60586919020801e-07,24,14,24
"82",9.24227117003355e-09,2,12,24
"83",5.247642597701e-08,4,10,24
"84",3.71848570031483e-08,4,12,24
"85",1.3637312833241e-07,2,14,24
"86",1.04816639412369e-10,24,16,24
"87",3.86790832263822e-10,2,14,24
"88",1.5142618317793e-10,2,10,24
"89",2.16955240044124e-10,2,12,24
"90",4.7764569379935e-07,2,12,24
"91",3.49140353747818e-11,4,10,24
"92",1.84066842670361e-06,2,10,24
"93",5.70592478326174e-08,24,16,24
"94",4.48863806771072e-15,2,12,24
"95",3.40115333095675e-08,24,14,24
"96",1.08477620022062e-10,2,14,24
"97",3.94989525963117e-12,2,12,24
"98",7.21052035546931e-10,2,10,24
"99",1.23960400368879e-09,2,12,24
"100",8.31360557569466e-12,2,14,24
"101",4.00866990355733e-07,24,14,24
"102",1.90427816557058e-09,2,14,24
"103",3.19648723519572e-11,2,12,24
"104",2.53796409721655e-07,2,10,24
"105",8.86398927891897e-09,2,14,24
"106",6.22989912152902e-09,4,10,24
"107",7.03709302646654e-09,24,18,24
"108",1.21706574907627e-09,2,12,24
"109",1.57250267146312e-10,2,14,24
"110",5.14194834853133e-11,2,10,24
"111",1.1661949686291e-11,24,14,24
"112",1.20047192576859e-12,2,12,24
"113",9.45990503404014e-14,2,12,24
"114",9.03573443851339e-13,2,14,24
"115",3.00460126866336e-08,24,16,24
"116",2.77884593892426e-09,2,12,24
"117",4.99728031382229e-09,6,12,24
"118",2.49864015691114e-09,24,14,24
"119",3.00460126866336e-08,24,16,24
"120",3.46532603531443e-08,4,10,24
"121",1.48698479400699e-09,4,10,24
"122",1.18819864728248e-11,4,10,24
"123",5.33647415549635e-10,2,12,24
"124",8.31360557569466e-12,2,14,24
"125",1.68640867821806e-07,2,12,24
"126",9.19847944038761e-09,2,10,24
"127",9.19847944038761e-09,2,14,24
"128",1.74570176873909e-11,2,12,24
"129",2.22622108947604e-10,4,10,24
"130",3.86790832263822e-10,2,10,24
"131",3.25230537063613e-10,4,10,24
"132",5.23944735266915e-10,2,12,24
"133",1.00760002130488e-07,2,12,24
"134",3.42674791641377e-11,4,10,24
"135",1.03654245728717e-06,2,12,24
"136",8.44807107574668e-11,2,12,24
"137",8.44807107574668e-11,2,12,24
"138",2.91591958803357e-12,2,10,24
"139",3.49922763406215e-13,2,12,24
"140",2.36054290677582e-11,2,14,24
"141",9.03123435965329e-09,2,14,24
"142",4.94640010458758e-08,4,10,24
"143",7.15352728392100e-09,4,10,24
"144",2.67779699569065e-09,2,12,24
"145",1.51504111087505e-09,4,10,24
"146",2.12937550413677e-10,2,12,24
"147",4.38343310534026e-11,2,10,24
"148",3.87674905111948e-12,2,12,24
"149",4.28753691306497e-10,2,14,24
"150",8.62732654081521e-12,2,10,24
"151",1.51504111087505e-09,4,10,24
"152",1.19452749446375e-09,2,12,24
"153",7.86251335731558e-11,4,12,24
"154",1.20580010607862e-08,2,12,24
"155",9.27097771768069e-08,6,6,24
"156",9.19847944038761e-09,2,14,24
"157",2.31682914924293e-11,2,14,24
"158",8.65803007628975e-10,2,14,24
"159",1.57250267146312e-10,2,10,24
"160",9.24227117003355e-09,4,8,24
"161",8.31360557569466e-12,2,14,24
"162",2.31682914924293e-11,2,14,24
"163",2.85296239163087e-08,24,14,24
"164",1.16303974228004e-07,2,16,24
"165",2.44811919813684e-08,4,10,24
"166",6.94492783174312e-08,2,16,24
"167",6.23873475911571e-11,2,10,24
"168",4.3037343216068e-11,2,10,24
"169",1.48698479400699e-09,4,10,24
"170",5.23944735266915e-10,2,12,24
"171",2.79913291254349e-08,24,12,24
"172",6.38634509143095e-10,4,8,24
"173",1.10486464837285e-10,2,10,24
"174",9.19847944038761e-09,2,10,24
"175",3.19317254571548e-10,2,10,24
"176",1.47498607734383e-08,24,18,24
"177",5.08455525766882e-08,2,12,24
"178",8.98474819237616e-10,2,14,24
"179",1.24664392291354e-12,2,12,24
"180",2.53625683004962e-13,2,14,24
"181",4.82689579073548e-12,4,8,24
"182",8.88144415194212e-10,2,16,24
"183",2.10547852993775e-09,2,16,24
"184",1.81422360004362e-08,2,14,24
"185",1.48698479400699e-09,4,10,24
"186",1.97494762981559e-12,2,14,24
"187",8.31597845743025e-09,2,12,24
"188",4.41069456716648e-10,2,12,24
"189",3.63387278062721e-12,4,10,24
"190",1.43013635995772e-09,2,12,24
"191",4.32901503814488e-10,2,12,24
"192",3.87674905111948e-12,2,12,24
"193",1.2459798243058e-08,2,12,24
"194",1.67171488559198e-11,4,12,24
"195",3.17070824968074e-08,2,16,24
"196",3.72725711090592e-10,2,14,24
"197",5.23418405897116e-09,2,14,24
"198",9.45990503404014e-14,2,12,24
"199",3.65693150503977e-10,2,10,24
"200",4.44931311986845e-09,2,14,24
"201",5.69154049498991e-08,4,10,24
"202",6.87129526668512e-09,24,16,24
"203",6.34864960743005e-13,24,14,24
"204",3.87674905111948e-12,2,12,24
"205",1.14080451581398e-09,2,14,24
"206",1.00753258670593e-11,24,18,24
"207",4.93966149464022e-08,4,8,24
"208",5.17871368836639e-08,2,12,24
"209",1.90197492775391e-08,2,14,24
"210",7.74236225691476e-09,4,10,24
"211",1.30963471970157e-10,2,10,24
"212",3.55605915854259e-11,4,10,24
"213",1.14701311099455e-11,2,12,24
"214",2.16955240044124e-10,2,12,24
"215",1.57127130549658e-07,4,12,24
"216",1.20212833215435e-11,2,14,24
"217",5.3386528368688e-09,2,14,24
"218",3.200481371817e-09,4,8,24
"219",8.82138913433296e-10,2,10,24
"220",1.33182551365005e-07,24,16,24
"221",2.95964300262414e-09,2,14,24
"222",5.10060426851844e-07,4,10,24
"223",2.50290513395234e-08,2,12,24
"224",3.57407629070863e-08,4,8,24
"225",7.01818617084604e-08,4,10,24
"226",1.19452749446375e-09,2,12,24
"227",1.94089889952386e-09,2,14,24
"228",2.53222384113597e-10,24,14,24
"229",3.72725711090592e-10,2,14,24
"230",4.49237409618808e-10,2,12,24
"231",4.69969473741377e-08,4,8,24
"232",6.50461074127227e-10,24,16,24
"233",2.86290286825114e-12,2,10,24
"234",2.4042566643087e-11,2,10,24
"235",7.34656790934609e-10,4,12,24
"236",7.1713652791786e-08,2,14,24
"237",7.59898517808301e-09,4,10,24
"238",8.34301711317447e-09,2,14,24
"239",1.36416073365373e-09,2,10,24
"240",6.13851882025746e-09,2,12,24
"241",8.44807107574668e-11,2,12,24
"242",3.79758271677207e-10,2,14,24
"243",1.56808807764318e-11,2,14,24
"244",3.70375494948543e-12,24,14,24
"245",1.8968208514304e-09,2,16,24
"246",8.50043253040418e-09,4,8,24
"247",1.61787782885298e-10,2,16,24
"248",3.25679831510507e-11,2,12,24
"249",1.45147653884742e-06,6,8,24
"250",1.65988751767018e-06,24,14,24
"251",2.59735438429017e-08,2,12,24
"252",5.03800010652439e-08,4,10,24
"253",2.67779699569065e-09,2,12,24
"254",2.80988614846871e-12,2,14,24
"255",4.3698610998708e-09,2,10,24
"256",3.49922763406215e-13,2,12,24
"257",3.26086781279468e-09,24,16,24
"258",1.89879135838604e-10,4,12,24
"259",1.48698479400699e-09,4,10,24
"260",2.0990570390804e-07,4,8,24
"261",7.57520555437523e-10,4,12,24
"262",2.58503099985827e-13,2,14,24
"263",1.21706574907627e-09,2,12,24
"264",8.65803007628975e-10,2,14,24
"265",2.12937550413677e-10,2,12,24
"266",4.71381391648974e-07,2,10,24
"267",6.50461074127227e-10,24,16,24
"268",2.4042566643087e-11,2,10,24
"269",7.115323180831e-14,2,10,24
"270",1.86362855545296e-10,2,12,24
"271",3.77363711834364e-12,4,10,24
"272",1.48698479400699e-09,4,10,24
"273",2.12937550413677e-10,2,12,24
"274",1.93395416131911e-10,2,12,24
"275",3.72725711090592e-10,2,10,24
"276",6.02890241275287e-09,2,12,24
"277",5.70592478326174e-08,4,8,24
"278",1.25513458414758e-06,24,16,24
"279",7.43697140062966e-08,2,14,24
"280",3.87118112845738e-09,24,16,24
"281",5.17871368836639e-08,2,12,24
"282",8.70107760745734e-13,2,14,24
"283",3.67674561609936e-12,2,16,24
"284",4.28753691306497e-10,4,10,24
"285",2.61972367633457e-10,2,14,24
