"","pVal","phase","peak.shape","period"
"0",3.02326320793043e-10,4,10,24
"1",2.64457900945908e-08,2,12,24
"2",1.05273926496887e-09,2,12,24
"3",8.62732654081521e-12,2,10,24
"4",9.47880014230163e-11,4,10,24
"5",6.38272935727339e-07,2,12,24
"6",3.99817889812971e-11,4,8,24
"7",3.31710939501442e-11,2,12,24
"8",8.82138913433296e-10,2,14,24
"9",3.40115333095675e-08,24,14,24
"10",6.19802001844397e-10,2,14,24
"11",1.66346560899042e-08,22,16,24
"12",2.01414036743042e-09,2,10,24
"13",2.66823707774818e-10,2,10,24
"14",3.94989525963117e-12,2,12,24
"15",5.00313735266944e-11,4,12,24
"16",3.86790832263822e-10,2,14,24
"17",9.28141625981297e-14,2,12,24
"18",4.15994046595572e-07,2,14,24
"19",1.50008870735376e-11,4,8,24
"20",1.16865486780577e-11,2,12,24
"21",6.81865641662052e-08,2,12,24
"22",5.79502304944427e-08,4,12,24
"23",2.53222384113597e-10,4,10,24
"24",1.60162309130503e-10,2,10,24
"25",5.33647415549635e-10,2,12,24
"26",1.00760002130488e-07,2,12,24
"27",1.96137078021458e-11,2,10,24
"28",8.82138913433296e-10,2,10,24
"29",9.29995485659782e-11,24,14,24
"30",4.02304146814286e-12,2,12,24
"31",4.49237409618808e-10,2,14,24
"32",2.71810979560703e-10,4,8,24
"33",1.08947120394142e-08,4,12,24
"34",8.76686621068052e-11,2,12,24
"35",2.77884593892426e-09,2,12,24
"36",4.2109570598755e-09,2,14,24
"37",1.88112478377958e-07,2,12,24
"38",1.20047192576859e-12,2,12,24
"39",1.60162309130503e-10,2,14,24
"40",1.06896423286502e-07,2,12,24
"41",3.42241354744195e-09,4,10,24
"42",4.22403553787334e-11,2,14,24
"43",4.74759795623249e-15,2,12,24
"44",3.31710939501442e-11,2,12,24
"45",2.12937550413677e-10,2,12,24
"46",3.11494956076451e-09,24,14,24
"47",7.59898517808301e-09,24,14,24
"48",1.5430974277431e-09,4,10,24
"49",4.91972070978808e-12,24,16,24
"50",2.24431903385536e-15,2,10,24
"51",2.04993793058277e-10,2,10,24
"52",1.77578061423875e-09,2,12,24
"53",2.77884593892426e-09,2,12,24
"54",6.02890241275287e-09,2,12,24
"55",8.62732654081521e-12,2,14,24
"56",3.87674905111948e-12,2,12,24
"57",2.20972929674571e-10,2,12,24
"58",5.03800010652439e-08,4,10,24
"59",8.90488435790417e-10,24,12,24
"60",1.38942296946213e-09,2,14,24
"61",2.20972929674571e-10,2,12,24
"62",5.91928600524827e-09,2,12,24
"63",1.29867719214508e-08,24,14,24
"64",1.60162309130503e-10,2,14,24
"65",2.16955240044124e-10,2,12,24
"66",2.72832146730746e-09,2,12,24
"67",7.30416833990413e-08,2,14,24
"68",5.33647415549635e-10,2,12,24
"69",6.02890241275287e-09,2,12,24
"70",8.98474819237616e-10,2,10,24
"71",5.94099323641241e-12,2,12,24
"72",2.72832146730746e-09,2,12,24
"73",2.48533080704085e-10,24,14,24
"74",1.5142618317793e-10,2,14,24
"75",3.86790832263822e-10,2,10,24
"76",2.80988614846871e-12,2,10,24
"77",2.66823707774818e-10,2,10,24
"78",4.6281082089172e-07,2,10,24
"79",3.72725711090592e-10,2,10,24
"80",1.13830809899798e-07,4,8,24
"81",5.84327433902884e-12,2,10,24
"82",7.2602365081956e-09,24,16,24
"83",2.01414036743042e-09,2,14,24
"84",1.56808807764318e-11,2,14,24
"85",3.79758271677207e-10,2,10,24
"86",8.65784794763389e-09,2,10,24
"87",1.16271998048386e-06,2,12,24
"88",1.24664392291354e-12,2,12,24
"89",4.02304146814286e-12,2,12,24
"90",6.44633693031065e-10,24,14,24
"91",1.38942296946213e-09,2,14,24
"92",2.95964300262414e-09,2,10,24
"93",4.24733550912328e-10,2,12,24
"94",7.88573933574652e-09,24,14,24
"95",7.59898517808301e-09,4,10,24
"96",1.48469434194587e-08,4,8,24
"97",3.70110615141188e-13,2,12,24
"98",2.86290286825114e-12,2,14,24
"99",2.49864015691114e-09,4,10,24
"100",1.40834207227569e-14,4,10,24
"101",6.19802001844397e-10,24,14,24
"102",2.53222384113597e-10,24,14,24
"103",4.51561717982664e-09,2,12,24
"104",1.26898204860828e-07,2,12,24
"105",1.79246709164714e-09,2,10,24
"106",9.03573443851339e-13,2,10,24
"107",3.32125425377236e-09,24,16,24
"108",7.29464238569466e-10,4,8,24
"109",3.77363711834364e-12,4,10,24
"110",4.3698610998708e-09,2,10,24
"111",1.25196650227271e-07,2,12,24
"112",1.38942296946213e-09,2,10,24
"113",3.6338133122953e-13,2,12,24
"114",9.41342433984899e-09,2,12,24
"115",7.43541904683257e-09,22,18,24
"116",2.77884593892426e-09,2,12,24
"117",7.71548713871551e-10,4,10,24
"118",1.2229061238557e-08,2,12,24
"119",6.44633693031065e-10,24,14,24
"120",8.62732654081521e-12,2,14,24
"121",4.5992397201938e-09,2,12,24
"122",7.59898517808301e-09,4,10,24
"123",2.68257933947556e-13,2,14,24
"124",2.20972929674571e-10,2,12,24
"125",1.54242090712447e-10,22,18,24
"126",5.23944735266915e-10,2,12,24
"127",8.31360557569466e-12,2,14,24
"128",4.99039682697125e-08,2,12,24
"129",1.60162309130503e-10,2,10,24
"130",4.3698610998708e-09,2,14,24
"131",9.03123435965329e-09,2,14,24
"132",7.71691125810603e-11,2,12,24
"133",3.70110615141188e-13,2,12,24
"134",1.10964659660701e-08,24,12,24
"135",2.59735438429017e-08,2,12,24
"136",1.77578061423875e-09,2,12,24
"137",1.76474936983605e-08,24,16,24
"138",1.7017901826311e-12,2,14,24
"139",1.30963471970157e-10,24,14,24
"140",1.00707018371521e-09,24,16,24
"141",6.23873475911571e-11,2,10,24
"142",1.16865486780577e-11,2,12,24
"143",3.22316846515532e-10,2,12,24
"144",3.56529471384605e-09,2,12,24
"145",8.76686621068052e-11,2,12,24
"146",5.85994619925612e-10,24,14,24
"147",2.95466309297299e-09,2,12,24
"148",4.3037343216068e-11,2,10,24
"149",4.5992397201938e-09,24,16,24
"150",1.97751963347714e-09,2,10,24
"151",2.95964300262414e-09,2,14,24
