CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1(amp)_qvalue,Rain_qvalue
0,0.0015980189696900094,0.013189596326042215,0.3731686141366329,4.226898035868594e-06,0.0061580051322409,0.0050191042015685,3.596053976902418e-05,0.002490371134832244
1,0.012051865091256444,0.15508886224860438,0.590811542934486,0.005133065439491553,0.0213224339870768,0.0188247016819491,0.0008475623787537,0.009634715611592716
2,0.002024065391964476,0.008827675746132597,0.3731686141366329,1.8827275158222604e-06,0.0184380143439821,0.0013862415412437,2.723732372283772e-07,0.000577073694968277
3,0.013897638370711155,0.26662072503914663,0.6331003209202503,0.011225361920983863,0.0031007781818132,0.0235590133619337,0.0013228916080096,0.014911659290501346
4,0.23447262039295688,1.0,1.0,0.7424678375367104,0.1008352368855938,0.0832170279877659,0.0121727698231309,0.03921376796763431
5,0.004403490059870968,0.032091032509379384,0.4044568366336865,0.00012871863233778548,0.0351129136963358,0.0050272733479479,3.603706903624976e-05,0.0009694464372844444
6,0.030645918717808904,1.0,0.7429596854900092,0.10119177011536207,0.0389276683371875,0.0277425205170025,0.0018172908916306,0.02758438719586958
7,0.0028834192652290166,0.01907930666858319,0.3731686141366329,1.5002384914611059e-05,0.3080558649165424,0.0015898879741245,5.229637122795318e-07,0.00014578733340129242
8,0.03870969189000054,0.3976423586420785,0.7704627425583676,0.05512937808195144,0.0025636832251872,0.0235184191395618,0.0013179470057177,0.0036126046822993955
9,0.03308171523192278,0.26662072503914663,0.8846553292471515,0.03895862913810297,0.0546153829788715,0.0299293779467271,0.0021014481413363,0.009420228754186343
10,0.012445104283938071,0.34900751277528663,0.5887240318822448,0.011439031010722338,0.0357898543063936,0.0160863034679973,0.0006127851120328,0.012159768406907655
11,0.004603521759381639,0.024664790584768,0.3841487419812171,8.26181826117293e-05,0.0009290740305707,0.0034607703487769,1.1508191399260826e-05,0.0006755303829487721
12,0.060344517373593004,0.6757284220807376,0.9649990815091883,0.15615098282877035,0.0541263750393384,0.0449136168696021,0.0043496465687723,0.03670335540255025
13,0.014148297363126559,1.0,0.7024064662641886,0.056278525383178415,0.0707724309896753,0.0247125322481869,0.0014495510149691,0.04314156249757583
14,0.031532981590360824,0.10404387619693024,0.7625503369464067,0.012392055536490141,0.0283050716447261,0.0246148112519056,0.0014429956872129,0.006114054195112003
15,0.08639702683304798,0.5956329283564326,1.0,0.25048071974397923,0.0353114852099999,0.1132534867288722,0.0198792970342137,0.05589452240660343
16,0.0011343891433201142,0.013189596326042215,0.3731686141366329,1.8556496278334529e-06,0.0372107408920297,0.0009246888219278,4.5502974124714086e-08,0.00011592068256995154
17,0.018507796660811544,0.17838623021064112,0.6751066471108408,0.011003055452456853,0.0038523211089256,0.0729809508784624,0.0098917209404874,0.011998471588005093
18,0.009122631737296332,0.09143778025267492,0.45408724543252094,0.001420559743642564,0.0177020098481801,0.0091882772296366,0.0001737891356862,0.0048223535731386925
19,0.0067604030665428735,0.09143778025267492,0.4362530089647781,0.000934800131365676,0.134773504474226,0.0059695095173772,5.673621981786108e-05,0.002836833238871068
20,0.018507796660811544,0.15508886224860438,0.5432962949054213,0.007114608773261825,0.0633852767699676,0.0123556278815664,0.0003435967410599,0.00396438369784643
21,0.04521716285100366,0.5224617377697324,1.0,0.1254290192147455,0.00767154785676,0.060056289137529,0.0071545073218226,0.015732098234916125
22,0.005261883264443671,0.013189596326042215,0.38401562796102895,3.6883689256072734e-05,0.0059704691757373,0.0052207257509361,4.0254624718023234e-05,0.0001410660112699772
23,0.15747006315327866,0.9867711069861196,1.0,0.5987656449824947,0.0010088785762911,0.1005848056113298,0.0165098283611247,0.050552602998302346
24,0.08347435386851867,1.0,1.0,0.4760948721755398,0.0512507144830126,0.0518217031578068,0.0055622536425368,0.18666874613217987
25,0.009532616427536793,0.07054045811533831,0.4068284300964042,0.0008708917864084911,0.0714587734307402,0.004790203281029,3.12471864382611e-05,0.0014454552433086506
26,0.01309403244425355,0.26662072503914663,0.4642750518893519,0.006469027080486497,0.0028334791209303,0.0070795936573664,9.045756998900084e-05,0.012544211854642905
