"","pVal","phase","peak.shape","period"
"0",7.19909780332241e-07,14,16,24
"1",2.52896370139497e-08,14,14,24
"2",1.66319569148605e-08,14,14,24
"3",7.57705603715209e-07,16,12,24
"4",3.722671368172e-06,14,14,24
"5",1.02452238407353e-07,16,12,24
"6",3.59256967278763e-07,14,14,24
"7",9.87932298928045e-08,16,12,24
"8",2.48380363529863e-08,14,14,24
"9",9.65764542800543e-11,14,14,24
"10",2.22153389315678e-06,14,14,24
"11",6.34872305298173e-06,16,10,24
"12",7.14815258141726e-08,14,14,24
"13",7.79966839882817e-07,14,14,24
"14",6.73072772575142e-07,14,14,24
"15",2.76230476905195e-07,14,14,24
"16",2.53222384113597e-10,14,14,24
"17",3.5515612284775e-09,14,14,24
"18",1.40441797843245e-06,14,14,24
"19",2.01414036743042e-09,16,10,24
"20",3.09619848347665e-06,14,14,24
"21",2.09335845767998e-07,16,12,24
"22",3.59256967278763e-07,16,14,24
"23",1.21363791763408e-08,14,14,24
"24",1.5430974277431e-09,14,14,24
"25",3.35176583215073e-05,16,12,24
"26",1.43554311979184e-07,14,14,24
"27",1.69399561169875e-08,14,14,24
"28",4.87728713840458e-08,16,12,24
"29",6.44633693031065e-10,14,14,24
"30",7.71124783407057e-06,16,12,24
"31",5.21408713323135e-08,14,14,24
"32",3.9586644992015e-08,16,10,24
"33",3.65784414838745e-08,14,14,24
"34",3.5515612284775e-09,14,14,24
"35",1.08557320827795e-09,14,14,24
"36",3.72537196035703e-08,14,14,24
"37",4.02904751083766e-07,16,12,24
"38",2.20137906131799e-05,16,12,24
"39",6.85091929228269e-07,14,14,24
"40",1.29336330850623e-06,14,16,24
"41",9.89408937155796e-07,14,14,24
"42",1.40990842122413e-07,14,14,24
"43",1.01058684163861e-07,14,14,24
"44",1.01058684163861e-07,14,14,24
"45",2.49864015691114e-09,14,14,24
"46",2.13167102716398e-09,16,12,24
"47",9.87932298928045e-08,16,12,24
"48",5.44735601970712e-09,14,14,24
"49",3.89011483805016e-07,16,12,24
"50",6.85091929228269e-07,14,14,24
"51",8.77797726062082e-09,14,12,24
"52",1.37888310609731e-06,14,14,24
"53",3.78852801857605e-07,14,14,24
