"","pVal","phase","peak.shape","period"
"0",0.000544282613244818,6,18,24
"1",4.44306778631357e-06,8,12,24
"2",5.19334252794604e-07,10,10,24
"3",0.00019606644961756,10,14,24
"4",2.48755331377244e-05,10,10,24
"5",4.96270324018962e-08,10,10,24
"6",3.64098604852785e-05,8,12,24
"7",8.26541804866625e-08,8,14,24
"8",5.40304226593567e-05,6,18,24
"9",2.24371142789977e-05,10,12,24
"10",9.51110768311965e-05,6,16,24
"11",0.000211621648309506,14,8,24
"12",0.000113322160367369,10,10,24
"13",6.10783179720912e-06,10,14,24
"14",1.76728931731837e-06,6,16,24
"15",5.32816427890185e-06,8,16,24
"16",1.46416369341701e-06,12,6,24
"17",0.000237705022302565,6,12,24
"18",0.000312783023953577,8,16,24
"19",2.47861989768759e-06,6,18,24
"20",0.000134366770602521,8,14,24
"21",2.08188411259589e-08,8,16,24
"22",0.000102399204270516,12,6,24
"23",0.000216770410506176,12,14,24
"24",5.53192251720866e-07,8,12,24
"25",4.7869670062119e-08,8,12,24
"26",7.18513934557526e-07,10,12,24
"27",2.1711464165559e-09,10,12,24
"28",7.79600280052788e-05,12,6,24
"29",2.04058235131076e-06,12,6,24
"30",0.00164301268197137,12,6,24
"31",7.44534273634399e-06,8,12,24
"32",7.88573933574652e-09,10,10,24
"33",1.57287677948196e-07,8,16,24
"34",3.79291136727304e-05,8,14,24
"35",1.54427901985501e-07,6,16,24
"36",1.81455633064199e-05,14,10,24
"37",4.28985855230275e-06,8,12,24
"38",4.20924067293189e-08,10,12,24
"39",9.51110768311965e-05,6,16,24
"40",1.99560138450162e-05,10,14,24
"41",7.17943763861742e-06,12,12,24
"42",6.70981619436864e-05,12,8,24
"43",3.41376613397703e-05,10,10,24
"44",3.44202713572772e-09,10,8,24
"45",0.000584469752245103,10,12,24
"46",3.8528175736381e-05,6,16,24
"47",0.000219046969302822,8,12,24
"48",1.78333281791445e-09,8,14,24
"49",4.79999144736071e-07,6,18,24
"50",7.86802493812483e-06,12,10,24
"51",2.76230476905195e-07,8,10,24
"52",1.81455633064199e-05,12,8,24
"53",7.04954210612065e-08,10,12,24
"54",2.61734385630266e-06,8,14,24
"55",0.000269050669186746,6,16,24
"56",7.57829528520728e-06,8,12,24
"57",0.0162792121610217,12,6,24
"58",0.00012028694538623,12,12,24
"59",7.18513934557526e-07,10,12,24
"60",8.31073440850319e-05,6,14,24
"61",2.51322648406686e-06,8,12,24
"62",9.97800692250809e-06,8,10,24
"63",1.84733555933074e-05,8,14,24
"64",4.3104646852373e-05,12,8,24
"65",0.0047165728687489,6,18,24
"66",0.00100237746336206,6,18,24
"67",5.53192251720866e-07,10,10,24
"68",1.08219315801833e-05,8,14,24
"69",8.1714974836466e-08,6,16,24
"70",4.21716999518432e-08,8,16,24
"71",2.08527468527617e-06,10,14,24
"72",2.55030213425922e-07,12,8,24
"73",0.000186442428316314,10,10,24
"74",2.76230476905195e-07,12,10,24
"75",8.72460794025882e-08,10,14,24
"76",0.00313039761582804,8,10,24
"77",2.44313271888365e-05,12,10,24
"78",1.29806891853777e-06,10,12,24
"79",3.39404238261242e-06,10,12,24
"80",2.28951877472851e-05,8,16,24
"81",0.000542751933218946,12,6,24
"82",5.54379896116471e-05,12,6,24
"83",2.90876467838185e-05,12,8,24
"84",5.54321884159897e-07,6,16,24
"85",1.99458564576098e-06,8,14,24
"86",0.00015044542785791,12,10,24
"87",7.81945562960966e-07,10,10,24
"88",1.08382670669734e-05,10,10,24
"89",3.46772144714803e-05,10,12,24
"90",5.31603656570408e-06,8,16,24
"91",0.00132532692541288,10,10,24
"92",3.72320856997991e-07,12,10,24
"93",1.40990842122413e-07,10,10,24
"94",1.47604831027212e-06,6,18,24
"95",6.97198466296538e-06,10,10,24
"96",2.74303802240796e-05,12,8,24
"97",3.54402437713605e-06,10,12,24
"98",1.95996564549266e-05,8,14,24
"99",0.00118485171514069,10,16,24
"100",1.21328175092883e-06,10,14,24
"101",2.94997215468767e-08,10,8,24
"102",9.48514920958954e-05,10,12,24
"103",1.05255979773516e-05,10,8,24
"104",0.00993735466142071,6,18,24
"105",3.82064850165641e-07,10,12,24
"106",0.00199901692835087,12,6,24
"107",4.45908583286731e-06,6,16,24
"108",0.000459254463987304,8,14,24
"109",7.31577824276754e-07,10,12,24
"110",5.07392205992826e-05,14,8,24
"111",8.99487273499949e-06,10,10,24
"112",8.64636947270285e-07,6,18,24
"113",0.000125108226922113,12,6,24
"114",0.000155046151417778,10,12,24
"115",0.000447700875925438,10,6,24
"116",0.000176732015356578,8,16,24
"117",6.84522130545692e-06,6,16,24
"118",1.5347338149247e-05,12,10,24
"119",2.7466853430775e-05,6,18,24
"120",9.31062981395486e-05,12,6,24
"121",3.65619509374035e-06,10,10,24
"122",0.000430740897657865,6,18,24
"123",2.16765341339469e-05,12,12,24
"124",8.10456339890351e-05,8,12,24
"125",5.37117455139717e-06,10,10,24
"126",1.69105029708736e-07,10,14,24
"127",5.94262555756412e-05,10,10,24
"128",1.45225093234739e-07,6,18,24
"129",3.06087352696613e-06,8,16,24
"130",0.000224764579300322,8,14,24
"131",2.22153389315678e-06,8,14,24
"132",1.26598695433062e-05,10,12,24
"133",1.19161600537653e-06,12,10,24
"134",0.000309605060444813,14,8,24
"135",0.000434569248749647,12,8,24
"136",7.88573933574652e-09,8,10,24
"137",0.000525110343340454,8,12,24
"138",3.03570991592888e-10,10,14,24
"139",0.00016876611511369,8,14,24
"140",6.01225833232722e-07,6,14,24
"141",2.07961015515835e-05,6,18,24
