CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1_qvalue(q),Rain_qvalue
0,0.3120364265789378,1.0,1.0,0.999999999893053,0.2053312776145074,0.0775293446769947,0.2688894211715188,0.09968908068068076
1,0.0053913588580252764,0.04072741690351328,0.4785117087726713,8.327673705161343e-05,0.0044580609877308,1.3646577401425496e-05,0.0044156749449877,0.0006032382453698614
2,0.03063028151949255,0.38070125789019316,0.7762718382077801,0.04252355072320138,0.009125165410181,0.0013766310744261,0.0246805075235479,0.008511524912825268
3,0.005300567996449587,0.0171710710668822,0.4785117087726713,2.543354141759799e-05,0.0234729008406352,2.8014829441826e-06,0.0029475981521259,6.760022977559718e-05
4,0.021709118446208066,0.3375327603351964,0.7870840298837629,0.027101781578511824,0.0133625324186615,0.0014379179416305,0.0251923559180489,0.0012754942538584337
5,0.14927130894725846,1.0,1.0,0.6837857399831301,0.0011738403926199,0.0251670317961618,0.1295776127910038,0.021415274421254613
6,0.015307241880610663,0.05868851628904843,0.4785117087726713,0.00090020533892569,0.0003993211730598,0.0001387294611748,0.0093223968653888,0.0020321268608076023
7,0.004710824481703125,0.05868851628904843,0.4785117087726713,0.00015553727108272045,0.0002951941820771,0.0002556858474875,0.011655539448505,0.0023861982969323467
8,0.0055211181779532435,0.05868851628904843,0.4785117087726713,0.00015605601500148558,0.0006094308938718,7.162516199932725e-06,0.0037286299020356,0.0009132836593112523
9,0.0034227531282170604,0.013780660634094546,0.4785117087726713,5.248891704257957e-06,0.0114731600119444,4.521266778782355e-07,0.0020215372903471,0.00020972796440405606
10,0.05502166024714686,0.4851430422147514,0.9426720626124159,0.11546702252488314,0.0087024802567163,0.0152914300153096,0.0947811409428955,0.012861967354509096
11,0.04881603494111249,0.8826196202283216,0.780609994694533,0.1342167396784808,0.0036407786715614,0.0017257586907965,0.0276278000395302,0.008086118539682599
12,0.033476423775760086,0.4301226579133106,0.7742774055144838,0.051348514942581795,0.0104356837163009,0.0031720751642067,0.038051243310366,0.028335588392329324
13,0.07956150288297885,1.0,1.0,0.4998610819599314,0.004099233907032,0.0117806700938421,0.080760677208263,0.021671878363752062
14,0.002580746355468385,0.012370452637497836,0.4785117087726713,3.3462777818523826e-06,0.0007557657558945,1.0945778600865956e-06,0.0024025708169238,0.00017380817518322574
15,0.004325332084997727,0.05868851628904843,0.4785117087726713,0.00013386781030053215,0.0743532654173531,2.043786703558169e-05,0.0049580495113076,0.0030289917870864255
16,0.026579255976190996,0.11012771038485777,0.7485032041365071,0.009917954747232087,0.3380323897705217,0.0011578487945427,0.0227228330065278,0.006513569355667466
17,0.014089209490587852,0.01571967612443396,0.4785117087726713,0.00012770350872234678,0.0322386639426435,0.0002293422137519,0.0111285485577697,0.0010379185174604255
18,0.08386585786257535,1.0,1.0,0.5552540997960395,0.051427962858925,0.0143146629415263,0.0910791237025322,0.045923186453554136
19,0.017352878200641277,0.16064760283099164,0.7262976043200262,0.008779191357385837,0.0001595585613428,0.0011258076801165,0.0224194536990118,0.005154004144141957
20,0.007185690421059671,0.0171710710668822,0.4785117087726713,3.903892159798431e-05,0.0072971702480744,3.858674313490303e-06,0.0031787474764655,0.0001406764822063811
21,0.01059308187605342,0.11012771038485777,0.5552952701448591,0.001946099862352564,0.2735697205207765,0.0002122921415943,0.0107988961411545,0.003018024817441882
22,0.035695653773292764,0.097290978665837,0.6898682954812029,0.010371378087789762,0.0087914944901632,0.0012023554685078,0.0230968690110473,0.0005646822251577484
23,0.07224306128967871,1.0,1.0,0.47087605592988624,0.0715760857828495,0.0111968354414842,0.0783148702000509,0.04512784414676461
24,0.22317374543532684,1.0,1.0,0.999999999893053,0.0069334141808714,0.0513485832463762,0.2055895268268047,0.08803805101548197
25,0.01931479834559351,0.05868851628904843,0.5516439003324936,0.0019761620629720933,0.0333590247716768,0.0001703370485536,0.0100057954501711,0.0012697019679984883
26,0.00782916845901923,0.051903573275645654,0.4789645967452937,0.0003580952108342359,0.0031831561327251,3.598410176708867e-05,0.0058270801923494,0.0023861982969323467
27,0.012774275469104304,0.11012771038485777,0.5060566594634758,0.0020310656510092112,0.0160365068520251,0.0001957034797297,0.0105009807877956,0.0006077847234015302
28,0.0011651444439511305,0.0017567487681662908,0.4785117087726713,4.4647618935300695e-09,0.0127448388373745,5.2147277704103816e-08,0.0014159863705429,7.941153776220716e-05
29,0.08385373219137324,0.4851430422147514,0.8381722180611318,0.1446089361932418,0.0360272830583178,0.0051433126260859,0.0498430295692247,0.006115038319363254
30,0.0010915326269828856,0.01116071547253125,0.4785117087726713,1.7656515625792982e-07,0.0002951941820771,2.090257687784095e-09,0.0009341363515493,9.040383036211728e-05
31,0.1466833105292772,1.0,1.0,0.8106916388093713,0.0051184558870956,0.0306697384854157,0.1470046632182194,0.054589242311420004
32,0.20881383880442328,1.0,1.0,0.8763616123752168,0.0161187194901303,0.0427318114380508,0.1821640151141631,0.2217194220018871
33,0.020608527734613705,0.785815501793352,0.9649288927054428,0.06933680256871141,0.0367853526629243,0.0076857061557959,0.0628086606388476,0.021671878363752062
34,0.00706922247287619,0.024536918332343005,0.4785117087726713,0.00010062898254645744,0.2436259534116236,3.2800948536043944e-05,0.0056913216552783,0.001489315053093993
35,0.016870774567810824,0.1834083650701749,0.6082291684738521,0.007203646509425613,0.0052689273474983,0.0006519208693237,0.0173574042520561,0.0016881167720989082
36,0.1350344160093182,1.0,1.0,0.5497614344447688,0.0160263501439054,0.0093868324704879,0.0705083442286482,0.046203655036627225
37,0.05296306828512242,0.4851430422147514,0.8609436949499354,0.10011940121312052,0.0456854757699972,0.0046197279205717,0.0468551727176035,0.0007747190633926368
38,0.024199453230955386,0.097290978665837,0.6090652505273786,0.005487283846031264,0.0065576737305999,0.0004914623828675,0.0153033887027081,0.0016707118189541047
39,0.025466709868943237,0.097290978665837,0.6789819262265728,0.007015750754364332,0.0013775816264121,0.0021946447976373,0.0311638033393885,0.004825654531875
40,0.004509040914365546,0.04072741690351328,0.4785117087726713,4.594817913434693e-05,0.0017770162251246,1.2050921896716072e-06,0.0024699775149918,0.0012019569178670384
41,0.17590808667768323,0.3375327603351964,1.0,0.25766047220253274,0.0008320496779793,0.0110286828003028,0.0776520524255315,0.003857655070617351
42,0.0059982379634147655,0.024536918332343005,0.4785117087726713,6.063157368754469e-05,0.0224328303988556,1.2680475152596472e-05,0.0043545092124614,0.0004099927670707423
43,0.007265087399881287,0.027284060381380534,0.4785117087726713,0.00010062898254645744,0.0015275145218159,2.8577842593608527e-05,0.0055115117777926,0.0003043491396443781
44,0.06642661990201619,0.30003957860487757,0.7742774055144838,0.06908145109505061,0.0019873499891709,0.0037638764563711,0.0418337981958608,0.0009839758797391305
45,0.031447179800925644,0.4851430422147514,0.796139024373463,0.05597119954238446,0.0101276778748587,0.0019026665928946,0.0290454639325605,0.020865962249450747
46,0.13128596098983417,0.785815501793352,1.0,0.46446131374053,0.0014192839897523,0.0137234277784575,0.0887146443287428,0.02529639306479487
47,0.41128801895725725,1.0,1.0,0.999999999893053,0.0012958350492953,0.1324048747508339,0.3804828778182311,0.24546543604166768
48,0.13633965723206018,0.3375327603351964,0.8575286244455735,0.16259965346568625,0.0007557657558945,0.0215218482366584,0.1172996264945507,0.055091896547491186
49,0.37322793392484066,0.6976430496718238,1.0,0.8847618067765297,0.0027863273556064,0.1246917717106836,0.3665130497583501,0.02592355508694977
50,0.02421967799632504,0.1834083650701749,0.6859536088243134,0.013280119385129418,0.0008856214512346,0.000703701111886,0.0179556397628637,0.005462276189570121
51,0.03124104497588282,0.548922039775348,0.7630193052593532,0.05812213518726248,0.0003606525573261,0.0020755591532325,0.0303348135740824,0.002606122296853239
52,0.012238522319011699,0.05868851628904843,0.4789645967452937,0.000719321146226944,0.0942724157711371,0.001852113218017,0.0286455473862739,0.012441113366349427
53,0.012506704862860145,0.05868851628904843,0.5014798334804673,0.0009357906949887642,0.0106689583118988,0.0001223133408374,0.0088546378288766,0.0009206753436043166
54,0.004461250279515284,0.01571967612443396,0.4785117087726713,9.76533311841007e-06,0.0076179027816156,2.4123095446142718e-06,0.0028853856597821,0.0007610255660614372
55,0.05315467160439878,1.0,1.0,0.2808345837223536,0.0001747380097605,0.0240713744151617,0.1262415996611683,0.04098801222393199
56,0.017362795661988017,0.11012771038485777,0.5434399360281665,0.003420782020251636,0.0033640101296147,0.0001450561111105,0.0094259079095512,0.0012822971831253753
57,0.13725162014569153,1.0,1.0,0.814551360540875,0.0022368212132956,0.0434062103945916,0.1841574922562531,0.14010268797762843
58,0.01789109479133723,0.3375327603351964,0.6549166421450187,0.016391333252509643,0.003477186491177,0.0005409022827241,0.0159999981196603,0.005537129983487245
59,0.00781387772402663,0.03141743070412865,0.4785117087726713,0.00018007103503295247,0.0003912487628597,0.0010816612255551,0.0220190680447796,0.0004962962006145983
60,0.1440709598416647,1.0,1.0,0.8499765961602956,0.0025898838911088,0.0478951785976249,0.1964776833727618,0.1494307780152643
61,0.08096024909020885,1.0,1.0,0.49806265333916316,0.8486210809249453,0.0085285874160014,0.066795778791999,0.02420939483481733
62,0.07715507308181346,0.26587085424997403,0.9466625977023503,0.09039980805779324,0.0005579679883632,0.0032758169454556,0.0387560817908906,0.004441376040129369
63,0.057965309973783415,0.3375327603351964,1.0,0.10494440899949133,0.0021976734010277,0.0065360765285779,0.0570753679550473,0.003107949685170901
64,0.1744728351530985,1.0,1.0,0.88136168270065,0.0011080947252794,0.0358812915426025,0.1626920148274475,0.03301427804522581
65,0.01815355636265013,0.4851430422147514,0.7572434134673153,0.029554277444020647,0.0008464182189449,0.0072356996913709,0.0606585317402822,0.021960171813617018
66,0.006904619885564246,0.07616554930910162,0.4793799406915935,0.0004574147340924664,0.0096936757139224,0.0001223396280013,0.0088641924322671,0.0016941078157383237
67,0.08464511701161452,1.0,1.0,0.47011295681185905,0.00396342670412,0.0383192845028629,0.1697305627115045,0.09647840761270392
68,0.4010018025688713,1.0,1.0,0.999999999893053,0.0363530749036964,0.1512240616018534,0.4149384746250424,0.08799190631753627
