test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,0.28907763113315793,0.5287683027860947,0.4504042932054114,0.10506476410097616,0.1922150825118481,"[-0.09425693640836841, 0.9950655228191913]",2.9345616716652105,4.397506926033187e-06,9.002061261071007e-06,"[1.6819330119891875, 4.187190331341234]",12.790800099515188
1.0,24.0,0.02593903452790121,0.10102109791936464,0.8349755790289752,0.003249016204494193,0.012661793470359286,"[0.2789292641562239, 1.3910218939017267]",-3.041426727245791,6.691164801008482e-18,2.929581786781297e-17,"[-3.7329622967236364, -2.3498911577679458]",11.61739434463136
2.0,24.0,0.04142911266919067,0.1349468866084754,0.9648420799502516,0.006580978303685495,0.02145022400946917,"[0.26891938026303963, 1.6607647796374636]",-3.0005947295629842,3.9102250651652046e-15,1.3539560474948769e-14,"[-3.749032926859614, -2.2521565322663544]",11.46142760221051
3.0,24.0,0.008665579655292225,0.059292842242470105,1.0704126852446756,0.0005712376145608397,0.003904563325774707,"[0.46140784363285503, 1.6794175268564961]",-2.747799142477546,3.187540897724851e-20,1.7248597931411532e-19,"[-3.332397732705537, -2.1632005522495548]",10.495819587575342
4.0,24.0,0.10323451714900786,0.2481002575078295,0.7802380335056809,0.024804823883145942,0.0595983274462901,"[0.09888942898697062, 1.4615866380243911]",2.508641605211156,2.6090760178663344e-08,5.872329547302126e-08,"[1.6252428580287934, 3.392040352393519]",14.41769491403178
5.0,24.0,0.014367043330355971,0.07541755029058253,1.057474111765488,0.001295684481706683,0.006797360290009784,"[0.4131925565754794, 1.7017556669554965]",-2.8090295971153854,1.8347791848517675e-18,8.498282468048946e-18,"[-3.437020046163422, -2.1810391480673488]",10.729702696136373
6.0,24.0,0.0001684605155758273,0.024079304272841197,1.4377307176139524,2.677554894448595e-07,3.878796337650365e-05,"[0.8900163180163629, 1.985445117211542]",3.111410162769686,1.526875875401726e-53,3.393057500892725e-51,"[2.715535218093587, 3.5072851074457847]",12.1152886226123
7.0,24.0,0.03368005839791033,0.11776244195073543,0.9896049676128352,0.004827456573635716,0.01689103069851545,"[0.3013988591653667, 1.6778110760603038]",-3.0749242733717566,7.313614860435739e-17,2.9242762336808235e-16,"[-3.797394662331664, -2.352453884411849]",11.745345545768869
8.0,24.0,0.022805486690279268,0.09465595478292702,0.9849952688371579,0.0026736300117431253,0.011098505652731945,"[0.3421122773419112, 1.6278782603324047]",2.7828925672812463,4.733680950058769e-16,1.7603871141906915e-15,"[2.1110186261388386, 3.454766508423654]",13.370133403763873
9.0,24.0,0.041509413751497255,0.1350480963345535,1.0685596622112605,0.006597056114518678,0.02147163420851782,"[0.29759825631876, 1.839521068103761]",-3.1035263377150484,4.919730782532332e-16,1.826414615863385e-15,"[-3.85324320757175, -2.3538094678583468]",11.854597383917683
10.0,24.0,0.04507456046720239,0.14252110690555447,0.7372091869507321,0.007453702880151224,0.023572747881566176,"[0.19723263880587028, 1.277185735095594]",3.0947809481846247,1.5874724362103283e-15,5.673596984311395e-15,"[2.333714149524714, 3.8558477468445354]",12.17880754343506
11.0,24.0,0.10763366199379401,0.2555301747835021,0.7536527191118952,0.026263917153873877,0.062340178385648884,"[0.08896260646722276, 1.4183428317565676]",2.7741298007205497,2.0798683203244775e-09,4.962701790323259e-09,"[1.8666365274910128, 3.6816230739500866]",13.403604706482959
12.0,24.0,0.254237008085606,0.479909450821299,0.5886862966680595,0.08768008612305102,0.16553336785999154,"[-0.08693617713403745, 1.2643087704701563]",3.0039701405743906,7.67020114696684e-07,1.6243543301496908e-06,"[1.8129958287760184, 4.194944452372763]",12.52567927745112
13.0,24.0,0.06849373075739194,0.1871924863552663,0.9835946922845855,0.013777169724527203,0.037632258193190944,"[0.20089333944710852, 1.7662960451220626]",2.693729328281188,9.349705629241811e-11,2.4134500849875606e-10,"[1.8786105774840522, 3.5088480790783234]",13.710711889258514
14.0,24.0,0.12391452676444867,0.28349239708178603,0.7910014960808734,0.03199855690746303,0.07322324235117399,"[0.06804228461612594, 1.513960707545621]",-3.007965664762298,5.120645777892608e-10,1.2600014217255433e-09,"[-3.956503234156682, -2.059428095367914]",11.489582500742847
15.0,24.0,0.00036437162004365124,0.026857065017241014,1.2397834931428944,1.4743993773315992e-06,0.00011238223961102585,"[0.7350908205835289, 1.7444761657022598]",-2.935819870911421,2.1551388377375495e-42,1.4272442634023506e-40,"[-3.3575129144410574, -2.514126827381785]",11.214005867591105
16.0,24.0,0.003531806873103718,0.040502372397978416,1.4197190973829805,0.00012258372566766046,0.0014057766705006932,"[0.6952540418347196, 2.1441841529312415]",2.9264026504469314,1.913673720491885e-27,2.1310397778306068e-26,"[2.3979554654328195, 3.4548498354610433]",12.821965264899527
17.0,24.0,0.1924730802330532,0.39128497709504617,0.7352222468971908,0.05937763405449087,0.12073532747964796,"[-0.029081990329620444, 1.4995264841240021]",2.976124445483463,6.28057184951645e-08,1.3870520869073434e-07,"[1.898042259967447, 4.054206630999479]",12.632041997872342
18.0,24.0,0.4100718227494505,0.6686317018579007,0.5916332068425616,0.17296308715978892,0.28202036060621055,"[-0.25928190112300087, 1.442548314808124]",-3.1207152102385893,4.270500453703463e-05,8.403188614135112e-05,"[-4.615335900387265, -1.626094520089913]",11.920254040596836
19.0,24.0,0.7642857060355115,0.9210480911490859,0.2702166224955533,0.4607701138256143,0.5553454427210007,"[-0.44782795848562945, 0.988261203476736]",-2.861933579960101,0.041035386261010776,0.06149465946502439,"[-5.607314761765166, -0.1165523981550356]",10.931781025232018
20.0,24.0,0.1580377937900227,0.33957411643752194,0.6316560528138185,0.045046363290994006,0.09679063878597767,"[0.013948250865184697, 1.2493638547624524]",-3.0072762369464607,6.332233778236368e-09,1.4698778501012924e-08,"[-4.0221554676541444, -1.9923970062387775]",11.486949080467756
21.0,24.0,0.01853922749215065,0.08512042007415357,1.3443695356403418,0.0019353112102832228,0.00888572640166769,"[0.4943922766014073, 2.1943467946792765]",2.8891415539404948,4.729651948497598e-18,2.1086277077563968e-17,"[2.2352382163991544, 3.543044891481835]",12.96429216955609
