"CycID","ARS_pvalue","ARS_BH.Q","ARS_period","ARS_adjphase","ARS_amplitude","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP"
"0","4.90452123358409e-12","4.63817180419961e-11","25.5897435897436","24.0005821382994","0.993799846107151","2.39225518739737e-08","1.02981282281419e-07","24","1","0.84555555239414","0.000526802477000765","0.00244652547238391","24.972972972973","23.8749222582452","0.666646067897704","0","0","24.8542388542389","24.3109303015288","0.015092276060391","0.97966646574114","0.97966646574114"
"1","1.88913329424167e-11","1.13734695619607e-10","24.0481927710843","0.243730596104303","1.05048697656155","2.93573684251023e-09","2.51347332406698e-08","24","1","0.975941201315969","0.000543094107940845","0.00244652547238391","24.2732049036778","24.0642908589688","0.689001737917103","0","0","24.107132558254","0.346675447619695","0.0664077546806513","1.05265207833084","1.05265207833084"
"2","1.25697230402011e-11","8.59070939857231e-11","24.3414634146341","23.4054644602708","1.04499471418288","1.44647756133219e-08","7.21795190285524e-08","24","0","0.974336634500776","0.00048492634892161","0.00244652547238391","24.104347826087","23.8295011161214","0.714058293062037","0","0","24.148603746907","23.7475942095855","-0.032780470570385","1.03878472464009","1.03878472464009"
"3","3.63619778731561e-09","8.3475614952149e-09","24.0481927710843","23.9422636040021","0.878244524333984","2.83939895678181e-06","6.08138564313944e-06","24","1","0.761758930029563","0.00117680116936392","0.00271715809135054","24.4444444444444","23.9408440959078","0.558382522806476","9.65894031423886e-15","2.10663910888525e-14","24.1642124051762","0.132680581329737","0.0197455738621981","0.877425408716217","0.877425408716217"
"4","1.69159797280827e-10","5.815671843112e-10","23.4823529411765","0.145023241567191","0.981996788601346","1.44647756133219e-08","7.21795190285524e-08","24","0","0.837316833011705","0.000896612234226102","0.00246914530262157","23.7735849056604","0.0125436904982017","0.597405371689407","0","0","23.751979282279","0.053071217562101","-0.0540501668387905","0.983437135626412","0.983437135626412"
"5","8.1379347705024e-13","1.62744069717508e-11","22.4269662921348","1.47207463762196","1.09519570081747","2.45682472323497e-07","6.59373248318565e-07","24","0","1.05440255177553","0.000449253994564969","0.00244652547238391","23.21608040201","0.7804406649309","0.62594605572342","0","0","23.2143488980483","0.768134953768002","-0.0196942990560311","1.09805184839319","1.09805184839319"
"6","9.2012397701069e-11","3.61008463870777e-10","24.3414634146341","24.1863887705618","0.942132101200708","1.44647756133219e-08","7.21795190285524e-08","24","1","0.846690286852817","0.000660454894139462","0.00244652547238391","24.1884816753927","24.0128345415778","0.398389874423623","0","0","24.1766483633423","0.224572524230705","-0.127684783479553","0.94031912294621","0.94031912294621"
"7","1.63746793901964e-12","2.36410314955484e-11","24.3414634146341","24.0252441202554","0.963425515391426","8.62641236546269e-09","5.11043386579543e-08","26","24","1.05391874881787","0.000452429864620796","0.00244652547238391","24.8833034111311","24.145452735448","0.645211390995588","0","0","25.0749222752551","24.0772434732446","-0.00743335019284938","0.97998488739064","0.97998488739064"
"8","1.10677664810765e-08","2.36895686666877e-08","20.5773195876289","3.65925177665701","0.611317471752715","1.93242364498292e-06","4.22203112296901e-06","24","23","0.861316070322811","0.00120530985268474","0.00275751510566173","23.5314091680815","0.317099012233101","0.715427889825492","1.97619698383278e-14","4.23985621933658e-14","22.7029095852368","1.05940686971961","-0.07517664870221","0.922665686575336","0.922665686575336"
"9","3.84289489119283e-10","1.14032489352903e-09","24.3414634146341","23.8319527912867","1.01294242234442","6.29374330294742e-08","2.14876862511008e-07","24","1","0.89062346177603","0.000936785981067056","0.00248950038603537","24.2732049036778","23.8950301693468","0.812031432350255","0","0","24.2048894394373","0.0390688688675649","0.11204624350108","1.00610334898771","1.00610334898771"
