auc,precision,recall,f1,accuracy,model,mcc
0.6117000000000001,0.9938107869142352,0.2248,0.36666122981569077,0.6117,ARS,0.352683013693886
0.5046,1.0,0.0092,0.018232263178755446,0.5046,JTK,0.0679798336701021
0.5,0.0,0.0,0.0,0.5,LS,0.0
0.6393000000000001,0.9894588896697118,0.2816,0.43842441226841045,0.6393,meta2d,0.398731880861875
0.8469,0.890565188020716,0.791,0.837834975108569,0.8469,Cosinor,0.6981770618244366
0.8762,0.9392807099486221,0.8044,0.8666235725059255,0.8762,Cosinor1,0.7602796817046884
0.6302,0.9977064220183486,0.261,0.41376030437539635,0.6302,Cosinor1(q),0.3861421882794391
0.8305999999999999,0.9704040978941377,0.682,0.8010335917312662,0.8306,Rain,0.6924899875572963
