test,period,n_components,p,q,p_reject,q_reject,amplitude,CI(amplitude),p(amplitude),q(amplitude),acrophase,CI(acrophase),p(acrophase),q(acrophase),mesor,CI(mesor),p(mesor),q(mesor),peaks,heights
51.0,24.0,1.0,0.914712218570263,0.9270731944968881,0.02832684316212486,0.2032147272658984,0.08800423565686263,"[-0.02015548313489518, 0.5627923786072002]",0.06805136054089811,0.07670606010295802,-1.7107371406935412,"[-4.920774764646026, 1.5543641248643212]",0.30787184263625345,0.4595102128899305,0.1265320441335075,"[-0.15930141045888357, 0.4216882839782994]",0.3757041600984108,0.9881714659958081,[0.52852853],[1.08400848]
52.0,24.0,1.0,0.9044835445794337,0.9229423924279936,0.2061259610642463,0.4759373152331856,0.09167205450254441,"[-0.021404532974612644, 0.5638354773278386]",0.0692411159041657,0.07670606010295802,-1.3207897042119248,"[-4.323858627894199, 1.7459455839292604]",0.40480178151254087,0.5701433542430153,0.10600452816557658,"[-0.16147880059894132, 0.3758222816392159]",0.4339120632726037,0.9881714659958081,[23.83183183],[1.0190802]
53.0,24.0,1.0,0.2904369146270468,0.3541913593012766,0.012305818391864953,0.19677159640346997,0.3299978063556784,"[0.04157331401717862, 0.7742224216847549]",0.02911749235315897,0.05599517760222879,-2.2893688206340035,"[-3.6251125084948086, -0.8992070315603196]",0.0011639301997630191,0.023278603995260383,0.062358247335598305,"[-0.21984103609775563, 0.3532904908010265]",0.6478296140959681,0.9881714659958081,[23.68768769],[1.07903082]
54.0,24.0,1.0,0.5977432190056149,0.6716215943883314,0.032894369016622904,0.2032147272658984,0.21976116165291623,"[-0.018005190240475533, 0.6898751406979093]",0.06282375700563336,0.07437695946142946,-1.9245792832802335,"[-3.938089651014501, 0.055755050788827365]",0.05673565473971243,0.17009608438439552,0.02634634075622727,"[-0.2769919153405204, 0.3248741019712897]",0.8759725184528415,0.9881714659958081,[23.3993994],[1.07862771]
55.0,24.0,1.0,0.2702796571949212,0.3323110539281818,0.012331282753651251,0.19677159640346997,0.34872194749457297,"[0.048203952813425155, 0.792359466498384]",0.026877206703159073,0.052700405300311906,-2.9937899962136965,"[-4.362478052503839, -1.5961397064439065]",2.5874593518437905e-05,0.0025874593518437905,0.027977553008154354,"[-0.2793929242897949, 0.32645650338849486]",0.878871598656815,0.9881714659958081,[0.62462462],[0.85605978]
56.0,24.0,1.0,0.6088545542089951,0.6790199489319649,0.005194514515153625,0.19677159640346997,0.23755654926253233,"[-0.03476511281903549, 0.7816979655330785]",0.07291947043526781,0.07715283291740942,-2.666737307551696,"[-4.814745591785314, -0.37544150418815114]",0.021982379363024718,0.08792951745209887,0.04077290735881264,"[-0.311626070376024, 0.3857811963455831]",0.8347596104914166,0.9881714659958081,[0.43243243],[0.84347897]
57.0,24.0,1.0,0.7927240821306811,0.8361129457225157,0.022358611612892876,0.19837075750915867,0.1601273317000603,"[-0.03610794136854584, 0.6892211135189179]",0.0775392747634962,0.07832249976110728,-2.5535267614763884,"[-5.22950349636046, 0.17960630330904204]",0.06724526193159486,0.1724237485425509,0.035117972181868407,"[-0.2986148754758563, 0.36589118774630236]",0.8425590449360061,0.9881714659958081,[23.35135135],[0.8299832]
58.0,24.0,1.0,0.734610551043698,0.7860559843018409,0.0623710460680067,0.2637831146904943,0.20599187450782896,"[-0.0052770545430742, 0.7647126685725645]",0.053217750484709114,0.07437695946142946,-2.151000375430849,"[-4.579433795976996, 0.21993759147706626]",0.07497326600957077,0.17435643258039715,0.07847786973277723,"[-0.27666381842603843, 0.44360424107572266]",0.6493351672577146,0.9881714659958081,[23.3993994],[0.88491484]
59.0,24.0,1.0,0.6448908338136599,0.7139012920446419,0.04051036206466918,0.2183987132350157,0.23631230540007153,"[-0.0020670192394212084, 0.7451545309640879]",0.05127857765746402,0.07437695946142946,-2.176158274558695,"[-4.320214408499773, 0.015847306383840465]",0.051695014387305394,0.1692020170976235,0.01811326334979449,"[-0.3338147875717835, 0.3738208941540705]",0.911685436372071,0.9881714659958081,[22.87087087],[0.97998046]
6.0,24.0,1.0,5.433431482515516e-11,6.836878285731984e-10,0.3249778525715985,0.6127894374327061,1.0422739477376117,"[0.8677707905335313, 1.222144227694269]",0.0,0.0,0.14465791998511524,"[0.026598218712990396, 0.2787523874435486]",0.017673470533719815,0.07684117623356441,0.01740556597816445,"[-0.09680672706718099, 0.12786653937784012]",0.7862293052881806,0.9881714659958081,[22.82282282],[0.9942528]
60.0,24.0,1.0,0.3711877332259167,0.4436506771624502,0.05340785763531519,0.25034933266553994,0.30522158437021135,"[0.01861934407333876, 0.7618846843204727]",0.03959419847908463,0.07070392585550826,-2.4780530640928498,"[-4.1690478499067645, -0.8697577211527521]",0.0027942891002470382,0.03492861375308798,-0.0473529599205203,"[-0.347405775755771, 0.24960790436459585]",0.7479326661494592,0.9881714659958081,[23.83183183],[1.06332274]
61.0,24.0,1.0,0.914450773703974,0.9270731944968881,0.029840376935133972,0.2032147272658984,0.10229932074461362,"[-0.032862331746936924, 0.6726162995951865]",0.07545783749097468,0.07809191490602586,-1.7862108380770794,"[-5.0351524109890775, 1.5088892563113343]",0.2905796605124802,0.4420046945186687,0.013474113935966828,"[-0.31048247228100384, 0.335289725667758]",0.9399248922982586,0.9881714659958081,[23.63963964],[1.06593114]
62.0,24.0,1.0,0.46298485695914793,0.5438150414197588,0.06162464231500897,0.2637831146904943,0.27312449848476567,"[0.030700511699517707, 0.7119717787146264]",0.032661265987256494,0.06162503016463489,3.062974218815274,"[1.2831148739594596, 4.922035022748124]",0.0008497711883799219,0.02124427970949805,-0.015445262623297706,"[-0.317867881509716, 0.29592023558928116]",0.9440732427411858,0.9881714659958081,[23.44744745],[1.18583947]
63.0,24.0,1.0,0.6086382222387758,0.6790199489319649,0.0630335082923843,0.2637831146904943,0.22410716561719363,"[0.00544040694461928, 0.694318986172866]",0.046496220782464404,0.07437695946142946,-2.3396846188896956,"[-4.349235640672567, -0.35678492114267546]",0.020921239751587217,0.08717183229828007,-0.008548514341160884,"[-0.3083754184475141, 0.2986256014134829]",0.9748613550603245,0.9881714659958081,[0.57657658],[1.09424929]
64.0,24.0,1.0,0.817038027635385,0.8481363608671817,0.11050714609384527,0.3315214382815358,0.13588326767433484,"[-0.025297545658418963, 0.6187703911429028]",0.07087766938111018,0.07704094497946758,-2.5661057110403114,"[-5.225755386979246, 0.20303119134197]",0.06973717573724358,0.17434293934310896,0.06688911980210288,"[-0.22139417520764582, 0.3543543265210026]",0.6505225591678045,0.9881714659958081,[0.72072072],[1.15324709]
65.0,24.0,1.0,0.4641259791601906,0.5438150414197588,0.040767759803869597,0.2183987132350157,0.28903228533764447,"[-0.011363126813967284, 0.8097438383063782]",0.05667394500163403,0.07437695946142946,-2.5157899127846193,"[-4.419026309227331, -0.6852080943877048]",0.0074264760779576555,0.04641547548723535,0.07500018613855869,"[-0.2542488740434725, 0.40390060299919006]",0.6555472461343097,0.9881714659958081,[0.91291291],[1.27055229]
66.0,24.0,1.0,0.820952264690655,0.8492609634730913,0.0573254408970012,0.2637831146904943,0.14967371046686653,"[-0.0261790503983223, 0.6717928284688137]",0.06980251469369181,0.07670606010295802,-1.572368695490387,"[-4.239462796465267, 1.2541062184793224]",0.2865042124553503,0.4420046945186687,0.13023675803287257,"[-0.20020018536147766, 0.4567561971802301]",0.4436556349957921,0.9881714659958081,[23.87987988],[0.98756741]
67.0,24.0,1.0,0.9493977084898426,0.9557695051911168,0.03100107584267442,0.2032147272658984,0.08612552399270794,"[-0.008629120357191156, 0.716802605785251]",0.055693995213244696,0.07437695946142946,2.6730267823336575,"[-0.7798045201732098, 6.216212993723116]",0.12760514758529595,0.2552102951705919,0.07412943926149014,"[-0.29759636188487476, 0.45280340025118043]",0.6849201246837548,0.9881714659958081,[23.25525526],[0.90213654]
