CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1(amp)_qvalue,Rain_qvalue
0,0.00016449207319671816,0.0012443715074066531,0.2286237379686674,1.2647018949116706e-08,0.0007818308301451,0.0007818308301446,2.047854163477213e-07,3.9267805497898466e-05
1,0.0038010141886213916,0.13959996701341315,0.4009063997216509,0.0016657341905718494,0.0115334612011261,0.011533461201126,0.0004060166157077,0.0034290428287871693
2,0.001580480945824665,0.039868362823269464,0.26116778056839757,9.34991514128778e-05,0.7247967900884332,0.0027151694360444,1.3740877510555683e-05,0.003539692441624367
3,0.009049954869409236,0.3471694144708108,0.5701639155682798,0.013139773137133492,0.0758918500537031,0.0167549450473669,0.0008307881353151,0.01096787711919104
4,0.00852846750704052,0.08790646614558836,0.302712509487651,0.001561888576154453,0.0041912525139865,0.0042439506030292,4.478885384446283e-05,0.009890908495215152
5,0.000568963802819113,0.00616381875162762,0.2286237379686674,1.5929128609003417e-06,0.0002356007982723,0.0007753903645617,1.9422831174835949e-07,6.227851914962296e-05
6,0.0013973558622957423,0.0467393169596105,0.2718658261945536,0.00010247782962660997,0.0023561151445802,0.0044792821516635,5.06305298868509e-05,0.005853606821216944
7,0.0029257147888367015,0.10239857294268714,0.3195243953786819,0.0006872881783650217,0.0060748091504992,0.0054199448908285,7.931950486545038e-05,0.0012390461504789324
8,0.0003381201268787635,0.005263446769966667,0.2286237379686674,5.736241400577122e-07,0.0225100631486423,0.0011373221005677,9.160245398790616e-07,5.6811228945799997e-05
9,4.0568642927766034e-05,0.002998662389863291,0.2286237379686674,4.411982330631673e-09,0.0018815581856244,0.0002204050616878,2.3805177194687157e-10,5.184779064306407e-05
10,0.7123595802085076,1.0,1.0,0.999999999980995,0.0127423536436436,0.7247967900884338,0.3250252261209725,0.636830385428816
11,0.0012109414821828964,0.011652053600286061,0.23476931701967196,1.2019545215077202e-05,0.0164341029819092,0.0019623067391444,5.482862660713542e-06,0.00022827281816210397
12,0.000987017354834254,0.07482751500223671,0.2795419479358714,0.00011919385145871715,0.0007033736100066,0.0041327423086757,4.1787249203520265e-05,0.006598348921767804
13,0.008780016305002348,0.3471694144708108,0.4033207897772529,0.008509337853124412,0.0010518601112809,0.0070891651545216,0.0001465858521451,0.012860075467898064
14,0.0008264060060107444,0.07482751500223671,0.26116778056839757,8.276540010644602e-05,0.0230595797914638,0.0072078918162616,0.0001510405689892,0.008162854633499155
15,0.1510819367397704,1.0,1.0,0.9600655040304894,0.0029719884725936,0.1684336806380933,0.0366645037642377,0.11084201045555125
16,0.00038189128918632303,0.008711159561771108,0.23071599798042974,1.5728637402517536e-06,0.0075229218181087,0.0029203378779533,1.666338455356755e-05,0.000806564323819032
17,0.007900152394611263,0.07482751500223671,0.4521344199292447,0.0021726473366492846,0.021226344997089,0.0094939872451913,0.000276055972093,0.003853723092973991
18,0.11533214366586922,1.0,1.0,0.8030701148052515,0.0008736482955307,0.1463530724775594,0.0297885637214234,0.08869817124039739
19,0.07021790749871948,0.5362316390371147,1.0,0.19542332249277802,0.0025310163480058,0.075451078725544,0.0108962097862658,0.006504310487981737
20,0.0021160512854060468,0.0467393169596105,0.29696400653330796,0.00019850284074267449,0.2049339596567959,0.0079711431577824,0.0001878978772525,0.0008099391633214482
21,0.009638494371824942,0.0467393169596105,0.5203806104763967,0.0019197230263173323,5.7676544045809855e-05,0.0273883104858913,0.0020281106239346,0.004511149609358629
22,0.15537682057557356,1.0,1.0,0.9347721540677959,0.0244248577194697,0.1675654481206466,0.0363750830752313,0.03152599971581778
23,0.0010858222461421054,0.011652053600286061,0.23476931701967196,1.0653414613611484e-05,0.0021141104489795,0.0014028958901192,1.931984132096793e-06,0.00022904282665080273
24,0.00021420144759660986,0.003874968120661844,0.2286237379686674,1.3790210267238384e-07,0.0279430389274644,0.000315666511853,2.9415456645597646e-09,0.00011173052344495802
25,0.0029380018693239206,0.07482751500223671,0.3256198078280554,0.0005250120223924004,0.019876058540985,0.0046657458311671,5.556220024059966e-05,0.003868063154353938
26,0.002857650657044935,0.01576097322083367,0.3164538315173111,9.081922686920181e-05,0.0022651287719918,0.0086736279566356,0.0002251368833065,0.0005450407863928716
27,0.004259567861894248,0.05490086474853314,0.3518330272710343,0.0006233289924524072,0.00252537589795,0.0062056986105581,0.000108073906232,0.0010490186170666336
28,0.0004627281851931688,0.0134633136379738,0.2286237379686674,2.805847419933682e-06,0.004075154646513,0.0006908671995224,1.2127743468135676e-07,0.0004535651997207568
29,0.0009359812736354539,0.008711159561771108,0.23476931701967196,6.148618928037631e-06,0.2965294358003518,0.0013450457652418,1.6213929658534948e-06,8.804590461721558e-05
30,0.001141888213964653,0.021579109969710585,0.2835541981888622,3.841271376534213e-05,0.0026345266717938,0.0033780419768433,2.491114704250342e-05,0.0013119935111986394
