CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1(q)_qvalue,Rain_qvalue
0,0.003331759779161428,0.08816283626720545,0.4530829544457703,0.0010840517545575527,0.0098704403395429,0.0002954737656937,0.0098704403395429,0.007239346016244193
1,0.0031354985477022295,0.015615519282078444,0.2871007909302085,8.149609320437208e-05,0.0086117453641645,0.0002231156252069,0.0086117453641647,0.0005692692796478261
2,0.0006101131121748695,0.0029611791099899997,0.2279166164484321,6.517358125572163e-07,0.0119986142034635,5.747145820456258e-07,0.0010352701052878,7.762087253336273e-06
3,8.929297450938544e-05,0.0034659637962039043,0.2279166164484321,2.5386009820881976e-08,0.0001714481605891,1.7934313942095574e-09,0.0002808702174061,0.00010706109701486897
4,4.710818114590383e-05,0.0008801883582451425,0.2279166164484321,4.2277834349933165e-10,0.0390248079799194,1.56813495813848e-13,7.590448375464719e-05,1.0708709270955924e-05
5,0.013163990036893848,0.06494216493349765,0.3630589623631204,0.0022667593309195185,0.0023077681007606,9.94404584351272e-05,0.0059455939109385,0.007248124721982874
6,0.0009739529615809188,0.009791580799105632,0.2331708074591295,7.754050815295757e-06,0.0268239645864589,1.6472405338659318e-06,0.0013578995145912,7.705485214374768e-05
7,0.003371711790353578,0.05550348589830886,0.3373796636596449,0.0004659229112970986,0.0001209853640712,6.50940961885416e-05,0.0049960838514534,0.005448081218712726
8,8.24973593499724e-05,0.0029611791099899997,0.2279166164484321,1.3806346112662136e-08,0.0002999542775027,2.999373864111785e-10,0.0002132588263733,7.726563793033203e-05
9,0.05245603314133355,0.5215727494338073,1.0,0.171134584636493,0.0019172890281882,0.0114867117336374,0.0779589642442207,0.023940515843782248
10,0.008470531626730948,0.13857058552097162,0.48411390214884337,0.004617509977074259,0.0108016765235683,0.0004424588767446,0.0119986142034635,0.004408749492669947
11,0.05051250882624472,0.5215727494338073,1.0,0.161486861526787,0.0156370826221876,0.0086539295962054,0.065124358090813,0.002080919683149919
12,0.0015336014956038356,0.03481703588328865,0.2535534737893817,6.901266366452502e-05,0.0106215063413496,6.222474802646059e-06,0.0020526702860471,0.0012864913945047438
13,0.0064948494477347655,0.7887604693203727,0.5286767016182695,0.01805108594130239,0.0017004224392102,0.0031425019201589,0.0349404059545379,0.01182836251536988
14,0.0033475441636396743,0.03481703588328865,0.31793495008968337,0.00025598676445632505,0.0017640926623593,9.129819789289178e-05,0.0057757685092725,0.0017275123367053726
15,5.554874540874247e-05,0.0009642231822911936,0.2279166164484321,1.0465645444285723e-09,0.0058605389751737,2.1868893743613077e-12,9.533297861334886e-05,1.4756923457590082e-05
16,0.03200231629913865,0.5215727494338073,0.8041897990568551,0.07971154914370956,0.0038211476559545,0.0021508442856853,0.028048458537709,0.020783427831199373
17,8.873340045692578e-05,0.004638919739061688,0.2279166164484321,7.530364899402573e-08,0.1174976436946167,1.746663559666439e-07,0.0007498526887549,0.00030339194223045015
18,0.0022777177214117384,0.05550348589830886,0.316976979326537,0.00027583598962109085,0.0016291583302588,3.635255744901758e-05,0.0039095061270362,0.0031985320014308737
19,0.009767650903073025,0.12009113745418876,0.6080786767700608,0.005906605511750854,0.0010393895360273,0.000815762588748,0.0165169276468884,0.01962018542964279
20,0.008906022510566785,0.9021330120368496,0.6739750211539994,0.03532987995843723,0.0350167042703072,0.0011715205447077,0.0200600632096909,0.03836942704901372
21,0.05837123573595413,0.25306971923641863,1.0,0.10352150239163813,0.0058888824468201,0.0146602491685605,0.0912981649160653,0.09078309989788849
22,0.08421982920016041,1.0,1.0,0.5068902582938065,0.0290919436753214,0.0154728122230113,0.0946146312219809,0.07798295392861081
23,0.005741538562767922,0.03481703588328865,0.41771450046337066,0.000640921378628866,0.0120008126407244,0.0002425990971223,0.0089800858866735,0.0005265320161349913
24,0.0032766104357460995,0.07584905104322287,0.42009628573512814,0.0008316312686181817,0.0016791603695937,0.0001653331144305,0.0075084964904658,0.0018227620671593405
25,0.0017148474181556135,0.009791580799105632,0.26787081643586824,2.1134810396621508e-05,0.0012430693816938,1.825920367533161e-05,0.0030071824630693,9.701255739913298e-05
26,0.002856518737553726,0.05550348589830886,0.38410453874742173,0.00047067906950888026,0.2327946025995189,0.0001164835652902,0.006398129072102,0.002818081996366187
27,0.0021849052492320187,0.029928681250298624,0.2867350989719652,0.00011241783990476052,0.0071491345445626,6.724915373611331e-05,0.0050736658225973,0.0016067616878186692
28,0.03682686858324482,0.4526982136766336,0.7923913725752435,0.07853533563162046,0.0012557721016101,0.0031395794126203,0.0349179880696964,0.008486915381566443
29,0.0002173081083906794,0.008453178528352418,0.2279166164484321,4.789974260304825e-07,0.0024937131518643,2.4566231838795708e-08,0.0004878923122888,1.969959063433191e-05
30,0.0007827278991057037,0.008453178528352418,0.23340513374121477,5.004040016594818e-06,0.0031883924587153,1.696194043575329e-06,0.001363403643496,7.705485214374768e-05
31,0.0029962105423549557,0.05550348589830886,0.3078736796751646,0.0003606862709120381,0.000170676244371,3.109217615565154e-05,0.0036758836308039,0.004046426938074949
32,0.006879572620375078,0.07584905104322287,0.4130600926458366,0.0017014858531990847,0.0023849867618425,0.0001952834886089,0.0081077227688341,0.00040312017708185854
33,3.718844637252839e-05,0.002274749246183381,0.2279166164484321,5.210646728907399e-09,0.0060064094652919,7.491804289619094e-09,0.0003869442053256,7.705485214374768e-05
34,0.001817935890273561,0.008453178528352418,0.259633306189745,1.7187809940158595e-05,0.0010557198273145,2.847369839713877e-05,0.0035651436739111,0.0008748572602321625
35,0.5401855758061319,0.5215727494338073,1.0,0.8480610273061774,0.0002278704418229,0.1672295464554084,0.4734180882927112,0.5682536051092247
36,0.0007866839208784251,0.007137485470673559,0.22833651488917103,3.3849070031707687e-06,0.0210239947334579,3.027241188034449e-05,0.0036341859602917,0.0006599387659920489
37,0.0006251255000241996,0.008453178528352418,0.2292139724618027,3.3174568831816483e-06,0.0013454061184558,3.7095879588127927e-06,0.0017567477901625,0.0004943922188187526
38,0.010082262022155872,0.29331842054310414,0.4948512119068416,0.010860559644593194,0.0063632477130981,0.0004288266865359,0.0118148893858225,0.007959179406548524
39,0.0006600218207995145,0.0062407702965917595,0.22833651488917103,2.3129964425048165e-06,0.0043914844354945,6.353050823410482e-07,0.0010557198273143,0.000221675566185014
40,0.16661733554878688,1.0,1.0,0.8128311742190555,0.0037079340137543,0.0385964956589821,0.1738959947400143,0.07200555968111898
41,0.00025718913720386227,0.0016899458044510802,0.2279166164484321,4.829570817340333e-08,0.0019172890281882,8.107039942182355e-09,0.0003875419869954,6.419559601460286e-05
42,0.01592930993271171,0.25306971923641863,0.6079819276991419,0.01815796755973774,0.0071254106630345,0.0141337711266074,0.0892161587230252,0.047748661316744205
43,0.004723078848488436,0.12009113745418876,0.4058347282978485,0.0018113987376222008,0.0475587365725175,0.0002591802908229,0.0092493629842188,0.0036300576644160906
44,0.009660691695961636,0.16154188332795316,0.538341272477549,0.006805832393182254,0.0001209853640712,0.0004847563235128,0.0125860195199379,0.00572758924826272
45,0.003936894237809646,0.10290659687046481,0.3596818955158495,0.0011035475008243617,0.0198149238244388,0.0001430894147119,0.007003702935753,0.004127289084977837
46,0.06123369075481335,0.5987688433795664,1.0,0.2237137541932167,0.2142416723933977,0.0385426682151627,0.1736492991856085,0.2995552074834349
47,0.05467384948763359,0.33859026913792417,1.0,0.11955804575120678,0.0071605327383745,0.0121082509781578,0.0806069479399372,0.07828804501640764
48,0.007856912679159667,0.13857058552097162,0.5300844270659394,0.004789023928043719,0.0024873628721165,0.0005666651283201,0.0136207183392246,0.005906740330290155
49,0.014111866552090553,0.12009113745418876,0.7355914618865868,0.01010796208024336,0.0011075488466649,0.0072353050358154,0.0582108472789414,0.026023517205199343
50,0.013648230336616496,0.12009113745418876,0.5917717677590781,0.007766895984243497,0.0123334015818948,0.0011161866733362,0.0195209575111601,0.0004978442402657373
51,0.0028048022016975973,0.009791580799105632,0.25281123656314036,3.070273024116535e-05,0.0028483217201544,5.838124189805853e-06,0.0020163222908779,7.705485214374768e-05
