CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1(amp)_pvalue,Rain_pvalue
0,0.0089856893008797,0.0272070512720596,0.160218948593041,0.0024533611531143,2.126432167903758e-06,0.0042068950804629,0.0001680624507433,0.0005794256649995
1,0.0074852988996805,0.0331873774907249,0.137188325240521,0.0021877956902816,1.8963932939541903e-06,0.0022884938040163,5.65719546616854e-05,1.64771811400885e-05
2,0.0003157722602693,0.0038324499306206,0.0275524812730183,5.54898084503819e-06,0.0001733128493818,0.0001090804627408,9.959550087667959e-08,2.80129075201929e-07
3,0.0045631786247142,0.0589789416030357,0.163159430206212,0.0026947188636733,3.671337375210637e-05,0.0073269340642828,0.0004340121598875,8.98443662764806e-05
4,0.003965581693202,0.0850786733599917,0.107387222830144,0.0023009215603427,3.296787551843039e-07,0.001671094908376,3.159742935548303e-05,2.1451331030644e-05
5,0.0001929156993289,0.0008563069849221,0.042770566611162,1.38404244676149e-06,9.703290979123924e-05,0.0003277217601292,1.1925294211264746e-06,4.84748815336952e-07
6,0.0004210492066074,0.0095285387147614,0.0504228649595377,2.73507989192456e-05,0.0001992049404124,0.000369728017328,1.5439334778698185e-06,3.2954362280177e-05
7,0.0002205265971462,0.000159780931005,0.0098834040794542,9.05177210963615e-08,2.3590919218108293e-09,1.1788677165030245e-05,2.9575420797742524e-10,9.97292822880489e-07
8,0.0016601011182032,0.0076353759692052,0.08282119498812,0.0001149854393143,2.964027457919016e-07,0.00107216815751,1.3502196064512863e-05,9.09062178504192e-06
9,0.0041785323196107,0.0095285387147614,0.0860961918783151,0.0003179639751642,5.7172331868748933e-08,0.0010424428656026,1.2709876264757e-05,9.25445173838913e-06
10,0.0006121712459419,0.0095285387147614,0.030773568301681,2.46229218913152e-05,2.455747265539543e-07,0.0025540980595994,6.922222676663937e-05,0.0001859682392173
11,0.0002622891191987,0.0014378634142753,0.0310000602498267,2.17526047652239e-06,1.7814624819756378e-07,0.0001396205093043,1.77413533958531e-07,9.39421748247166e-08
12,0.0538191010075129,1.0,0.48953547339035,0.296349623853471,4.1698070107898395e-08,0.0209174300454415,0.0023408738501397,0.0408825352040969
13,0.0012801987600084,0.0180863929339791,0.0638733203222223,0.0001545909408954,1.6923278248759388e-06,0.0007104763524904,5.977043071569413e-06,7.36469219234448e-05
14,0.0323963115410164,0.440691976380001,0.647066041736647,0.153871877094647,2.735884137017308e-07,0.034573244654505,0.0050488703356917,0.0005157640801698
15,0.0004021707791084,0.0023688742750913,0.0353756399704985,5.60209161248881e-06,3.9927335553358034e-06,0.0002043449862191,4.225114700156786e-07,9.2264635988561e-08
16,0.0049094615063729,0.040338613070862,0.0978420756080303,0.0013704829106374,2.129400040740137e-07,0.0015867188787732,2.8657905735766092e-05,6.87984331237817e-05
17,0.00010104823983,0.0060934795025608,0.0206198981713088,2.34215013805716e-06,1.2946364991051064e-05,6.725118014350336e-05,3.0907270158024234e-08,4.54531089252096e-06
18,0.0043513025447699,0.0331873774907249,0.116860338414544,0.0012213846000156,1.9982366572302013e-05,0.0023950549313941,6.156463170086853e-05,1.43285043911393e-06
19,0.0007856521990081,0.0850786733599917,0.0669669809109411,0.000399134372928,5.294965641500227e-06,0.0009917293860452,1.1590614579009145e-05,0.0001973057410532
20,0.0219203669543342,0.236585399143175,0.424743507572532,0.0569040641292592,0.0007714598692306,0.0324109309940456,0.0045855401276609,0.0067242761712882
21,0.0148669584902702,0.101683413189193,0.32509777636418,0.0184965655841254,1.7183588996161347e-08,0.0101344306396405,0.0007419818640072,0.0004909271856416
22,0.0002431385460933,0.0018498592938576,0.0210074940081992,1.79697503732701e-06,2.0179794848473875e-06,6.637675695298571e-05,3.0014691934210444e-08,1.79844474850453e-07
23,0.0007776344710168,0.0038324499306206,0.034935099724212,1.52346598474296e-05,1.7812031227526504e-05,0.0003376348574336,1.2698286746818483e-06,2.419492305355e-05
24,0.0028296759033819,0.0331873774907249,0.0775347420228052,0.0006029393748095,9.624947038155971e-06,0.0011032569324876,1.4294148336637198e-05,2.21267720659837e-06
25,0.0040199066027175,0.0060934795025608,0.0964297151106301,0.0002312099732844,2.919784534149983e-07,0.0023744277570691,6.049791612379519e-05,9.97234528227246e-05
26,0.0003473497757786,0.0180863929339791,0.048039367437802,3.88462898851527e-05,2.911370889924214e-07,0.0006567956948243,5.051310415139232e-06,3.63873732126073e-05
27,0.0366334029923681,0.277589235790767,0.520950479518781,0.105802814938215,1.9200005285657798e-07,0.0224128962534243,0.0026120845864538,2.32692404400206e-05
28,0.000687716681994,0.0180863929339791,0.0382138505537825,5.77725983458288e-05,4.214099798782733e-06,0.0007722551396046,7.00918599326777e-06,8.62358805947633e-05
29,0.0502081031419821,0.511214203886076,0.636522545823082,0.221832015489821,8.264620723485994e-05,0.0402779031943344,0.0063433790468845,0.0077007337184175
30,0.000351550509308,0.0060934795025608,0.0469652232060875,1.47803159044058e-05,5.453340778016624e-05,0.0003233759911954,1.1586897271972233e-06,2.02779872296742e-05
31,0.0007017977048093,0.0272070512720596,0.0462545985425595,9.90024189162497e-05,3.339238715027726e-05,0.0003923165928893,1.7511651563002157e-06,9.13809451326637e-05
32,0.0056098147209553,0.0331873774907249,0.1467291555653,0.0018225264907154,0.0001163674791585,0.003913573975553,0.000148210976096,2.10877491487687e-05
33,0.0001794393028744,0.0008563069849221,0.0224328022215946,7.25002468726643e-07,5.322265004270577e-06,0.0001289847806288,1.474406006903178e-07,5.06174141803159e-08
34,0.0150106868753337,0.277589235790767,0.21450016528241,0.0291914078208598,3.038887455675265e-06,0.0050656501736392,0.000230882653334,0.0023881637625905
