CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1(amp)_qvalue,Rain_qvalue
0,0.022320925100486964,0.08136079925855144,0.4229791489080385,0.006623545229790227,1.1017783253387346e-05,0.010895869154268,0.0004352821827073,0.001325613509493251
1,0.019262200362154876,0.09463181491509809,0.3862351749569012,0.006003830105053787,1.0295294755451631e-05,0.006899287922871,0.0001705515666616,6.267470954769302e-05
2,0.003157738283217262,0.021068993571306212,0.2325600665449831,4.2229686796333257e-05,0.0003879848878035,0.0011518528272526,1.0516948350230156e-06,3.590156476047561e-06
3,0.01332704037591764,0.15099575423204223,0.4279030427647837,0.007214776074091834,9.774593650720546e-05,0.017272357530134,0.001023080824898,0.0002530114510742906
4,0.012103171793292681,0.2052561480337556,0.33784778490123546,0.0062678331799038405,3.498891587678177e-06,0.0055006415680581,0.0001040073382339,7.763782493899385e-05
5,0.002624087646010811,0.009327962798715686,0.247658173776271,1.4723855816611596e-05,0.0002286355084619,0.0020137953959956,7.325119294388665e-06,5.139635876898478e-06
6,0.0035001226097109636,0.037962305636499605,0.2548001709414619,0.00014896949302421349,0.0004415003111978,0.0021586919010321,9.013038399707054e-06,0.00010883210792660831
7,0.0027533552955605494,0.004272217406550802,0.2325600665449831,2.2127321221922196e-06,3.523986740890789e-07,0.0005250727549466,1.3382543347394809e-08,8.105572529383001e-06
8,0.007136372308856898,0.03267169862732221,0.2973861983916062,0.0004779112190951787,3.271553485561828e-06,0.0040809328661236,5.140527708988325e-05,3.967551951233816e-05
9,0.012570795185351084,0.037962305636499605,0.3007201951739962,0.0011191973782618794,1.380974199728235e-06,0.0040093956369332,4.892177161184373e-05,4.00105998201e-05
10,0.004170103855190054,0.037962305636499605,0.23482740940498778,0.0001371565527565862,2.9358822815573376e-06,0.0074790572755473,0.0002027005176182,0.0004727204860632943
11,0.002922444286129139,0.012032329826571549,0.23538390470635306,2.0657744316451947e-05,2.5365078411302548e-06,0.0012903928771194,1.6396814598755175e-06,1.8100611719598572e-06
12,0.10976769530392189,1.0,1.0,0.5998980239948806,1.2119253046837723e-06,0.0441575470665855,0.0049427235011395,0.08184691732551931
13,0.00609328067915414,0.06065188777323641,0.27110916944916086,0.0006091053620780141,9.60489712547252e-06,0.0031464357707471,2.6457912901322825e-05,0.00021303708974094535
14,0.06804518282087041,0.9105206123553741,1.0,0.3172616022570041,3.123155407554005e-06,0.070745333854113,0.0103312263877465,0.0011892185385515334
15,0.0034729773670846287,0.015898485067726845,0.2382819993522152,4.251640945562564e-05,1.7265613195286555e-05,0.0015464127919953,3.1941443680386413e-06,1.8100611719598572e-06
16,0.014007022842718687,0.11051674813934795,0.32100418506571615,0.003977025277531631,2.77076397369843e-06,0.0053174225159962,9.603855809573088e-05,0.00020205119860141466
17,0.0022162362499407893,0.028003122713974267,0.2325600665449831,2.1787443144717766e-05,4.169930294137942e-05,0.0009458675125668,4.347014086923239e-07,2.3654697410762195e-05
18,0.012879877446876591,0.09463181491509809,0.3542225590134727,0.0035997188329372235,5.952447593774803e-05,0.007147284187986,0.0001836873023282,1.0249287833432974e-05
19,0.004710841273955036,0.2052561480337556,0.27615249860181895,0.0013534566732044762,2.116293222022473e-05,0.0038757438769561,4.530596319419531e-05,0.0004997612488682878
20,0.047673699335220095,0.5099922378598297,0.8972190696504689,0.1216418643207764,0.0015922804318486,0.0665522197002989,0.0094158934859567,0.013678348599040277
21,0.03381928682955005,0.23919880778450484,0.7148933493496218,0.04194232558758594,7.637150664960599e-07,0.022892321300295,0.0016760376417601,0.001136668640059273
22,0.00287397808620922,0.013867011198332835,0.2325600665449831,1.802382183878646e-05,1.0648968257769854e-05,0.0009435614367276,4.26951521112524e-07,2.602669679456628e-06
23,0.0046789077678507825,0.021068993571306212,0.23801336511400067,9.334963141807352e-05,5.4327406986017055e-05,0.0020450324496284,7.691269985959107e-06,8.444999320610821e-05
24,0.00961820497410571,0.09463181491509809,0.2908279895829152,0.001936221499067116,3.3297491909270705e-05,0.0041413548516804,5.363657912434221e-05,1.4156604008946706e-05
25,0.012225993317267337,0.028003122713974267,0.31831983931501223,0.0008556993829918579,3.2442050379444254e-06,0.0071069373153819,0.0001810772706488,0.00027785860357404455
26,0.003291990110979186,0.06065188777323641,0.25394060976907457,0.00019972385545065656,3.2408931674780112e-06,0.0030155908853276,2.320307953669835e-05,0.000116850909481719
27,0.07614509040192911,0.5906153952995042,1.0,0.2209773634063534,2.642695854293385e-06,0.0470562591925769,0.0054841162848075,8.236899270803753e-05
28,0.0043782986756339915,0.06065188777323641,0.24042358868592795,0.0002749750249751484,1.7879082727122332e-05,0.0032987093645136,2.9979409723129897e-05,0.00024339791305324105
29,0.1027170686210763,1.0,1.0,0.4517043687432723,0.0001983350305612,0.0818822996428835,0.0128956679139754,0.01564235977740707
30,0.003301544715206573,0.028003122713974267,0.2531060206956409,9.134929483563535e-05,0.0001374676273762,0.0019961480937991,7.143116432316056e-06,7.491017433781494e-05
