CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1(amp)_qvalue,Rain_qvalue
64,1.3455279045515668e-11,1.0665426604535756e-07,0.0024239377912402536,0.0,6.332686053262816e-07,2.927191283542192e-11,9.260387444097835e-54,4.1854502258715844e-09
65,4.622999774725308e-09,3.159870812389124e-07,0.0026221749586100964,5.690533186187365e-16,1.643374081505589e-11,1.1890672857779216e-08,8.867906488033934e-24,6.193040521773645e-09
66,7.337100508093778e-10,9.535293953561478e-09,0.0024239377912402536,0.0,8.412040431203675e-11,1.3687732265404676e-09,1.44891953750614e-30,1.814267721280333e-11
67,4.4728973700643635e-10,6.663479043219338e-07,0.0024239377912402536,0.0,2.3149624921607416e-10,6.187773886237831e-10,9.406983000378048e-34,2.84710642136007e-08
68,2.0608253049551495e-10,2.0230516693130478e-06,0.0024239377912402536,0.0,2.2028963300432914e-10,2.4784470564395635e-10,4.04387594426372e-38,4.881440471326313e-09
69,1.8032224191872797e-10,9.535293953561478e-09,0.0024239377912402536,0.0,2.5578304906225136e-11,2.8287777580577713e-10,1.907391124588358e-37,2.7391489636782987e-10
70,4.485987622449819e-09,2.922374725144026e-06,0.002604345831197962,5.0857674055206374e-15,4.287510903121148e-10,5.8191137814395185e-09,8.359078923395121e-26,6.317880700848245e-09
71,1.9005828443392595e-09,4.573724880854058e-07,0.0024239377912402536,2.944107729051074e-16,1.3079423123147234e-09,3.62189796437434e-10,3.269993296598815e-36,3.6018785588206454e-08
72,7.214749783542586e-09,9.65033135764337e-07,0.0026217570139658326,2.6252613493146374e-15,1.568442345697721e-11,1.870271655974152e-08,1.326189305938742e-22,8.921134082203109e-09
73,8.848595899759208e-09,4.87886792722402e-05,0.0026996776668502098,1.6131050607584492e-13,7.643282537545976e-09,3.4763478778461215e-08,4.2311246540984356e-21,8.371193246067903e-07
74,3.065864733293195e-09,6.663479043219338e-07,0.002535929250436492,8.370618431453808e-16,2.7316327440108886e-09,7.0020077965657475e-09,2.88402808759384e-25,3.596649786256596e-08
75,1.4825066985606258e-09,1.3934332100871754e-06,0.002545312502663584,8.370618431453808e-16,2.0784878312602395e-07,4.387324503163534e-09,1.1895208786069516e-26,1.085047194305802e-07
76,2.3309821226509486e-11,1.0665426604535756e-07,0.0024239377912402536,0.0,2.297626689561981e-10,5.756224314627636e-11,1.780415455315044e-47,8.723437316476197e-10
77,5.0370760091758786e-11,7.436902628957274e-08,0.0024239377912402536,0.0,4.920239768875252e-09,9.056910194727188e-11,3.3911836452287727e-44,1.3421244534088594e-10
78,2.649149194989517e-10,2.621193609384134e-08,0.0024239377912402536,0.0,3.037196862260479e-09,3.783946401428305e-10,5.371289207991759e-36,1.74580478840183e-11
79,4.2120725105513095e-11,5.2728681940481e-08,0.0024239377912402536,0.0,5.3409439807293635e-09,6.294755750053324e-11,1.0273438097314467e-46,1.0173351716565544e-09
80,2.8506444220754547e-10,5.2728681940481e-08,0.0024239377912402536,0.0,1.3037096262037258e-09,3.1857732324152975e-10,7.799534120865172e-37,1.3421244534088594e-10
81,2.7046673314944722e-11,3.924148372149097e-09,0.0024239377912402536,0.0,6.54555985360406e-08,4.703781768276536e-11,4.014323052274795e-49,5.953175833321872e-12
82,2.2942412888693172e-11,1.0665426604535756e-07,0.0024239377912402536,0.0,8.682568620322635e-11,3.231827946630049e-11,2.030632924675379e-52,8.723437316476197e-10
83,2.359502856049823e-09,1.8794826037853146e-08,0.002564743110410357,0.0,5.141868388778706e-09,4.655246938150841e-09,1.7695579966574437e-26,2.300724080678182e-10
84,1.647083688612723e-10,3.159870812389124e-07,0.0024239377912402536,0.0,1.967570391436566e-10,3.985266943483633e-10,9.331826302713714e-36,2.1483390320033616e-09
85,1.6333080262725301e-09,9.65033135764337e-07,0.0024239377912402536,5.690533186187365e-16,7.580517971079181e-08,2.47006551628799e-09,1.7844614754000315e-28,2.4265330774606837e-09
86,5.793524237271617e-11,5.2728681940481e-08,0.0024239377912402536,0.0,9.560678747419663e-10,1.7061328975371095e-10,3.4795660408211437e-40,1.0863959177707523e-09
87,4.181524492153452e-10,9.535293953561478e-09,0.0024796593161049867,0.0,4.338375767552926e-09,2.837773756618781e-09,5.083710831429721e-28,1.3421244534088594e-10
88,1.6113965762272006e-11,7.090707313056234e-09,0.0024239377912402536,0.0,7.491955184367806e-08,3.6411543224423567e-11,2.632076773740147e-51,1.3421244534088594e-10
89,6.044068232949438e-11,3.682448197628316e-08,0.0024239377912402536,0.0,1.9219668591683958e-10,1.5947054483366338e-10,1.3625797547625e-40,1.0921220434152056e-08
90,4.775271282019837e-09,1.527068031126719e-07,0.002661759220825502,2.944107729051074e-16,3.6829525260986422e-09,7.828862428215373e-09,6.104913857352528e-25,1.8731202511823963e-09
91,4.1824161249770565e-10,7.436902628957274e-08,0.0024242829204254,0.0,1.1956766660592154e-09,1.8583262426469994e-09,1.9076486986767436e-29,1.2194406029461372e-09
92,1.9379421080779023e-10,3.924148372149097e-09,0.0024239377912402536,0.0,2.0208942744345704e-10,5.134399829215123e-10,1.33602994918433e-34,6.705069113571433e-11
93,3.0075151962744356e-10,5.2728681940481e-08,0.0024239377912402536,0.0,2.3653011544187195e-09,1.9285824314451842e-10,1.64249149920403e-39,7.273247209996614e-09
94,9.515573380392334e-09,4.573724880854058e-07,0.0029171578538539225,1.8672660193118936e-15,1.9332708859438664e-09,1.670481469011509e-08,6.842881745495921e-23,2.1483390320033616e-09
95,3.7247613490972877e-08,1.3934332100871754e-06,0.0035654685367388947,2.956428491640918e-14,1.738116631425105e-10,6.424818385733862e-08,1.0286453036610696e-19,1.2925655314584652e-07
96,1.310330692678077e-11,2.621193609384134e-08,0.0024239377912402536,0.0,9.676146435447987e-10,3.1017215872377446e-11,6.470231988346597e-53,6.705069113571433e-11
97,1.3877787807814439e-12,3.924148372149097e-09,0.0024239377912402536,0.0,5.7087968062313565e-09,2.097990600498545e-12,1.720692745672319e-98,1.814267721280333e-11
98,4.4532974074142814e-11,7.090707313056234e-09,0.0024239377912402536,0.0,9.30180279322929e-10,2.3222373920458342e-10,2.008982980958594e-38,6.705069113571433e-11
99,1.8092226473494404e-11,1.3181483276578524e-08,0.0024239377912402536,0.0,1.9877788671706383e-09,5.706213867031813e-11,1.404907452203724e-47,2.1483390320033616e-09
100,2.1180004469507323e-10,7.436902628957274e-08,0.0024239377912402536,0.0,4.101680443640429e-08,2.5589877951163806e-10,5.979631145249586e-38,7.245862411197842e-10
101,3.843269391511629e-08,1.3934332100871754e-06,0.003795541497521775,3.261130266717516e-14,3.2361479935477665e-10,6.763067132548599e-08,1.342827384366708e-19,2.3097786086069798e-08
102,1.865174681370264e-12,9.535293953561478e-09,0.0024239377912402536,0.0,1.5826444494734443e-10,5.885929322791367e-12,4.210709946636236e-79,4.278272767126622e-11
103,4.335486806179008e-09,6.663479043219338e-07,0.0027290772399720747,1.099230717450651e-15,1.148121000699025e-09,8.850225350028676e-09,1.3518641488583695e-24,1.6137639054657226e-08
104,2.3421396175736917e-10,2.0230516693130478e-06,0.0024239377912402536,0.0,1.6477778703363024e-10,6.331064704050926e-10,1.1503043153011336e-33,1.467489786740161e-07
105,5.134593090624738e-09,9.65033135764337e-07,0.002625927943043238,1.8672660193118936e-15,6.882635445881831e-10,9.115830467727465e-09,1.6386017507229483e-24,7.979875061433642e-08
106,1.2686696686333877e-11,7.090707313056234e-09,0.0024239377912402536,0.0,9.172151436242843e-10,2.5576764447667495e-11,3.8157966940728894e-55,1.3421244534088594e-10
107,1.0049893145894159e-09,1.0665426604535756e-07,0.0024239377912402536,0.0,1.2351120392467974e-10,1.303709533156181e-09,9.465513534520914e-31,1.2560581310568531e-09
108,3.7044018162305987e-10,8.679994300780885e-06,0.0024239377912402536,8.370618431453808e-16,1.783238387073547e-11,1.1956766884801604e-09,4.378269975984722e-31,7.324112805977608e-07
109,7.896834784885575e-11,9.65033135764337e-07,0.0024239377912402536,0.0,4.878362209557094e-10,1.5826457051859692e-10,1.154127521322026e-40,8.267503711146233e-08
110,3.932490487534974e-11,6.663479043219338e-07,0.0024239377912402536,0.0,9.676146435447987e-10,1.7450735710139347e-10,4.704833476057984e-40,9.716952176045526e-09
111,8.871039663648481e-10,1.0665426604535756e-07,0.0024239377912402536,0.0,1.1477674789136633e-08,1.058572907761897e-09,1.5177227567505598e-31,1.1965778836082122e-10
112,2.5235450318375976e-10,2.1868461789254415e-07,0.0024239377912402536,0.0,5.997678926464467e-10,5.05449957083143e-10,1.1147587548908487e-34,5.024739263246826e-09
113,8.800706354257267e-09,1.3934332100871754e-06,0.002764669065115034,5.330288869942456e-15,7.280251877170736e-09,1.0402442697456918e-08,3.8783567906010124e-24,3.094064624548796e-08
114,5.2567506468765645e-11,7.436902628957274e-08,0.0024239377912402536,0.0,1.7450733506462795e-10,9.134807556908216e-11,3.995946456081746e-44,2.1483390320033616e-09
115,1.4016299090182337e-10,1.3934332100871754e-06,0.0024239377912402536,0.0,1.2625333849247162e-10,1.7321437162234429e-10,4.201058354967329e-40,1.3047819059796518e-08
116,1.5969687610744071e-10,2.1868461789254415e-07,0.0024239377912402536,0.0,3.385468894435454e-10,2.1499547858595954e-10,7.17945615926398e-39,8.723437316476197e-10
117,5.5115754407978316e-11,4.573724880854058e-07,0.0024239377912402536,0.0,1.1233193897945024e-10,3.040344698856123e-11,2.980116090771885e-53,2.4826758554474313e-09
118,2.3419774826832317e-10,1.527068031126719e-07,0.0024239377912402536,0.0,1.302214494049778e-09,2.865465825593987e-10,2.2255632644353287e-37,2.185800789288715e-08
119,2.3142370021566294e-08,1.3934332100871754e-06,0.003583689310610752,1.8747187038626556e-14,9.427413698534611e-10,5.2178631105225856e-08,3.5591656911648966e-20,4.29008245513705e-09
120,7.683621949450585e-10,3.159870812389124e-07,0.0024242829204254,0.0,8.974282830552618e-08,1.6843518741937155e-09,8.449807747958099e-30,1.2194406029461372e-09
121,5.636443692732687e-10,1.527068031126719e-07,0.0024239377912402536,0.0,9.701711201253109e-11,7.378293131336455e-10,5.1336260015257254e-33,2.4265330774606837e-09
122,2.2311955611377607e-11,1.3181483276578524e-08,0.0024239377912402536,0.0,4.940731422781391e-10,2.730611568797853e-11,1.8505230397501867e-54,9.965928104026524e-10
123,1.750703958907017e-11,9.535293953561478e-09,0.0024239377912402536,0.0,3.3715375198606866e-11,1.36295179184745e-10,1.3218568660952189e-41,2.300724080678182e-10
124,8.036342395822259e-12,1.3236088720974534e-09,0.0024239377912402536,0.0,5.102098943975636e-10,1.568161983468401e-11,4.316157078867168e-62,3.3911413973089218e-12
125,2.2456783907190663e-12,1.8794826037853146e-08,0.0024239377912402536,0.0,1.0585730580371415e-09,5.039533867139239e-12,5.131021242525788e-81,1.814267721280333e-11
126,1.208135448816286e-10,3.159870812389124e-07,0.0024239377912402536,0.0,1.3629486217288023e-10,1.6591728700314592e-10,2.324393610887807e-40,4.60398492626976e-09
127,6.450918032765075e-11,7.436902628957274e-08,0.0024239377912402536,0.0,1.0332953559778492e-08,3.773780481150544e-11,7.262421172303777e-51,1.2194406029461372e-09
128,1.4186183092432555e-12,1.3181483276578524e-08,0.0024239377912402536,0.0,5.5776424266863195e-09,4.513223769329063e-12,1.275546370980474e-86,3.303265339367189e-10
129,8.846637871721341e-11,3.682448197628316e-08,0.0024239377912402536,0.0,1.5391522172586828e-10,4.4456845071749674e-10,2.9919325905841375e-35,8.176479376154657e-09
130,4.2057151645683593e-10,2.922374725144026e-06,0.0024239377912402536,2.944107729051074e-16,3.750425276169744e-09,8.5505736806691e-10,2.0683268792219378e-32,2.4217286732727194e-08
131,1.4870630424549733e-11,2.621193609384134e-08,0.0024239377912402536,0.0,4.533525257985604e-11,5.5902655993808615e-11,9.061278381312904e-48,1.1965778836082122e-10
132,8.31149617804676e-10,4.573724880854058e-07,0.0024239377912402536,0.0,1.3586755425115152e-08,1.4061436604696523e-09,1.812245628527452e-30,1.4640864492047136e-09
133,5.173840100308975e-10,8.679994300780885e-06,0.0024239377912402536,1.099230717450651e-15,3.6725695821822765e-11,1.1830808917887376e-09,3.9694750660182e-31,1.2718406785028395e-07
134,1.2552389451159085e-10,6.663479043219338e-07,0.0024239377912402536,0.0,1.0423184385614734e-09,3.5638954837298015e-10,2.6232263922768622e-36,9.716952176045526e-09
135,2.1340014589931434e-08,4.573724880854058e-07,0.0024510432216160176,2.8694674038714052e-15,4.0171397943603334e-09,2.8113606147789046e-09,4.6961072620708545e-28,3.8536500116363155e-09
136,1.8650061465657638e-10,9.535293953561478e-09,0.0024239377912402536,0.0,5.054498159817097e-10,3.8731159530855977e-10,6.91717465793545e-36,1.814267721280333e-11
137,1.9254165682747357e-09,9.65033135764337e-07,0.0024326602283343715,5.690533186187365e-16,5.223538329596272e-11,1.871415452939572e-09,2.0249580180828425e-29,6.317880700848245e-09
138,4.600756005373641e-11,7.436902628957274e-08,0.0024239377912402536,0.0,5.235687752496558e-10,9.488367920459003e-11,6.977360222809673e-44,2.4427433521393765e-09
139,1.7831836391246941e-09,7.436902628957274e-08,0.0024510432216160176,0.0,1.197565719368944e-09,2.0495911101122835e-09,4.1072476518910316e-29,2.1483390320033616e-09
140,3.228937952093293e-09,1.3934332100871754e-06,0.0025080656878342794,1.615261432529326e-15,3.4657616846636385e-08,3.797424071867123e-09,4.237338314216794e-27,5.389896549452062e-09
141,3.413469572717934e-08,3.159870812389124e-07,0.0033820836281889775,5.0857674055206374e-15,2.1281270890283706e-10,6.016126986366787e-08,7.369556967262087e-20,3.5992501204975343e-09
142,7.997016018673721e-11,9.65033135764337e-07,0.0024239377912402536,0.0,3.6560232801778696e-11,1.336130689028812e-10,1.0104782321387195e-41,2.0278581081494924e-08
143,2.1255980112539e-09,2.0230516693130478e-06,0.0024239377912402536,1.3602340414422396e-15,5.832804880463195e-10,1.2399822929883915e-09,6.1721771120744616e-31,1.6137639054657226e-08
144,1.392018356494992e-07,8.679994300780885e-06,0.00479246518238513,8.826645907156239e-13,4.880436535735264e-11,2.4844421536648925e-07,5.679630038078993e-17,1.0780894502103686e-08
145,1.05023743981429e-10,3.159870812389124e-07,0.0024239377912402536,0.0,6.087894427045329e-10,3.726336165762422e-11,5.3302007884382925e-51,4.5340280997132745e-09
146,6.371166220860283e-12,1.3236088720974534e-09,0.0024239377912402536,0.0,8.135655654130708e-11,1.4177696059638266e-11,1.5077905442846937e-64,3.478712113660301e-11
147,4.5227805484754946e-10,2.621193609384134e-08,0.0024239377912402536,0.0,1.040244274723436e-08,5.255328390359026e-10,1.7682077848846152e-34,1.3421244534088594e-10
148,1.2810697206345685e-08,8.679994300780885e-06,0.0028176802842762266,4.8725266548524293e-14,2.1733635299611076e-10,3.0959382594681426e-08,2.261441117064895e-21,9.58162390543456e-07
149,1.0156474671522086e-10,3.682448197628316e-08,0.0024239377912402536,0.0,2.845700283602893e-10,1.1965716120528396e-10,2.0577167369403798e-42,1.0863959177707523e-09
150,1.3115669118764008e-10,1.527068031126719e-07,0.0024239377912402536,0.0,6.841365810645417e-10,2.5960161393922205e-10,7.081768195706676e-38,8.723437316476197e-10
151,1.3681581834308066e-08,4.573724880854058e-07,0.0028543572352153056,2.6252613493146374e-15,1.5611308164554373e-08,1.2763051578407244e-08,1.3662999449923362e-23,1.0173351716565544e-09
152,4.736951571734e-12,9.535293953561478e-09,0.0024239377912402536,0.0,3.1132725724854576e-10,1.3539526835503455e-11,2.511031201479089e-65,1.814267721280333e-11
153,1.6518244838041012e-09,2.1868461789254415e-07,0.0024239377912402536,0.0,3.290234442671174e-09,2.757185230284725e-09,3.991115441213729e-28,4.644111921263718e-08
154,1.10062364535276e-09,2.0230516693130478e-06,0.0024239377912402536,5.690533186187365e-16,8.288948671739935e-10,1.557133375502541e-09,4.4507423267928574e-30,3.165241134521081e-08
155,8.196810233929495e-11,2.0230516693130478e-06,0.0024239377912402536,0.0,7.261804889867079e-10,2.7219191786297603e-10,1.2284301597913952e-37,4.999122714632316e-09
156,3.3480867348597565e-10,1.0665426604535756e-07,0.0024239377912402536,0.0,1.4747733580294706e-09,4.1554666763129385e-10,1.4242946735705627e-35,4.224962521093355e-09
157,3.4687726202894935e-08,2.488235211708876e-05,0.0034140932548255105,4.48184294776959e-13,7.926623490043271e-09,3.842685690431487e-08,7.18854482812476e-21,6.185778030338238e-06
158,1.1121594601332238e-11,2.8954700600548206e-09,0.0024239377912402536,0.0,9.134848203460964e-11,1.8538396746354206e-11,1.5251323803569353e-58,5.953175833321872e-12
