auc,precision,recall,f1,accuracy,model,mcc
0.9319,0.8801267382503081,1.0,0.9362419249133975,0.9319,ARS,0.8719251553319334
0.9981,0.9962143853357243,1.0,0.9981036031540074,0.9981,JTK,0.9962071926418964
1.0,1.0,1.0,1.0,1.0,LS,1.0
0.9872000000000001,0.9750390015600624,1.0,0.9873617693522906,0.9872,meta2d,0.9747194484158633
0.8755000000000001,0.8539114043355325,0.906,0.8791848617176129,0.8755,Cosinor,0.7524011469656592
0.9695,0.942507068803016,1.0,0.970402717127608,0.9695,Cosinor1,0.9407519001341597
0.7626,0.6780580417683754,1.0,0.8081461128171973,0.7626,Cosinor1(amp),0.5967546259031016
0.9108,0.8486082824168364,1.0,0.9181050312155711,0.9108,Rain,0.8349949489869222
