auc,precision,recall,f1,accuracy,model,mcc
0.9681000000000001,0.9400263207369807,1.0,0.9690861517588915,0.9681,ARS,0.9381112095449884
0.9905,0.9823008849557522,0.999,0.9905800694100148,0.9905,JTK,0.9811417852326895
0.9786,1.0,0.9572,0.9781320253423258,0.9786,LS,0.9580779249718541
0.9540000000000001,0.9157509157509157,1.0,0.9560229445506693,0.954,meta2d,0.9118672225175283
0.7621,0.695977269328548,0.9308,0.796440489432703,0.7621,Cosinor,0.5568530995969331
0.5343,0.5177591384487936,1.0,0.6822678583611926,0.5343,Cosinor1,0.18846293242329443
0.8768,0.8023106546854942,1.0,0.8903133903133904,0.8768,Cosinor1(q),0.7775739896440649
0.6724,0.6041565973900435,1.0,0.7532389273877674,0.6724,Rain,0.45641340337471137
