auc,precision,recall,f1,accuracy,model,mcc
0.9037,0.8385041086701325,1.0,0.9121590805436469,0.9037,ARS,0.8228050907355063
0.9636,0.9321401938851603,1.0,0.9648784253184098,0.9636,JTK,0.9296668154614968
0.9981,1.0,0.9962,0.9980963831279431,0.9981,LS,0.9962071926418964
0.9267,0.8721437292865865,1.0,0.9317059536010435,0.9267,meta2d,0.8627209621732701
0.6923,0.6269977545898825,0.9494,0.7552302919417707,0.6923,Cosinor,0.4484240572246924
0.532,0.5165289256198347,1.0,0.6811989100817438,0.532,Cosinor1,0.18181818181818182
0.7809,0.6953135864274788,1.0,0.8202772537117546,0.7809,Cosinor1(p),0.6250017382815488
0.6507000000000001,0.5887201224537855,1.0,0.7411250277921886,0.6507,Rain,0.4212365664416741
