auc,precision,recall,f1,accuracy,model,mcc
0.7369,0.6552221202987812,1.0,0.7917029530520148,0.7369,ARS,0.5571752332952018
0.9834,0.9969161184210527,0.9698,0.9831711273317113,0.9834,JTK,0.9671578372249656
0.7397,1.0,0.4794,0.64810058131675,0.7397,LS,0.5614893481128498
0.9637,0.9323140033563304,1.0,0.9649715333397665,0.9637,meta2d,0.9298537555511946
0.8907999999999999,0.8811939133827545,0.9034,0.8921587991309501,0.8908,Cosinor,0.7818482918947237
0.5281,0.5144562197756971,1.0,0.6793939805693321,0.5281,Cosinor1,0.17003658297964638
0.8233,0.7388798581350673,1.0,0.8498342823149486,0.8233,Cosinor1(p),0.6912016466054856
0.6447,0.58459020226821,1.0,0.7378440197742197,0.6447,Rain,0.41131545623331484
