CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1(p)_pvalue,Rain_pvalue
0,0.0008247347972626,0.0048427681444993,0.0669338334058298,3.49312561795934e-05,2.2040005376311456e-09,5.644046371941543e-06,0.0006935557023415,0.0002594559857229
1,0.0004357067350397,0.0048427681444993,0.0482785522945568,1.49439612660007e-05,3.8634651033930816e-11,1.7080744906092354e-06,0.0003898804267131,1.87918617242265e-05
2,0.0003756427886244,0.0222237719556643,0.0439276088713262,4.60651856845073e-05,1.4662362213258008e-08,1.5215155402596e-06,0.0003690919897955,0.0002000734901486
3,0.0013225377661505,0.0038324499306206,0.0759091354676386,4.80387484118605e-05,1.04514175092163e-11,9.91995956954288e-06,0.0009179747878569,3.10287365624483e-05
4,0.0003005184670551,0.0023688742750913,0.0386305823662181,4.67365816292364e-06,2.981937574642046e-07,4.916182436427164e-07,0.0002196374324685,1.36044065421037e-05
5,0.0001136602315641,0.0008563069849221,0.0231669807869448,4.94067423528755e-07,1.4589440766599182e-12,1.973719986787852e-07,0.0001468255463667,1.81548494623883e-05
6,0.0005771064561822,0.0060934795025608,0.0645625566916544,3.02677417381991e-05,3.1827762647651525e-11,3.927562113970861e-06,0.0005817038369343,8.51785491168787e-05
7,0.0015545854317364,0.0095285387147614,0.0913736923088694,0.0001432161709123,8.011524776918577e-11,1.8138031971839653e-05,0.0012523168781661,8.08875873526859e-05
8,0.000208977386529,0.0060934795025608,0.0351335432678032,7.20775181206612e-06,1.9883649393648284e-08,3.0464500853555385e-07,0.0001776317649177,0.0001272287053445
9,0.0011842215733919,0.0048427681444993,0.0667817830625004,4.78464304368709e-05,1.5355605675893003e-11,6.034486068121369e-06,0.0007149723379041,4.18147697331681e-05
10,0.0003658751506352,0.0011123235787784,0.0402150503638654,2.9399796004359e-06,1.8279365798790077e-09,6.001501658510776e-07,0.0002396466858293,1.12016484777336e-05
11,0.0008775352615264,0.0060934795025608,0.0632553694560337,4.29219169360007e-05,2.0253265731184908e-10,3.944504589938912e-06,0.0005809168008923,3.01082659692157e-05
12,0.0018131612720802,0.0222237719556643,0.120741721622111,0.0004284457969457,4.500333883328267e-09,4.327458036154982e-05,0.0019862859357209,0.0006175525496472
13,0.000378554356209,0.0030197661591326,0.0440085061951663,7.99953512198304e-06,7.91664511723411e-10,8.780097943719551e-07,0.0002859242364481,4.90611166013252e-05
14,0.0011761231128459,0.0018498592938576,0.0819898778810855,2.44873982332416e-05,2.5630866218318005e-07,1.0037408789389304e-05,0.0009244366108355,1.13915069265087e-05
15,0.0006314783055263,0.0118437429175653,0.0567166231413512,5.23120139079847e-05,1.04403763412364e-09,7.70950077161826e-06,0.0008087941120941,6.02165319384313e-05
16,0.0005298339620662,0.0095285387147614,0.0418733290005072,2.84290953130872e-05,1.9207968549039837e-12,1.390377372903442e-06,0.0003527747343385,3.70376167005419e-05
