auc,precision,recall,f1,accuracy,model,mcc
0.9749,0.952544311034877,0.9996,0.9755050258612277,0.9749,ARS,0.9509610524361255
0.9884000000000001,0.9965433102887352,0.9802,0.9883040935672515,0.9884,JTK,0.9769313865678926
0.9431,1.0,0.8862,0.939667055455413,0.9431,LS,0.8919946838805195
0.9921000000000001,0.9875173370319001,0.9968,0.9921369563053648,0.9921,meta2d,0.9842434848377614
0.8802000000000001,0.8637581324148488,0.9028,0.8828476432622726,0.8802,Cosinor,0.7611779560576656
0.8903,0.8200754469411186,1.0,0.901144453455889,0.8903,Cosinor1,0.8000943031182244
0.9766,0.9559892843474933,0.9992,0.9771171523567377,0.9766,Cosinor1(p),0.9541752074094777
0.9481999999999999,0.9062726613488035,0.9998,0.9507417268923546,0.9482,Rain,0.9012119078436177
