auc,precision,recall,f1,accuracy,model,mcc
0.9298000000000001,0.9629470056010341,0.894,0.9271935283136279,0.9298,ARS,0.861811903723483
0.7728,0.9892395982783357,0.5516,0.7082691319979455,0.7728,JTK,0.6083732671619082
0.6366,1.0,0.2732,0.4291548853283066,0.6366,LS,0.39775837024834254
0.8861,0.9844416562107905,0.7846,0.8732331663884251,0.8861,meta2d,0.7886200653828662
0.8328999999999999,0.8670341786108049,0.7864,0.8247509176717357,0.8329,Cosinor,0.6686980647296931
0.9464,0.9284069097888675,0.9674,0.9475024485798237,0.9464,Cosinor1,0.8935884929296282
0.9323999999999999,0.9880361173814899,0.8754,0.9283138918345705,0.9324,Cosinor1(p),0.8704748433946651
0.9311000000000001,0.9618598671523463,0.8978,0.9287265956346333,0.9311,Rain,0.8641185546786654
