CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1(p)_pvalue,Rain_pvalue
0,0.0002585516052374,0.0008563069849221,0.0196437673773474,8.94170263165961e-07,1.3175664004272392e-08,2.4288394744771274e-08,6.093965349778656e-05,1.33776664330686e-05
1,0.0002169258880699,0.0030197661591326,0.021246933322096,2.54305777480646e-06,1.3917662511353512e-07,2.230033484148079e-07,0.0001542324226026,3.7587238277584e-05
2,1.14610169144047e-05,0.0003789681674376,0.0048857154065331,6.95111790349756e-09,6.307979694142317e-10,7.287226609950882e-13,1.7170652093424717e-06,1.8793619138792e-05
3,5.07819831581102e-05,0.0002142857370726,0.0065045678565762,2.10563745328685e-08,1.0287585672230648e-08,7.62884511609312e-12,3.50389850977339e-06,1.24798213978672e-06
4,0.000107110064381,0.0011123235787784,0.0140054008418296,3.76204961738402e-07,6.760947357520308e-11,1.8742870442495907e-08,5.497189159226629e-05,5.18038047872422e-06
5,0.0006190705305034,0.0030197661591326,0.0266112776492876,7.92044615394172e-06,3.0724930377701302e-09,1.723355692085781e-07,0.0001378662453554,6.57821459951757e-05
6,2.53138191297353e-07,5.9781837302054e-06,0.0014212066825971,1.30140342946561e-12,2.4602531123463223e-09,7.323254708979709e-20,3.2959329177601726e-08,1.15900460988885e-07
7,7.4120545754397e-06,0.0002857574559262,0.0031536438792496,2.38994535273207e-09,1.3156142841808103e-11,4.9407459652145483e-14,7.993260607450007e-07,8.83990685128391e-06
8,0.0002508813977808,0.0272070512720596,0.0217141592333571,2.08029210240213e-05,1.95948812731217e-09,2.243305617128898e-07,0.000154573733446,0.0001967389319795
9,0.0015929620843968,0.0076353759692052,0.0553753843865389,7.82521959372673e-05,9.667155964621088e-11,3.0049829496697226e-06,0.0005075230784787,0.0001314198907079
10,4.92636754894082e-05,0.0030197661591326,0.0065992475678861,2.32524805854339e-07,1.971400820366398e-11,2.3299302276878025e-10,1.07882915556592e-05,5.68741291151124e-05
11,3.76873819516454e-05,0.0008563069849221,0.0052658252870574,4.69916177081586e-08,1.5630163829882804e-11,1.3263958745859304e-12,2.051215308525347e-06,5.06665763888075e-07
12,0.0001312973005158,0.0003789681674376,0.0219154010000826,2.55791148817686e-07,1.0838863140349986e-10,3.003518197238236e-08,6.643448556266605e-05,4.23248203532115e-06
13,2.28250319902479e-05,0.0002142857370726,0.0068685392839303,1.06133039023959e-08,4.891698157649671e-11,1.3067448742957088e-11,4.150821451004974e-06,8.94845644421659e-06
14,0.0009135593904958,0.0180863929339791,0.0294655665101827,5.89940295117053e-05,4.3686099182593807e-10,5.27362312014695e-07,0.0002256623634728,0.0002578235959591
15,3.74424905880133e-06,0.0002142857370726,0.0031823274553372,9.803894363003e-10,5.905614253176594e-08,4.21005022016264e-13,1.4631278665851364e-06,3.1738680753915e-06
16,1.22041180129484e-05,0.0008563069849221,0.0044497345155818,1.43137249830616e-08,3.3619995676303915e-11,7.910622703362994e-13,1.7590919666532978e-06,2.58348329760274e-06
