CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1(amp)_qvalue,Rain_qvalue
0,0.0591206785175824,0.48281286429825404,1.0,0.15328057231273243,0.1341605240157787,0.0817170595278507,0.0121661012517803,0.010698240856269343
1,0.3231706159383815,1.0,1.0,0.99999999996841,0.7166123794641804,0.3642869796170928,0.1129160633105112,0.8496210904028443
2,0.03558618251306228,0.6369647448158948,1.0,0.16208357003898,0.0585675526275561,0.1256506489564635,0.0236002242898627,0.05445864867295608
3,0.09080704070172585,1.0,1.0,0.4582792511492102,0.1284660560280341,0.0731541715780486,0.0102297766081948,0.04060280367413924
4,0.001182311327270906,0.01717603801167688,0.2829940821921904,1.1798969091123317e-05,0.1120261066543546,0.0040869429812631,3.325486278272672e-05,0.0006446237892950912
5,0.050821997045526375,0.5554951846517375,0.7220834765059871,0.097750012997508,0.0178117290461754,0.0600429993251608,0.007494290035257,0.04183812230011319
6,0.001351766993079956,0.004671957046929825,0.27531721764969835,1.8070266199668804e-06,0.0959854861993979,0.0010843551906309,4.3368775909515974e-07,0.00010845916591157323
7,0.0016899880871261508,0.01107771002486546,0.2756080398985541,8.504966166540904e-06,0.0170091058479703,0.0011927492153324,6.278424180880579e-07,0.0005861603684662533
8,0.004629281124124463,0.09793754957544852,0.4652749592406536,0.0012925008543873268,0.4845462318237939,0.0142436286232984,0.0005692246327827,0.0037926713754817903
9,0.002764682239790069,0.047008084433948695,0.29488859107687415,0.0001467095721745009,0.0727702079416275,0.0026891895294533,9.888792772147824e-06,0.0006382243033738389
10,0.01538142108399697,0.11487496535384183,0.4738520468117911,0.005227658009219313,0.0016276280802704,0.009156928866772,0.0002276961655031,0.01145322475076207
11,0.00865835749201776,0.23791575324382466,0.5000237795946827,0.006388673715696739,0.0171122450588307,0.0106686634521263,0.0003138687099409,0.01402886916324752
12,0.005406972355851196,0.040743735161180364,0.32932490335553566,0.0003532873238491538,0.0148492157343445,0.0038370646834211,2.7867865704831005e-05,0.001570972409553281
13,0.0028730747367737585,0.05385967675109277,0.3630704392922524,0.0002839022248299826,0.0141554849813053,0.0081786017050111,0.000179092120719,0.01643035737155191
14,0.0025155731931671157,0.08424477617765089,0.2940235065544932,0.0002382813721691446,0.093673756837738,0.0088027966574455,0.0002078791610133,0.00993056435728996
15,0.07389614642566622,1.0,1.0,0.39581200899352226,0.0050370054052137,0.0786356261608658,0.0114774401438347,0.07168097548233392
16,0.01339707994158438,0.09793754957544852,0.5888891415561589,0.005208278314167159,0.0176126909720325,0.0257542464159686,0.0017593914662194,0.023546414423303092
17,0.007056380049300431,0.05385967675109277,0.29989411739311533,0.0005300790287803309,0.1545284036585396,0.0028296837790957,1.1786818853156992e-05,0.002529884825152662
18,0.00043085418756421524,0.012554442198401804,0.27531721764969835,1.128475305111604e-06,0.0026838441497975,0.0012325334338219,7.079613486074395e-07,0.0002867266419834246
19,0.06038330446175203,0.6369647448158948,0.8975709087833925,0.15364792607900718,0.0026720387554806,0.0374571655835851,0.0034145468210819,0.04137991106208494
20,0.002781809811328956,0.09793754957544852,0.32932490335553566,0.00042882348597002615,0.0014521676895923,0.0048593363256711,5.199070401032919e-05,0.004445906269111559
21,0.0015298144276726189,0.019545167286231846,0.2756080398985541,1.7187699167524376e-05,0.0180435990639596,0.0014239445783236,1.2051050296531535e-06,0.0009958919901024172
22,0.044425650067072144,0.31728786716684654,1.0,0.07710016680570804,0.0192314493228282,0.0421339558883427,0.0041624953413284,0.03329490522793413
23,0.009346529983885837,0.040743735161180364,0.3724247408558172,0.0007715720788030108,0.0364376238008481,0.0082162453501527,0.0001807674794942,0.0008685123848714669
24,0.0023352858799130433,0.007191046820447819,0.28602549916190734,9.961446260792581e-06,0.0139311107239182,0.002308913402534,6.356238672765302e-06,0.00020815636524126725
25,0.0008415961816854228,0.014747317069490257,0.27531721764969835,4.291561107458085e-06,0.1394550381183188,0.0010936260065279,4.437388189646985e-07,0.0004472667367226664
26,0.004821832942318393,0.019545167286231846,0.33152189701363377,0.0001357495668678771,0.0637542006203559,0.0092761199457245,0.0002342597866605,0.0019216545558927694
27,0.00010801626986795499,0.0014580935927330243,0.27531721764969835,9.002602584975177e-10,0.0035738917152357,0.0002352348740629,1.0289567519295556e-10,1.645603143772867e-05
28,0.007831408258311863,0.08424477617765089,0.39013823336031045,0.0015265540167594101,0.1391389806911641,0.0062371693355104,9.658997363591318e-05,0.0009919779361337174
29,0.04446417797581475,1.0,1.0,0.401267367999447,0.0778259604017646,0.0843182451399457,0.0127665653370961,0.11061404046324132
30,0.009697412808368257,0.31728786716684654,0.46286344074294494,0.008320214566573914,0.0193646253996738,0.0086496979962762,0.000201177279272,0.019944767296393596
31,0.004853418865186978,0.06232053112763791,0.32618033302935967,0.0004988780996991643,0.1114789836249332,0.0101370169464392,0.0002827347411007,0.010939508629002913
32,0.005775436081811321,0.07263611620071928,0.38117011493578373,0.0009185074412611065,0.0073148827859052,0.0056168503041267,7.400862350758532e-05,0.0003665249315968152
