CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1(amp)_pvalue,Rain_pvalue
0,0.0260781312941056,0.201043276693793,0.519187894287527,0.0662785194680255,0.0577695216411943,0.0360699100755933,0.0053701170925358,0.0036502397801591
1,0.182300544450841,1.0,0.870420268509639,0.719651646431982,0.4193615644624384,0.1948206766992212,0.0603875106584614,0.537385339679799
2,0.014398169444785,0.277589235790767,0.741459461188394,0.0704285983507856,0.0206509190564763,0.0586537229328772,0.0110213047433659,0.024299449037873
3,0.0423978073036358,0.591395775284717,0.618411868433893,0.214703829163405,0.0549192389519845,0.0318001183849777,0.0044479068692431,0.0174389041780428
4,9.55307552434892e-05,0.0018498592938576,0.0310733850778943,1.10320361002003e-06,0.0467036838642004,0.0006875846892965,5.596793406332906e-06,8.05779736618864e-05
5,0.0218657134959284,0.236585399143175,0.27135897047095,0.0409083804394571,0.0038562393384969,0.0254462231140031,0.0031760801169419,0.0180740688336489
6,0.0001234163264682,0.000159780931005,0.0183600402832783,9.37846815762811e-08,0.0386760991264115,6.115763275158734e-05,2.450335838887652e-08,4.21325393529735e-06
7,0.0001835327062619,0.0008563069849221,0.02158923527062,7.14753119912537e-07,0.0036084422989409,7.371190150754544e-05,3.8800661437841983e-08,6.96358517737909e-05
8,0.0009707602517289,0.0272070512720596,0.133813078277612,0.0003263564657328,0.2557919557797808,0.0042275089753949,0.0001688320260833,0.000999748174577
9,0.0004398448938576,0.0095285387147614,0.0438374093198369,2.5131349713492e-05,0.0275071386019352,0.0003331905826992,1.2245452091359504e-06,7.92350074341883e-05
10,0.0050774070998274,0.0331873774907249,0.138232314910994,0.0015970495218165,4.150451604689742e-05,0.0023020519171064,5.726558562403889e-05,0.0039857222132652
11,0.0023888408320477,0.0850786733599917,0.152057231374743,0.0020181820267886,0.0036414857485191,0.0028538674734438,8.389710616720952e-05,0.0050952852800915
12,0.0012207139915048,0.0076353759692052,0.0655511213360745,7.18939704033028e-05,0.0029300082420739,0.000615848881689,4.4727924456253765e-06,0.0002992702440199
13,0.0004684298428205,0.0118437429175653,0.0818260155421617,5.55028849542616e-05,0.0026960432570608,0.0019784037524421,4.3322384001946455e-05,0.0061546800582381
14,0.000373311061866,0.0222237719556643,0.0432035713129894,4.51543200260529e-05,0.0375538091162491,0.0021883752490409,5.161639567960858e-05,0.0033426279626638
15,0.0335414608626099,0.682303761313899,0.526588820462269,0.182944310556806,0.0004326787643078,0.0345839483855488,0.0050477781752585,0.0329302401365842
16,0.0042709890853771,0.0272070512720596,0.199244005612893,0.0015890457136524,0.0037814447516953,0.0091067015326865,0.0006224727007484,0.0093691182990323
17,0.0017944374465371,0.0118437429175653,0.0495743772533443,0.0001153451966626,0.0683324600978062,0.0003703588446256,1.5416942938415757e-06,0.0005750428207572
18,9.8854203095522e-06,0.0011123235787784,0.0175182584825121,5.26997967487119e-08,0.0001151369140263,7.859689851428468e-05,4.516793404115464e-08,2.16765341339469e-05
19,0.0267135738938791,0.277589235790767,0.368542615146461,0.0664680928217785,0.0001132753102405,0.0145558545457811,0.0013268928946724,0.0178306036766524
20,0.0004448113888315,0.0272070512720596,0.0655912974716896,9.02517967060756e-05,3.02227085459128e-05,0.0009106396274307,9.74305793153569e-06,0.0012155107739751
21,0.0001542052943094,0.0023688742750913,0.0257693050154958,1.79095825325604e-06,0.0039654036492043,0.000103845406786,8.784876837435599e-08,0.0001565542208441
22,0.0186587730281703,0.121140507684302,0.436116029575446,0.0314260279900066,0.0043866935905371,0.0167512513311382,0.0016541756486439,0.0139500277464282
23,0.0026525452094268,0.0076353759692052,0.0867773606167446,0.0001793619878701,0.0110533595044375,0.0019910029179699,4.381803702941738e-05,0.0001287226994204
24,0.0003276406089518,0.0003789681674376,0.0343560687424805,8.7871791643046e-07,0.0026260143714585,0.0002585983010838,7.118987313497138e-07,1.23130608150706e-05
25,5.01591324284512e-05,0.0014378634142753,0.0175964305413631,2.93542779750133e-07,0.0604816500319148,6.244604497274846e-05,2.5337486562884284e-08,4.58448405140733e-05
26,0.0010327323053772,0.0023688742750913,0.0674341608535866,2.28602270605505e-05,0.023117273144941,0.0023459307342737,5.926772602511943e-05,0.000390672371213
27,2.25094656025604e-07,4.13688528375217e-06,0.0027432222501996,1.53044243944578e-12,0.0002244403997168,1.7407380680656888e-06,7.614279964278711e-13,6.02890165778598e-08
28,0.0020792388925818,0.0222237719556643,0.0952342435787172,0.0003933929701189,0.0603306620276887,0.0013384965394005,2.0730608985445903e-05,0.0001550461514177
29,0.0186962980267034,1.0,0.660237825163342,0.185786791383744,0.0298306906219963,0.0373614144215099,0.0056543117877998,0.0529398797657073
30,0.002785407441318,0.121140507684302,0.131864890156689,0.0027240382490963,0.0044250534798088,0.0021373403748798,4.971090570812392e-05,0.0077226138971636
31,0.0010434850560152,0.0146640209743332,0.0634448697227993,0.0001074583426752,0.0464087008830597,0.0026477888264099,7.385031437551025e-05,0.0037533454106109
32,0.0013468316942784,0.0180863929339791,0.0910996574696523,0.0002191558754849,0.0008580357507866,0.0011291386510138,1.486833246267389e-05,3.33171162821505e-05
33,0.183633624432796,0.143867005356704,0.329215978765267,0.14786531713117,0.0862122040189181,0.1655501574464138,0.0481399121330175,0.298722236891173
34,0.0021735371706167,0.0048427681444993,0.118999199125145,0.000133948846102,0.0115790625532339,0.0022358027784712,5.411114710781445e-05,2.44470774863164e-05
35,0.009303432349085,0.040338613070862,0.117360316583009,0.0027013877803321,0.0264752546977437,0.0058323448622372,0.0002950839383243,0.0053501108861601
36,0.000459444070899,0.0048427681444993,0.0440105530327727,1.44312689617232e-05,0.002217914630509,0.000333599124858,1.2390034861928644e-06,2.66523569332762e-05
37,2.28197113714135e-05,5.9781837302054e-06,0.0119329846739479,6.45519970809971e-10,0.0006160051209909,2.2381378115894977e-05,1.7917832276993263e-09,7.25599964126558e-08
38,0.0641167514089779,1.0,0.973078142435531,0.475592579965609,0.008674747037159,0.1454828743917231,0.0402401901912058,0.0796687714078722
39,0.0001918359606714,0.0018498592938576,0.0300967630656158,2.00583893084083e-06,0.0044386798025566,0.0001604187382671,2.433438111304001e-07,8.43355616892538e-05
40,0.0001265973724424,0.0038324499306206,0.0199368075459455,1.83521885699367e-06,0.0056243675246699,5.343580927075953e-05,1.7466603907003716e-08,0.0002296472249363
41,0.0002689211927655,0.0030197661591326,0.0475637168450089,6.32495522223664e-06,0.0026635789170277,0.0003484081309267,1.3581769038450934e-06,8.83660076782889e-05
42,0.0002572746067908,0.0146640209743332,0.0426312886962489,2.23548181909061e-05,0.0008484636116143,0.0017850098689542,3.570311304670795e-05,0.003603777953767
43,0.0016121833436699,0.0272070512720596,0.178600881891189,0.0006413723532485,0.0101162990263332,0.0038352832489888,0.0001431107663677,0.0010510916850904
