"CycID","filter_type","ar_method","period_number","period","amplitude","phase","mean","R_square","R2_adjust","coef_var","pvalue","fdr_BH"
"0","0","burg","1","23.2093023255814","1.02947346618197","23.1434680319437","-0.0265492697875925","0.556962045807061","0.516685868153158","-37.7116164458623","0.00012907741600876","0.000648355612869589"
"1","0","burg","1","23.2093023255814","0.991922668128744","0.242099258274058","0.0423898244037015","0.546255506285324","0.505006006856717","22.9963917358967","0.000167851430187049","0.000713957593309438"
"2","0","burg","1","23.4823529411765","1.05188525417616","0.0750631327339218","0.031853587181699","0.55984602279373","0.519832024865888","32.058268496901","0.000120129850105011","0.000636367340165482"
"3","0","burg","1","22.9425287356322","0.92324947572514","0.729851258107781","0.0906128862133456","0.491511690733694","0.445285480800394","10.5968001725628","0.000587612054993025","0.00144554011068395"
"4","1","burg","1","24.0481927710843","1.00073720734105","23.4857219384035","0.115051115898807","0.471935289212352","0.423929406413474","9.13070914486934","0.000890345570417783","0.00199942863332087"
"5","0","burg","1","23.4823529411765","1.02773905711197","23.2497809185503","-0.0454454676677565","0.606918456137866","0.571183770332218","-21.3544765993951","3.46185747722716e-05","0.000551868666023788"
"6","0","burg","1","23.7619047619048","1.13027700439471","23.5256556997032","0.158222687965751","0.550180892883945","0.509288246782486","6.97752668817366","0.000152551643485488","0.000689559955076312"
"7","1","burg","1","24.3414634146341","1.03236330778839","23.3633985586104","0.0340062353582975","0.5307872164795","0.488131508886727","29.8559660956353","0.000242699115559519","0.000836460063817527"
"8","0","burg","1","23.2093023255814","1.05588524383146","0.368403270960332","0.186274109991063","0.515693984450861","0.471666164855485","5.72685785987882","0.000343809994824085","0.00101090854108817"
"9","0","burg","1","23.4823529411765","1.02737954491831","22.8057431202607","0.0294460321780895","0.531241929757116","0.488627559735035","34.9094257747213","0.000240124423285915","0.000830305751334423"
"10","0","burg","1","23.7619047619048","1.03439155184643","23.0874365062896","-0.0150004476021795","0.502361099635782","0.457121199602671","-70.0974302685047","0.000463508325425743","0.00122594590820835"
"11","1","burg","1","24.0481927710843","1.01412537927023","23.3201787352844","0.0358854094182759","0.545461813353604","0.504140160022113","27.5528879727491","0.00017110950118937","0.000720929544315539"
"12","0","burg","1","23.7619047619048","1.03279758662534","23.5558754534947","0.064741099139683","0.546985523224781","0.505802388972488","15.6537818259584","0.000164904644880393","0.000709877937496311"
"13","0","burg","1","24.0481927710843","0.968230356168595","23.8321681440349","0.0841372232011196","0.496976458303262","0.45124704542174","11.7447386336986","0.000521760764132573","0.00132435987344458"
"14","0","burg","1","23.7619047619048","1.0725328203015","23.2882214735106","0.032968069671701","0.596273216814272","0.559570781979206","30.5073257234463","4.64475889925264e-05","0.000554030289761294"
"15","0","burg","1","24.3414634146341","1.14284314391591","23.1030871412923","0.0946827450151742","0.55884786740871","0.518743128082229","11.5490961769786","0.000123160718286663","0.000642465927421299"
"16","1","burg","1","24.3414634146341","0.997463930784921","23.8413627353606","-0.0813172047706082","0.565041862402697","0.525500213530215","-11.6926116757428","0.00010541977010825","0.000614334324640152"
"17","0","burg","1","23.7619047619048","0.939490255505244","23.5969447014278","0.104120999163601","0.587236743410878","0.549712810993685","8.50188238512499","5.92531349530301e-05","0.000554030289761294"
"18","0","burg","1","23.7619047619048","1.01070217018033","23.4313813837594","0.0058301928837799","0.497534090022127","0.451855370933229","177.529615958631","0.000515433479230998","0.00131656061106257"
