auc,precision,recall,f1,accuracy,model,mcc
1.0,1.0,1.0,1.0,1.0,ARS,1.0
1.0,1.0,1.0,1.0,1.0,JTK,1.0
0.9971,1.0,0.9942,0.9970915655400662,0.9971,LS,0.994216722865919
1.0,1.0,1.0,1.0,1.0,meta2d,1.0
0.9001999999999999,0.9002,0.9002,0.9001999999999999,0.9002,Cosinor,0.8004
0.9939,0.9879470460383324,1.0,0.9939369843951894,0.9939,Cosinor1,0.987873520283171
1.0,1.0,1.0,1.0,1.0,Cosinor1(p),1.0
0.9932000000000001,0.9865824782951855,1.0,0.9932459276916965,0.9932,Rain,0.9864912349283043
