"","pVal","phase","peak.shape","period"
"0",4.82434313246365e-05,6,6,24
"1",3.82352941099561e-05,6,6,24
"2",1.20500070704691e-06,2,12,24
"3",3.93738425262706e-05,24,18,24
"4",1.5347338149247e-05,4,10,24
"5",1.45147653884742e-06,24,18,24
"6",0.000261884112613999,4,6,24
"7",1.70826161674528e-05,24,16,24
"8",6.50092804907475e-07,2,12,24
"9",4.11455703361194e-05,2,14,24
"10",1.08949172046271e-05,4,8,24
"11",0.000405355011433476,4,10,24
"12",2.68558727569858e-06,2,12,24
"13",1.20500070704691e-06,2,12,24
"14",4.65732474768306e-06,2,10,24
"15",1.93917645225457e-05,4,10,24
"16",1.23130608150706e-05,24,16,24
"17",5.09106357391863e-06,24,16,24
"18",0.00266727048439966,4,6,24
"19",2.64972856653378e-06,2,14,24
"20",5.27694341891652e-06,4,10,24
"21",1.03409383637138e-05,24,16,24
"22",5.07813937503805e-06,2,10,24
"23",5.5993856788761e-05,24,14,24
"24",5.10060426851844e-07,24,14,24
"25",6.94525814734621e-05,2,16,24
"26",0.000277201877655904,2,14,24
"27",2.66592093042762e-05,2,10,24
"28",0.00128163128113322,4,8,24
"29",1.16271998048386e-06,2,12,24
"30",9.1554954624102e-06,4,10,24
"31",6.41249321387061e-08,24,10,24
"32",2.76761297010392e-05,2,12,24
"33",0.000367170854807261,22,18,24
"34",0.000285460358315462,2,10,24
"35",2.21025581245976e-06,24,16,24
"36",4.49743636749975e-06,2,12,24
"37",1.21680177014719e-05,2,10,24
"38",1.51740600954127e-06,4,6,24
"39",1.48105915282767e-06,2,14,24
"40",3.59077119596306e-06,4,14,24
"41",1.03607609574484e-05,24,18,24
"42",8.89197303060431e-07,2,10,24
"43",0.000212618421402034,24,16,24
"44",2.29224202570367e-05,6,8,24
"45",2.53796409721655e-07,2,10,24
"46",0.00144466444447865,2,12,24
"47",0.000683532489614964,22,18,24
"48",0.000286038480303349,24,14,24
"49",2.56346092610292e-05,4,10,24
"50",6.13851882025746e-09,2,12,24
"51",1.00760002130488e-07,2,12,24
"52",1.78268905697495e-07,4,10,24
"53",4.97093103920736e-07,2,14,24
"54",1.18386034376539e-06,2,12,24
"55",1.27067272414647e-06,24,16,24
"56",5.28608078737365e-07,24,14,24
"57",2.23660539812288e-05,4,12,24
"58",1.88035286402078e-05,4,8,24
"59",2.60324210045424e-06,2,10,24
"60",0.000430140844638472,24,18,24
"61",0.00716796759714009,22,18,24
"62",0.000130688227729919,6,8,24
"63",0.000393343544095905,2,16,24
"64",6.10023037314854e-05,2,12,24
"65",1.5079875010609e-06,2,10,24
"66",0.000119888384686333,24,14,24
"67",9.09483144114414e-05,24,16,24
"68",5.81359990241931e-07,24,14,24
"69",1.4539583509813e-05,24,14,24
"70",7.43697140062966e-08,2,14,24
"71",3.11385949661476e-08,4,8,24
"72",5.17871368836639e-08,2,12,24
"73",4.50678093189195e-05,2,12,24
"74",0.00549146848262207,24,14,24
"75",2.04568480103986e-05,2,14,24
"76",6.85552412447883e-07,2,12,24
"77",1.52373260341993e-09,6,8,24
"78",0.000321044421532213,4,6,24
"79",3.5653781139499e-07,2,12,24
"80",1.98563171621177e-07,2,12,24
"81",4.73626245527091e-06,2,10,24
"82",2.04568480103986e-05,2,10,24
"83",8.469684995554e-06,22,18,24
"84",3.35490809718432e-05,24,12,24
"85",2.76230476905195e-07,4,10,24
"86",1.29212722520602e-08,2,12,24
"87",9.72350162377248e-07,4,10,24
"88",0.000276054862585498,2,14,24
"89",5.28608078737365e-07,4,10,24
"90",1.46662033427841e-06,24,16,24
"91",0.00012014513943341,2,10,24
"92",2.24096813706558e-06,4,8,24
"93",8.0738456994085e-05,2,10,24
"94",1.22156635944182e-05,2,12,24
"95",3.04603150442212e-05,2,12,24
"96",7.01818617084604e-08,24,14,24
