"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"0","1","0.440691976380001","26","24","1.14866906163493"
"1","0.149089746139824","0.0331873774907249","24","22","1.02421899091028"
"2","0.149089746139824","0.0331873774907249","26","23","1.02130103240943"
"3","0.251432103402989","0.0709541395803234","26","23","1.07949550002842"
"4","1","1","24","22","0.941599207276882"
"5","0.0479481994504882","0.00484276814449931","22","0","1.31709980960777"
"6","0.421156338866228","0.143867005356704","26","20","0.977405351891387"
"7","0.479393674454463","0.170328572533671","22","2","0.841533831674987"
"8","0.0338894746078879","0.00236887427509137","26","20","1.21292115529232"
"9","0.0479481994504882","0.00484276814449931","24","0","1.22639257396451"
"10","0.0899633188609397","0.0146640209743332","26","21","0.898244891673817"
"11","0.130929024408372","0.0272070512720596","22","1","0.861219407904027"
"12","1","0.682303761313899","22","2","0.677664428949921"
"13","0.0302264590499619","0.00184985929385767","22","1","0.956786584305423"
"14","1","0.682303761313899","26","23","0.984591786787419"
"15","1","1","28","27","0.899218963229141"
"16","0.0696021819924136","0.00952853871476142","22","2","0.896175670344816"
"17","1","0.682303761313899","28","24","1.10294939212469"
"18","1","1","28","27","1.07762092889687"
"19","0.101097780514137","0.0180863929339791","24","22","0.753286295175651"
"20","0.101097780514137","0.0180863929339791","24","22","1.12297157336694"
"21","0.0479481994504882","0.00484276814449931","26","22","1.83833284858237"
"22","0.149089746139824","0.0331873774907249","24","1","0.767108230011839"
"23","0.0696021819924136","0.00952853871476142","26","21","0.669836369373286"
"24","1","0.511214203886076","24","23","0.851883420504578"
"25","0.288206888075853","0.0850786733599917","26","23","1.41253693454625"
"26","0.373199345915902","0.121140507684302","28","23","0.95093752747432"
"27","0.101097780514137","0.0180863929339791","26","21","1.15252277271423"
"28","0.329072534592857","0.101683413189193","24","23","0.970175332765137"
"29","0.0128314812618378","0.000214285737072691","22","1","0.993153657855704"
"30","0.373199345915902","0.121140507684302","24","1","0.911413027031505"
"31","1","1","28","0","0.996097753754645"
"32","0.021407674623054","0.000856306984922162","28","21","0.555892673681884"
"33","0.149089746139824","0.0331873774907249","22","0","1.26269970031644"
"34","0.193658297481945","0.0488599884546946","24","0","1.10590534513667"
"35","0.0428206696158736","0.00383244993062068","22","2","1.28614125432697"
"36","0.193658297481945","0.0488599884546946","22","2","0.756716846219075"
"37","0.0609854310639397","0.00763537596920524","24","23","0.89895723824276"
"38","0.0128314812618378","0.000214285737072691","22","0","1.08511713442679"
"39","0.149089746139824","0.0331873774907249","26","21","0.578143191025676"
"40","1","0.591395775284717","26","23","0.778624992833503"
"41","0.0239209371780313","0.00111232357877845","26","22","1.36294825612472"
"42","0.0899633188609397","0.0146640209743332","24","23","1.35476045581127"
"43","0.421156338866228","0.143867005356704","26","22","0.874844845732228"
"44","0.0899633188609397","0.0146640209743332","24","23","1.02718148540808"
"45","1","0.440691976380001","26","22","0.888538727637778"
"46","0.0479481994504882","0.00484276814449931","28","21","0.817157906909715"
"47","1","1","26","1","0.903647631277809"
"48","0.251432103402989","0.0709541395803234","28","22","0.545115970014967"
"49","1","0.511214203886076","28","25","0.50605759227459"
"50","0.07916940452918","0.0118437429175653","24","0","1.02599891532811"
"51","0.0696021819924136","0.00952853871476142","26","24","0.952788987700097"
"52","0.0609854310639397","0.00763537596920524","24","23","1.47763996909319"
"53","0.0239209371780313","0.00111232357877845","24","23","1.00795917079567"
"54","0.0609854310639397","0.00763537596920524","26","23","1.0026779895773"
"55","0.0239209371780313","0.00111232357877845","24","23","1.57730529015598"
"56","1","0.785087019633595","24","23","0.508914830150905"
"57","0.373199345915902","0.121140507684302","22","0","1.01920584338241"
"58","0.193658297481945","0.0488599884546946","22","3","0.841461296154013"
"59","1","1","20","0","0.67675704108674"
"60","1","0.90097784494172","26","21","0.575138314753457"
"61","0.193658297481945","0.0488599884546946","26","23","1.00777214346273"
"62","0.0479481994504882","0.00484276814449931","24","22","1.14764698690571"
"63","0.479393674454463","0.170328572533671","24","0","0.815455908759541"
"64","0.0479481994504882","0.00484276814449931","24","22","1.44339663809878"
"65","1","1","26","25","1.19594426439705"
"66","0.54453758584451","0.201043276693793","26","25","1.62094928017074"
"67","1","0.90097784494172","24","22","0.668507137268064"
"68","1","0.440691976380001","24","23","0.779127415921837"
"69","1","0.90097784494172","24","1","0.328881219046618"
"70","0.149089746139824","0.0331873774907249","24","23","0.929034260290289"
"71","0.288206888075853","0.0850786733599917","22","2","1.20559024355621"
"72","0.0110958979864644","0.000159780931005087","24","22","1.02556035051657"
"73","1","0.682303761313899","28","21","0.443095439876831"
"74","0.373199345915902","0.121140507684302","26","21","0.945135818189099"
"75","0.193658297481945","0.0488599884546946","28","22","0.898549261013562"
"76","0.0269767995173605","0.00143786341427531","28","22","1.52831280804802"
"77","0.903294357211672","0.378841653414575","28","23","0.259278951469307"
"78","0.101097780514137","0.0180863929339791","28","20","0.558358239611232"
"79","0.619495677253665","0.236585399143175","24","0","0.705443828541857"
"80","0.0479481994504882","0.00484276814449931","26","24","2.01452440971991"
"81","0.54453758584451","0.201043276693793","26","22","0.947523669325511"
"82","1","1","26","4","0.716560129507596"
"83","0.130929024408372","0.0272070512720596","22","0","0.978589865403297"
"84","0.0338894746078879","0.00236887427509137","24","23","0.604273804931539"
"85","0.07916940452918","0.0118437429175653","24","22","0.980939619618096"
"86","0.170420841026033","0.040338613070862","26","23","0.635428393543864"
"87","0.54453758584451","0.201043276693793","26","23","1.49134791906501"
"88","1","0.440691976380001","22","0","0.8871105177089"
"89","0.0148034440405317","0.000378968167437612","24","23","1.44643587334509"
"90","0.704005163050386","0.277589235790767","24","1","0.663272368505291"
"91","0.114673745901261","0.0222237719556643","26","23","1.52592479416019"
"92","0.0376529446275895","0.00301976615913268","22","0","0.803660920404857"
"93","0.220729571867649","0.0589789416030357","24","22","0.809950466306214"
"94","0.193658297481945","0.0488599884546946","28","22","0.384124655199246"
"95","1","0.591395775284717","22","3","0.287303468640268"
"96","0.0899633188609397","0.0146640209743332","26","23","1.00779885102881"
"97","0.288206888075853","0.0850786733599917","24","23","0.802577394435552"
"98","0.0302264590499619","0.00184985929385767","22","2","1.26093481810015"
"99","0.0087281299674252","8.7281299674252e-05","26","22","1.0978680471467"
"100","1","1","26","25","0.989602898031967"
"101","0.130929024408372","0.0272070512720596","26","22","0.829089117583782"
"102","0.193658297481945","0.0488599884546946","28","24","1.23699531913478"
"103","0.373199345915902","0.121140507684302","22","0","0.878821116851659"
"104","0.796548539666995","0.324752839622234","22","20","1.30639965447704"
"105","1","1","26","18","0.86753491108112"
"106","0.0609854310639397","0.00763537596920524","24","22","1.16557070778707"
"107","0.704005163050386","0.277589235790767","26","24","0.966662672925064"
"108","0.373199345915902","0.121140507684302","26","22","0.939364717326627"
"109","0.903294357211672","0.378841653414575","26","21","0.0775036687157916"
"110","0.114673745901261","0.0222237719556643","26","24","0.859790336232753"
"111","0.54453758584451","0.201043276693793","26","21","0.499843390915939"
"112","0.0696021819924136","0.00952853871476142","24","0","1.02167628465023"
"113","0.251432103402989","0.0709541395803234","22","0","1.34321738997907"
"114","0.0148034440405317","0.000378968167437612","24","23","1.35986685933108"
"115","0.07916940452918","0.0118437429175653","26","22","1.0770522982914"
"116","0.0087281299674252","8.7281299674252e-05","26","22","0.896779993854515"
"117","0.251432103402989","0.0709541395803234","22","2","0.931367773052616"
"118","0.704005163050386","0.277589235790767","24","0","0.334331067209216"
"119","0.0239209371780313","0.00111232357877845","26","21","0.650362596851293"
"120","1","0.591395775284717","24","23","0.387784986375326"
"121","1","1","24","0","0.411513657316732"
"122","0.288206888075853","0.0850786733599917","24","22","0.924997791304058"
"123","1","1","26","20","0.962543884276927"
"124","0.018529234880082","0.000655934914754901","22","2","1.56844406665911"
"125","0.0541642622449853","0.00609347950256085","28","23","0.941907024290611"
"126","0.193658297481945","0.0488599884546946","22","2","1.23433471618042"
"127","0.0899633188609397","0.0146640209743332","28","22","1.2946892325033"
"128","1","1","22","19","0.864866654845371"
"129","1","0.591395775284717","28","21","0.419328367398243"
"130","1","0.440691976380001","24","23","0.803166646792049"
"131","0.149089746139824","0.0331873774907249","24","20","1.17016040899525"
"132","0.130929024408372","0.0272070512720596","26","20","1.36195834870484"
"133","1","0.440691976380001","26","22","0.844090853349446"
"134","0.329072534592857","0.101683413189193","24","0","0.858312988246983"
"135","0.0269767995173605","0.00143786341427531","22","2","1.35091517604934"
"136","0.329072534592857","0.101683413189193","26","22","0.4706588471352"
"137","0.149089746139824","0.0331873774907249","22","2","0.89749522308519"
"138","0.0100378952881079","0.000118447164399673","26","23","1.58065849418561"
"139","0.101097780514137","0.0180863929339791","20","2","1.04317551500409"
"140","1","0.591395775284717","22","2","0.659464261973189"
"141","1","0.591395775284717","24","21","0.573140187578742"
"142","0.07916940452918","0.0118437429175653","26","22","1.25469119956466"
"143","0.114673745901261","0.0222237719556643","26","23","0.670697213293806"
"144","0.288206888075853","0.0850786733599917","26","21","0.576333055672506"
"145","0.07916940452918","0.0118437429175653","28","22","1.01493962972649"
"146","1","0.511214203886076","28","21","0.673060587651093"
"147","0.0302264590499619","0.00184985929385767","26","21","1.09357418630274"
"148","0.0269767995173605","0.00143786341427531","26","21","1.22303944110249"
"149","0.479393674454463","0.170328572533671","24","22","1.08095174571707"
"150","0.329072534592857","0.101683413189193","26","21","0.454300435396309"
"151","0.373199345915902","0.121140507684302","24","22","0.655492253085036"
"152","0.421156338866228","0.143867005356704","26","24","0.993067985897424"
"153","0.220729571867649","0.0589789416030357","20","1","1.19384796683753"
"154","0.54453758584451","0.201043276693793","24","22","0.515695552135987"
"155","0.704005163050386","0.277589235790767","28","24","1.07628022064697"
"156","0.54453758584451","0.201043276693793","24","22","0.976920425457634"
"157","1","1","20","3","1.07633504120416"
"158","1","1","26","25","0.946577674791375"
"159","0.0899633188609397","0.0146640209743332","24","23","1.435484086535"
"160","0.0541642622449853","0.00609347950256085","24","22","1.10585408138882"
"161","1","0.440691976380001","28","24","0.875860890722302"
"162","0.329072534592857","0.101683413189193","24","21","0.51248599033627"
"163","1","1","22","19","1.36159917359948"
"164","0.479393674454463","0.170328572533671","26","23","0.551804037740788"
"165","0.796548539666995","0.324752839622234","24","22","0.564345123019543"
"166","1","1","26","2","0.650776345926198"
"167","1","0.785087019633595","26","23","0.888383927756737"
"168","0.0479481994504882","0.00484276814449931","26","21","0.944368286673867"
"169","0.0100378952881079","0.000118447164399673","26","21","1.27929008925549"
"170","0.373199345915902","0.121140507684302","26","20","1.33352842757805"
"171","1","0.90097784494172","22","0","0.639813739062683"
"172","1","0.90097784494172","26","24","0.763858004603326"
"173","0.421156338866228","0.143867005356704","24","0","1.25751905040814"
"174","0.288206888075853","0.0850786733599917","26","23","0.748804826496262"
"175","0.0376529446275895","0.00301976615913268","26","23","1.02471476733612"
"176","0.00538215676850476","1.72229016592152e-05","24","0","1.37469309599086"
"177","0.0302264590499619","0.00184985929385767","26","21","1.1494401957272"
"178","0.0899633188609397","0.0146640209743332","24","23","0.895397711187427"
"179","0.193658297481945","0.0488599884546946","24","22","0.807471865723794"
"180","0.373199345915902","0.121140507684302","24","22","0.969745903999177"
"181","0.421156338866228","0.143867005356704","26","23","1.48170239212303"
"182","0.619495677253665","0.236585399143175","22","1","0.51889545359763"
"183","0.251432103402989","0.0709541395803234","24","23","0.817244022270159"
"184","0.114673745901261","0.0222237719556643","22","0","0.946466179156799"
"185","1","0.90097784494172","22","20","0.976090243799677"
"186","0.0541642622449853","0.00609347950256085","26","20","1.69618214453138"
"187","0.130929024408372","0.0272070512720596","26","21","0.780844210140043"
"188","0.0609854310639397","0.00763537596920524","26","25","1.64257232276676"
"189","0.07916940452918","0.0118437429175653","26","22","1.70370671340395"
"190","0.329072534592857","0.101683413189193","26","23","0.727608260332513"
"191","0.101097780514137","0.0180863929339791","24","22","1.03140304540919"
"192","0.220729571867649","0.0589789416030357","26","21","0.810922550962019"
"193","1","1","28","0","1.02794076840346"
"194","0.0541642622449853","0.00609347950256085","26","21","0.927761896421569"
"195","0.479393674454463","0.170328572533671","26","25","1.52487731224598"
"196","0.0899633188609397","0.0146640209743332","26","23","0.622814626273399"
"197","0.0428206696158736","0.00383244993062068","24","0","1.09064243136844"
"198","0.0696021819924136","0.00952853871476142","24","0","1.07519332925238"
"199","0.0609854310639397","0.00763537596920524","24","23","0.952513204935995"
"200","0.54453758584451","0.201043276693793","26","23","0.957300232499956"
"201","1","1","24","20","0.367860881330429"
"202","0.149089746139824","0.0331873774907249","26","22","1.23571159310763"
"203","0.0428206696158736","0.00383244993062068","22","0","1.06581732382595"
"204","0.251432103402989","0.0709541395803234","26","22","1.00788328044448"
"205","1","0.785087019633595","24","23","0.578174203467684"
"206","0.329072534592857","0.101683413189193","28","22","0.763472465398768"
"207","0.421156338866228","0.143867005356704","22","21","1.22635081887962"
"208","1","1","26","25","0.99994768940468"
"209","1","0.682303761313899","26","21","0.603050268727923"
"210","0.0302264590499619","0.00184985929385767","28","22","1.20948511281115"
