auc,precision,recall,f1,accuracy,model,mcc
0.7920999999999999,0.7280249804839969,0.9326,0.8177115300306883,0.7921,ARS,0.6087269682151505
0.7633,0.865592890863649,0.6234,0.7247994419253575,0.7633,JTK,0.5485083500814512
0.6473,0.9623352165725048,0.3066,0.4650386773851054,0.6473,LS,0.40250783194674633
0.8115,0.7948135529055461,0.8398,0.8166877370417194,0.8115,meta2d,0.6240003130047024
0.7863,0.7670210781570602,0.8224,0.7937457774346106,0.7863,Cosinor,0.574098296427959
0.6829000000000001,0.6149013695187837,0.9788,0.7553051933019521,0.6829,Cosinor1,0.4537983900200261
0.7991,0.7451237502048844,0.9092,0.8190253130348618,0.7991,Cosinor1(p),0.6132524373094832
0.7392000000000001,0.6730324074074074,0.9304,0.7810611148421759,0.7392,Rain,0.5177506642543571
