CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1(q)_qvalue,Rain_qvalue
0,0.00051732379899883,0.03462204262818636,0.2923763162719703,6.399795304672443e-06,0.01192990448512,0.0003384082310264,0.0108356948588044,0.006262345162484988
1,0.04523610306710552,0.4923540897317613,0.9563309316068694,0.15672910446169658,0.0825620552688849,0.0118695399325093,0.0730009770164186,0.03310478189007881
2,0.028616307378953428,0.3401808918187957,0.5952154895656068,0.044769605829461434,0.0015452343682526,0.0010183779427036,0.0184144347181347,0.008997405468835871
3,0.002614477027303893,0.02296400121013384,0.3507829450804757,8.911048790773419e-05,0.0195170431378287,8.392911505656069e-05,0.0060135440655895,6.808834973461127e-05
4,0.10986658883857235,1.0,1.0,0.6790529831744828,0.0475998415772473,0.0315268585949991,0.1357088191808423,0.06941660434857372
5,0.0009801815060357948,0.007460003296015748,0.2923763162719703,2.866037372099555e-06,0.024619590702699,1.0484514358567238e-06,0.0014597436161468,8.049811741104568e-05
6,0.06102001106589069,0.626702487038172,0.9032071632678302,0.22304971805022378,0.0075526492227139,0.0057041936263338,0.0470389566435204,0.017074385772082524
7,0.009116265716445845,0.10335527091474588,0.4835702060506341,0.0036718608938555867,0.0055257419860351,0.0015569820748495,0.0229004013238698,0.010481293561396033
8,0.00021509336422137777,0.0027793323560807025,0.2923763162719703,2.203580373727475e-08,0.013462806218587,4.841008192615519e-11,0.0002697267731374,2.640662341424227e-05
9,0.0009502749317901575,0.005170903916019418,0.2923763162719703,1.2604991575143547e-06,0.0024925093932438,8.086761815867714e-07,0.0013723446576791,8.049811741104568e-05
10,0.0011297373310691892,0.01716010476676809,0.2923763162719703,1.1742276622108307e-05,0.0008010725731444,1.5264327404795408e-06,0.0015723086598737,1.740517848608613e-05
11,0.024481656831464693,0.626702487038172,0.7383058134944981,0.0858951495270182,0.0189944680533845,0.0043813092289562,0.0404905610486651,0.02727936268965145
12,0.0011437643302255318,0.01716010476676809,0.2923763162719703,1.2400330416583437e-05,0.0339353277244583,1.9740638798917843e-05,0.0034351064438192,0.0005495080662546596
13,0.007336480644687691,0.11812185379461786,0.6496481397920377,0.005042111580476163,0.039747696397489,0.0014374310566987,0.0220044833534416,0.002255695807415803
14,0.0011078641881310572,0.008693664360991303,0.2923763162719703,4.5104764459800835e-06,0.2445679283778027,1.6469030596505782e-05,0.0032341887754667,6.206617273820346e-05
15,0.0005176063923023632,0.008693664360991303,0.2923763162719703,8.803992018172346e-07,0.0304341679720348,1.4812485908236997e-06,0.0015588809855236,0.00010946074229278845
16,0.039607523181154486,0.29978538311461556,0.9039078548296747,0.08786513243667649,0.0167939615507459,0.0069074302323279,0.0527307088171923,0.0023284028907463103
17,0.1781026727619457,1.0,1.0,0.8316882150542506,0.038955770426999,0.0305023569700841,0.1325633171565538,0.09329239827435823
18,0.006077008645834016,0.04594280961794311,0.504644154300268,0.0010459432093704714,0.1630609612671069,0.0008557099249047,0.0169334537615172,0.0007450649225415505
19,0.009662052340423112,0.10335527091474588,0.4351892003139509,0.0032859335745417198,0.0600686524360953,0.0003292148493324,0.0107008628624028,0.004916283353798441
20,0.0003328314901870326,0.0058869707986978015,0.2923763162719703,2.4904138901480753e-07,0.0388955090515942,1.691358096939062e-06,0.0016256467543472,0.0003194773912096912
21,0.3020122756394202,1.0,1.0,0.9706346058176211,0.0228993791091569,0.1418790194417517,0.3687882684412215,0.7588976111348196
22,0.005407425658667192,0.08988123974912322,0.3860994610704386,0.0012147054962975648,0.0044381350786479,0.0001874519891055,0.0083602335324961,0.003075676870159898
23,0.0030449288042754554,0.03462204262818636,0.35691975695073686,0.00018587114165047197,0.0337453416688521,0.0001350960636071,0.0073305713858912,0.0013695249574352173
24,0.1560598786928465,1.0,1.0,0.7889295009473725,0.0048314218243919,0.0381126009828417,0.1535038724016859,0.08567753012829221
25,0.003584920451881705,0.08988123974912322,0.35641432365813086,0.000671620674229529,0.0123801093159494,0.0001689544060604,0.0080165522496473,0.0029368718592137975
26,0.0035987608636101286,0.04016504981170542,0.43753597246794274,0.00040270802374247857,0.0028872533813056,0.0010968829068552,0.0191511985025019,0.0005965502647540591
27,0.01572594565133474,0.13568450001303695,0.6337892375691649,0.011979536287062437,0.0379500737548431,0.0012410030904999,0.0203657805825473,0.0029375472316770733
28,0.011330189236820398,0.08988123974912322,0.4462061509907456,0.0035090588802698212,0.0219455489587614,0.0002271379459131,0.009067750731054,0.00228107943753165
29,0.0011693820206859242,0.04594280961794311,0.3425683645130084,7.131783683320281e-05,0.0684054955035024,6.565843065022524e-05,0.0054305142019195,0.002442465598489104
30,0.03386055414068475,0.7074843094878809,0.9556567598518633,0.16547956744645942,0.006889198864601,0.0123990527776042,0.074999571035087,0.06922540863133163
31,0.0710736647533816,1.0,1.0,0.5028860409760213,0.0107894642620748,0.0151305312895249,0.0847891330403867,0.18455770596630383
32,0.005617731412942382,0.11812185379461786,0.4169408390562317,0.0019784362364609507,0.0002603423337041,0.0004281459243624,0.012088511615255,0.00804716108856807
33,0.003659420804482008,0.01716010476676809,0.3355773584278735,8.432438573452122e-05,0.0653635747792074,3.450728819200693e-05,0.0042076128999966,0.002991052064807233
