CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1(p)_pvalue,Rain_pvalue
0,2.03303071548699e-05,0.0060934795025608,0.0187752910666495,5.08143747190992e-07,0.003036133191727,9.576952938048098e-05,0.0030621673670981,0.0024390162030879
1,0.0252055566289912,0.277589235790767,0.591395048105688,0.089147514617813,0.0425277146690026,0.0070267676400455,0.0432311785891231,0.0197006557027859
2,0.0139410840422258,0.170328572533671,0.24522878170103,0.0210730534639275,7.4016726239301e-05,0.0003671252483446,0.0066295258899405,0.0039579586657409
3,0.0004497080606873,0.0030197661591326,0.0701215107215871,1.4079457089422e-05,0.0062025163092019,1.684457339185173e-05,0.001208652472516,2.539695445101e-06
4,0.0765879990793688,1.0,0.901745748241736,0.500326238002959,0.0208915704682538,0.0222485041104908,0.0957832845778385,0.047647557224861
5,7.96887564407101e-05,0.0003789681674376,0.0245676643986776,1.80273750705062e-07,0.0084888348742906,6.636697588973061e-08,9.269896151185536e-05,3.68133685340723e-06
6,0.0368438826815848,0.378841653414575,0.534879282087209,0.133562171168474,0.0015138968673955,0.0029291034271224,0.0241356886537903,0.008813797935549
7,0.0029617172051037,0.0331873774907249,0.164704012180846,0.0011797689051958,0.0009028032998491,0.0006160978070179,0.0090567627092649,0.0048015641640043
8,2.47939698527766e-06,3.36299215085765e-05,0.004840710129206,1.76286429898198e-10,0.0036188023115562,2.1784536866769838e-13,1.2137704791183844e-06,4.79951962406228e-07
9,7.36463072137372e-05,0.000159780931005,0.0192558020586386,6.11342091394462e-08,0.0002023917627314,4.7469291859143483e-08,8.055663140576459e-05,3.65239999161364e-06
10,0.0001044049398233,0.0018498592938576,0.0284149332018264,1.10259977481597e-06,1.4101322603154998e-05,1.1127694678095855e-07,0.0001145640833088,1.70999664611906e-07
11,0.0113374552786513,0.378841653414575,0.369965043142093,0.0448286977770812,0.0059680618623734,0.0021385170346535,0.0197683357760916,0.0155355970517565
12,0.0001075138470412,0.0018498592938576,0.0298371286682734,1.18299152174206e-06,0.0132144405659054,2.862392625843087e-06,0.0004978174043234,8.0738456994085e-05
13,0.0021635281421184,0.040338613070862,0.292666486976313,0.0017238979493648,0.0164396472300014,0.0005614605707465,0.0085993520945249,0.0006309181173342
14,0.0001005940682823,0.000499885700757,0.0284285165312693,3.27009542333556e-07,0.1736432291482399,2.271079319258147e-06,0.0004466414698919,2.15369619401566e-06
15,2.0807776970555e-05,0.000499885700757,0.013056297759682,3.82718708946683e-08,0.0113665250624068,1.075386476938006e-07,0.0001131344212113,6.34435603771162e-06
16,0.021304886719143,0.143867005356704,0.536198139484963,0.0459534642643818,0.0049911653728816,0.0036844232859237,0.0281265600830904,0.0006618026977652
17,0.137762257572427,1.0,0.90966060732396,0.655869326391782,0.0159718658750696,0.021412654592999,0.0930594486439008,0.0673197945947769
18,0.0016328922231356,0.0095285387147614,0.180763536070356,0.0002684936218454,0.1024348958679965,0.0002968457729494,0.0058801100998916,0.0001335901406117
19,0.0032106999927226,0.0331873774907249,0.129425268173369,0.0010317831424061,0.0283463970845934,9.224600078293848e-05,0.0029967435129711,0.0017659289806844
20,7.24369053028973e-06,0.0002142857370726,0.012741836192708,6.514322969941591e-09,0.0159432691602484,1.268454302582619e-07,0.000121936366614,3.5174460772187e-05
21,0.258884922678111,1.0,0.990656386372616,0.842899091692022,0.0076712920015675,0.1273506078509163,0.3310981074065287,0.718979596789128
22,0.0013694384648551,0.0272070512720596,0.092432210980263,0.000319224604427,0.0006173658391788,4.58695017341281e-05,0.002043241075342,0.0009613155649077
23,0.0005681837148778,0.0060934795025608,0.0752339795464104,3.41445287211917e-05,0.0130931925675146,3.0307642191427385e-05,0.0016457132761325,0.0003149907402101
24,0.117107332971112,1.0,0.895608384272365,0.60802796638014,0.0007130990162507,0.0278107649371796,0.11199642530427,0.0609772642845011
25,0.0007485313903529,0.0272070512720596,0.0746461757310635,0.0001583009929159,0.003215114389352,4.0396998489054415e-05,0.0019183609533406,0.0009025007223364
26,0.0007532206487536,0.0076353759692052,0.13143580612937,8.65016834998844e-05,0.0002711130925046,0.0004010203907462,0.0069901874534131,9.48514920958954e-05
27,0.0063234027464017,0.0488599884546946,0.278550369911648,0.0046618953313286,0.0154380900034701,0.000469347368827,0.0077003016382611,0.0009032957737407
28,0.0040437445386212,0.0272070512720596,0.138230888735762,0.0011197406886941,0.0071871672839943,5.83971658942735e-05,0.0023266203056615,0.000640936791798
29,0.000111283642737,0.0095285387147614,0.0655424522456374,1.06548848228805e-05,0.0333545196075077,1.248823350967284e-05,0.0010345129554656,0.0007060574950227
