auc,precision,recall,f1,accuracy,model,mcc
0.817,0.7768075445337059,0.8896,0.8293865373857916,0.817,ARS,0.6407908938678387
0.6814,0.9373191899710704,0.3888,0.549618320610687,0.6814,JTK,0.4474101915888855
0.5,0.0,0.0,0.0,0.5,LS,0.0
0.8093999999999999,0.8233695652173914,0.7878,0.8051921504497138,0.8094,meta2d,0.6193782241107076
0.7854,0.818242640499554,0.7338,0.7737241670181358,0.7854,Cosinor,0.5738640751864537
0.7059,0.6344170257213736,0.9718,0.7676751718145194,0.7059,Cosinor1,0.48626118600698826
0.8205,0.8063467788185815,0.8436,0.8245528296354218,0.8205,Cosinor1(q),0.6416851850801396
0.7649,0.7051262196066285,0.9106,0.7947979401239417,0.7649,Rain,0.5538357538016863
