"","pVal","phase","peak.shape","period"
"0",6.32187600834572e-05,8,6,24
"1",1.64361025332774e-06,6,10,24
"2",5.3840938258351e-05,6,8,24
"3",0.00710971661899927,8,6,24
"4",2.09311451731875e-05,6,12,24
"5",0.0008146714897673,8,6,24
"6",3.97352150731118e-06,8,6,24
"7",0.00448799972970391,8,6,24
"8",0.000384161165026128,6,10,24
"9",1.0896662386282e-05,8,6,24
"10",0.0136427891464799,6,8,24
"11",5.06470798284202e-07,8,6,24
"12",0.00189275435200271,6,10,24
"13",0.00796777624310539,8,6,24
"14",0.000581539278344575,8,6,24
"15",1.62389064178978e-06,8,6,24
"16",0.000574034869654408,6,8,24
"17",0.0317671667326564,2,12,24
"18",0.0140231382413188,6,6,24
"19",0.000592776837402626,2,12,24
"20",0.00106530543192641,8,8,24
"21",0.00575767759417484,8,6,24
"22",0.0437624870688464,6,8,24
"23",0.000390672371213012,8,6,24
"24",0.000827204897302182,8,6,24
"25",1.78752954187537e-07,8,6,24
"26",0.000556096279977708,6,8,24
"27",5.83557785385759e-05,8,6,24
"28",0.000142038840739796,6,6,24
"29",2.09311451731875e-05,4,12,24
"30",1.03980507757917e-05,8,6,24
"31",0.000366771990130454,8,8,24
"32",0.00118267278706684,22,18,24
"33",0.00881063442416351,8,6,24
"34",0.000465302111533999,8,6,24
"35",6.61176444611477e-06,6,8,24
"36",0.0110060830685713,6,8,24
"37",4.11543298971515e-06,8,6,24
"38",0.000747240229902752,4,12,24
"39",1.48723635338597e-05,8,6,24
"40",5.24655431192147e-05,4,10,24
"41",0.00376991977295129,8,6,24
"42",0.000125108226922113,8,6,24
"43",4.47548308919193e-05,6,8,24
"44",0.00110758245138006,22,18,24
"45",1.67829211469712e-05,8,8,24
"46",6.436134971022e-05,6,10,24
"47",1.15900460988885e-07,6,8,24
"48",1.72589059215553e-07,8,6,24
"49",0.000378997723134802,6,8,24
"50",2.95136869776076e-08,8,6,24
"51",0.0345181357756308,2,14,24
"52",0.00710971661899927,8,6,24
"53",0.00293687814138784,6,8,24
"54",0.00120144537098854,6,10,24
"55",0.007072603841005,8,6,24
"56",0.00280233368546548,24,14,24
"57",0.00251898394745149,8,8,24
"58",0.000164793916678045,6,8,24
"59",5.34608064855546e-07,8,6,24
"60",0.00170431766448663,24,14,24
"61",0.00197471988106972,8,6,24
"62",2.539695445101e-06,8,6,24
"63",0.000127228705344521,8,6,24
"64",0.00111418788404383,8,6,24
"65",0.0115297696424276,24,14,24
"66",0.000182375661713119,6,10,24
"67",2.21567131902931e-07,8,8,24
"68",0.00216338949252748,8,6,24
"69",5.15609647895731e-05,8,6,24
"70",0.00209583514227988,6,10,24
"71",0.00442815973330786,8,6,24
"72",1.41417570591637e-05,8,6,24
"73",0.0390215062535563,8,6,24
"74",0.0119553853294943,6,8,24
"75",0.00550202752190515,6,6,24
"76",7.966891274312e-05,8,6,24
"77",6.41913563924335e-05,8,6,24
"78",8.10456339890351e-05,6,8,24
"79",0.00212230346835799,6,10,24
"80",1.03607609574484e-05,8,6,24
"81",0.000267852379050145,6,8,24
"82",1.36623754639378e-05,6,10,24
"83",1.07761617130933e-05,6,10,24
"84",0.00109677869835565,8,6,24
"85",0.00041688998825365,8,6,24
"86",0.0011229350342461,6,8,24
"87",0.00191487988467367,6,8,24
"88",5.26279898867579e-06,8,6,24
"89",0.00247798107766386,6,8,24
"90",0.000635219827114843,8,6,24
"91",9.03974619872277e-05,8,6,24
"92",0.000789604674697537,8,6,24
"93",0.000539684756333732,6,8,24
"94",0.000109506993067833,6,10,24
"95",9.09483144114414e-05,6,8,24
"96",0.0704575901880036,8,6,24
"97",0.00145350112677616,8,6,24
"98",0.00017028704723398,6,8,24
"99",0.000429821187214367,8,6,24
"100",0.00109808406060107,6,8,24
"101",2.30647671753926e-05,6,10,24
"102",0.234155807286181,8,6,24
"103",4.01794616070725e-05,8,6,24
"104",0.0011490062554202,8,6,24
"105",0.00112635503530175,8,6,24
"106",1.98676075365559e-06,6,8,24
"107",2.58348329760274e-06,8,6,24
"108",0.0128519028191478,6,8,24
"109",8.24161306324479e-06,6,10,24
"110",0.000118169930282797,10,6,24
"111",0.0217971925566633,24,16,24
"112",3.23054429102349e-06,6,8,24
"113",1.38427372265642e-07,6,10,24
"114",0.00222841864177589,8,6,24
"115",0.0500053241005804,8,6,24
"116",0.000135710619034156,8,6,24
"117",5.96045450380068e-05,6,8,24
"118",0.00254083923693061,8,6,24
"119",0.00104455114129109,8,6,24
"120",0.000365749840934323,6,10,24
"121",0.000752004452092892,8,6,24
"122",8.80659575615187e-05,8,6,24
"123",0.00527787112799361,8,6,24
"124",0.000275200253933354,8,6,24
"125",7.2255113779823e-06,6,10,24
"126",0.000563177517650877,4,12,24
"127",5.64105859206233e-05,8,6,24
"128",0.00219616812120214,8,6,24
"129",3.82352941099561e-05,8,6,24
"130",0.00530445288075375,22,18,24
"131",5.83557785385759e-05,8,6,24
"132",0.0018168764084702,4,12,24
"133",1.36623754639378e-05,8,6,24
"134",7.82771104220713e-05,8,6,24
"135",0.000789604674697537,8,6,24
"136",0.00427129892381432,8,6,24
"137",7.71124783407057e-06,4,12,24
"138",0.000802138082232419,8,6,24
"139",0.0102091478248244,8,6,24
"140",0.00538605984814996,8,6,24
"141",0.00202585128995857,8,6,24
"142",0.00157321630567997,6,10,24
"143",0.00663159889091623,6,10,24
"144",0.000137831097456565,8,6,24
"145",0.00531185082873693,8,6,24
"146",1.10752961958932e-05,8,6,24
"147",2.26866562380911e-05,8,6,24
"148",0.0055866754031784,24,14,24
"149",6.4723754000152e-05,6,10,24
"150",0.000206163945880429,4,12,24
"151",6.03009711565284e-05,8,6,24
"152",1.58387549991236e-05,8,6,24
"153",0.00508054358162162,22,18,24
"154",3.95314057747004e-05,8,6,24
"155",3.29397676607916e-05,4,12,24
"156",0.00774640765950666,8,6,24
"157",0.000650262739681052,4,12,24
"158",6.61176444611477e-06,6,8,24
"159",1.36623754639378e-05,8,6,24
"160",2.2085625018972e-06,6,8,24
"161",6.61176444611477e-06,8,8,24
