CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1(p)_pvalue,Rain_pvalue
0,4.3833519391967e-07,2.41503962397589e-05,0.0033778958910069,1.82827086803172e-11,1.27339120326031e-06,2.511708328192477e-13,1.2733912032361688e-06,6.83118773196892e-06
1,0.0007229124488978,0.0060934795025608,0.0623864640542846,3.57865981461813e-05,0.0006531415763197,4.985660444975713e-06,0.0006531415763197,3.77190753900312e-05
2,0.0001537920249912,0.0011123235787784,0.0279914174559173,9.75174342277008e-07,0.0006573197742801,4.7509721439250206e-07,0.0002168851610147,3.29605006039161e-05
3,6.30197023854251e-06,0.0002857574559262,0.0191029080868386,1.08476421178949e-08,6.508832111173923e-06,1.627148710447754e-08,5.230393330368189e-05,5.79410372931149e-06
4,2.80780728001417e-07,3.36299215085765e-05,0.0033328163699244,1.6219137144446398e-11,7.680705882417983e-08,4.986686303332521e-15,4.37832965168194e-07,2.49590759259926e-06
5,5.86454945272763e-07,3.36299215085765e-05,0.0083186687153228,7.608513818979649e-11,0.0007996182010588,3.9352246276256194e-11,5.988744828770569e-06,6.08400885073597e-06
6,0.0001860762760317,0.0118437429175653,0.0437701309423532,1.42409097027008e-05,5.298805477726987e-07,8.18921558396112e-07,0.0002771102721203,0.0001049310862384
7,1.24966816783534e-07,2.83939895678181e-06,0.0035694334548689,7.89812659718336e-13,5.3550177089634055e-05,3.08867832586779e-11,5.532775486416054e-06,3.95958117444391e-07
8,2.89362601157972e-05,0.000499885700757,0.0188235163373639,7.23054843776438e-08,5.905538191797177e-08,1.1489615285386512e-08,4.5686506685269306e-05,4.79951962406228e-07
9,2.213494573855e-06,6.3920453817753e-05,0.0060436987371616,3.5475145043761803e-10,1.371239525704837e-06,9.049168283256344e-12,3.715481651278012e-06,7.94583496701549e-06
10,0.0004330888288546,0.0118437429175653,0.0689613264924634,4.46358365409072e-05,4.593582842660204e-06,5.028003495479574e-06,0.0006573197742801,0.0007683223300522
11,0.0001849352741035,0.0146640209743332,0.036447950026585,1.45510618615452e-05,4.161552110781841e-05,3.754066908917277e-07,0.0001954965538718,0.0005099652133175
12,4.51753710350999e-06,8.7281299674252e-05,0.007237083191521,1.08690800804112e-09,4.093021255258122e-09,1.8797930427477043e-11,4.712611579913415e-06,5.27050427062268e-06
13,5.08319360914555e-06,0.0003789681674376,0.0083515623718755,5.38450950493541e-09,0.0009416687425971,7.151271330448611e-10,1.614954167887638e-05,1.93987351822746e-05
14,7.85895086563571e-07,3.78485995846773e-07,0.0049070037328166,9.029443859276399e-13,8.455908792504019e-06,6.015329045381109e-11,6.889127437080006e-06,1.5078086602769e-05
15,4.38530307778073e-06,4.65159814425002e-05,0.0068019815615597,5.56454438083165e-10,9.717995191294015e-05,7.966765294090789e-11,7.540521708005609e-06,2.1292122792573e-06
16,3.42103209094446e-07,8.7281299674252e-05,0.0037065989208821,5.266098668244009e-11,1.0436636110888743e-07,1.6702954383616582e-14,6.024866996038229e-07,3.45391606248237e-06
17,1.52948357534655e-07,2.41503962397589e-05,0.0025913702842548,5.3055337900787e-12,2.1210027381091123e-06,1.8406387884788352e-14,6.180697000916333e-07,2.17078695866583e-06
18,2.34117147869251e-05,0.0006559349147549,0.0149349241159257,6.18146238640094e-08,3.437504596492946e-05,8.947171146164446e-09,4.1450568451993645e-05,0.0001523983260762
19,0.0009951589522196,0.0076353759692052,0.0870637422075871,7.70413195358977e-05,4.9005823177239456e-08,1.2107251887122272e-05,0.0010206791454254,0.0002536961029964
20,1.01266907459596e-05,6.3920453817753e-05,0.011062976784648,2.5489247379439904e-09,1.8154707943751625e-05,3.5828666797551145e-10,1.2609515147939344e-05,5.43134210780487e-07
21,4.98665542969512e-06,0.0002142857370726,0.0068819747053465,2.6123342378170403e-09,4.451504133695661e-05,1.2463766060591224e-10,8.761569912423413e-06,6.57546316201679e-06
22,1.4054614295711e-06,1.72229016592152e-05,0.0051305679871953,5.86511950118052e-11,4.741315077105845e-06,2.8373405618889328e-11,5.372240043621938e-06,1.69507111729561e-07
23,5.32902046470607e-05,0.0014378634142753,0.0202042607890834,3.51505712092859e-07,1.3839180117436456e-05,1.7442612910287867e-08,5.375249686154045e-05,3.45680045519769e-05
24,6.8797805341525e-07,1.93242364498292e-06,0.0041006720609705,3.1247227028075e-12,4.9210550456813e-07,1.1875577154770153e-13,1.0309192295738751e-06,2.71297789817603e-07
25,2.53980697650924e-06,1.72229016592152e-05,0.0062941798194358,1.23380972105736e-10,1.8372886123607657e-07,3.2033692791121025e-12,2.704597449071089e-06,2.39969926777414e-07
26,0.0002219261178012,0.0018498592938576,0.0371016408703899,2.75685871875542e-06,1.0636972270439138e-05,4.1317940216605403e-07,0.0002040102459697,4.04447724851316e-06
27,5.20716128926679e-06,0.0038324499306206,0.0078590878718999,4.36650161583785e-08,1.7445990481146367e-06,2.2904030590030142e-10,1.08268672577788e-05,6.47438404719781e-05
28,0.0001687525046296,0.0095285387147614,0.0360993056769661,9.0827268076632e-06,2.8260589658324345e-05,4.237994309243697e-07,0.0002063681187974,0.0001593007861221
29,1.32445623801658e-07,1.21948407725852e-05,0.0038745903315841,3.55782070471378e-12,1.098973268243153e-05,1.3076416085819092e-14,5.638116115548961e-07,1.01058684163861e-07
30,3.5311622137435e-07,0.0003789681674376,0.0048281267781176,2.7327995422155e-10,0.0002611945582204,4.826312885856511e-13,1.539515134609159e-06,5.07813937503805e-06
31,5.20981437923673e-06,0.0003789681674376,0.0079184961244521,5.244053080666331e-09,6.644115665421779e-07,4.5570929752302927e-10,1.377251910644666e-05,1.21680177014719e-05
32,4.37643717181579e-05,0.0008563069849221,0.0180439700397974,1.65689231890198e-07,3.7580148207538855e-05,3.1845566862270276e-08,6.863415354658389e-05,2.29224202570367e-05
33,3.66821477637558e-07,0.000499885700757,0.0041969550904358,3.21612181330977e-10,2.608982097362933e-06,3.5715461229058034e-14,7.398113586520469e-07,1.28618992257473e-05
34,6.39897143883683e-06,6.3920453817753e-05,0.0080907876380729,1.2470228183403302e-09,5.161906636241831e-06,2.936384340956204e-11,5.440224581859115e-06,1.05871062444425e-05
35,1.97816169453802e-05,0.000159780931005,0.0134273631266808,1.31598577590708e-08,0.0001067670793377,1.3604650873416216e-09,2.0399616920943583e-05,9.0635278553111e-06
36,1.67250761173854e-06,2.41503962397589e-05,0.0044856750628418,8.34780022884729e-11,0.0001287219316132,1.3656798333886024e-11,4.241466528292629e-06,3.09619848347665e-06
37,1.16326417376467e-05,0.0014378634142753,0.0106995567617333,4.92695890752515e-08,2.897490680575654e-05,3.038351015597726e-10,1.1949109595671057e-05,1.47635927079219e-05
38,0.0002712360609129,0.0095285387147614,0.0426093020480595,1.6008428992742e-05,9.533128396910229e-06,7.987905526625116e-07,0.0002742483583428,7.98616589124272e-05
39,0.0030536406180815,0.101683413189193,0.178494039559977,0.0032603002501779,0.0006932158211787,0.0001635249588545,0.0041625671389175,0.0022902552384469
40,0.0001213140633415,0.0011123235787784,0.0374407837409968,1.02345952768257e-06,0.0004063903475171,6.274254964088359e-07,0.0002460815275793,4.1862290346375e-05
41,9.88723890094079e-07,0.0002142857370726,0.0052648487702803,4.54265958182987e-10,0.0001739142031045,1.5072250926259581e-12,2.150255089559511e-06,4.65805909491045e-06
42,1.95645490186358e-06,2.83939895678181e-06,0.0056691017078941,1.6229906307785297e-11,4.14394980683408e-05,1.029655829113776e-12,1.921981557825403e-06,5.919286005248271e-09
43,7.57851912780438e-06,0.0003789681674376,0.0095210905268771,8.78079009503097e-09,9.919049574480532e-06,1.1020939329010159e-10,8.437290177101229e-06,4.28985855230275e-06
44,4.95146195111928e-06,8.7281299674252e-05,0.0154833172405628,2.39386854783419e-09,7.031146420644063e-08,3.992735555319337e-09,3.0418671741332026e-05,1.53491584929413e-06
45,0.0001600273719626,0.0060934795025608,0.0482160750385748,7.53290337007773e-06,1.1248038424671591e-05,2.917902959342285e-06,0.0005037412076611,0.0006145533447532
46,0.0001267237318391,0.0001184471643996,0.0293789348065641,1.12260829077115e-07,3.1179723476437715e-06,5.997191779626925e-07,0.0002400594765467,4.1862290346375e-05
47,7.82105692409552e-06,0.0006559349147549,0.0128793832665659,1.97664931089747e-08,5.824053850300714e-08,1.0813115879275347e-09,1.870955424024635e-05,1.21680177014719e-05
48,3.93719275071369e-07,3.78485995846773e-07,0.003773061493952,3.66928709638614e-13,6.168658420691031e-05,1.3980830663151582e-13,1.0795320658730908e-06,7.88573933574652e-09
49,0.0033204387822283,0.121140507684302,0.220304204210932,0.0047734228871981,0.0001077121266699,0.0006735658018634,0.0096046143230375,0.0047332041089802
50,6.65219455001642e-05,0.0006559349147549,0.0239154338767111,2.45777352803067e-07,7.173165058715902e-06,5.926085411419808e-07,0.0002397050149515,0.0002904061320585
51,3.63808949632727e-08,2.83939895678181e-06,0.0020938289308225,1.48769885299771e-13,0.0001563818106875,1.2776138026930587e-17,1.0233761687477825e-07,2.59667126397302e-07
52,1.84544997061664e-08,3.78485995846773e-07,0.0016378759231937,9.214851104388801e-15,0.0007084356306468,1.7569232348614062e-20,2.4882241152905552e-08,2.13167102716398e-09
53,0.0001702743914564,0.0030197661591326,0.0354206548515948,3.23493201481728e-06,1.381865281091521e-05,4.513880021027549e-07,0.0002121922003912,0.0001268480514982
54,0.0011448045488522,0.0331873774907249,0.159157743036156,0.0005152415230893,1.1178310122095247e-05,0.0001346413765309,0.0037283865287276,0.0004572321403552
55,1.87139820273519e-06,0.0006559349147549,0.0057489691826097,2.5146121851449303e-09,3.970909835282477e-06,5.174439623153399e-12,3.1334497144669185e-06,4.99593154568397e-05
56,0.0001343047145477,0.0180863929339791,0.0307873058398518,1.13696120010998e-05,2.7167913697390134e-05,1.5904832869307177e-07,0.0001343646800264,0.0015689909950348
57,1.17148034649572e-05,8.7281299674252e-05,0.0130968090552804,4.54563298113442e-09,4.706357075445755e-05,1.1538225499694574e-09,1.918396179443125e-05,6.3012948811194e-06
58,1.32831713389736e-05,3.36299215085765e-05,0.0121257936823689,1.9685667540514402e-09,0.0004581280606379,1.3271356531553947e-09,2.0201847906241545e-05,4.79951962406228e-07
59,1.26031377222224e-05,0.0006559349147549,0.0150389725725927,3.52974608430756e-08,5.473102688724474e-06,3.432956295036512e-09,2.872171356109976e-05,4.07635294506211e-05
60,0.0006075064219133,0.0488599884546946,0.0674985478550729,0.0002007461502477,5.125249053361536e-05,4.948323433765739e-06,0.0006520527619444,0.0028656393343256
61,1.07605706700653e-06,3.36299215085765e-05,0.0071976478928734,1.17155063428243e-10,0.0005570612455296,3.016022104607256e-11,5.490085497474355e-06,4.79951962406228e-07
62,0.0007145978452084,0.0222237719556643,0.065238011077154,0.0001136810947418,0.0010482133764952,4.120485915673408e-06,0.0005943264644322,0.0002554899615555
63,1.96648758721274e-07,3.36299215085765e-05,0.0033353622688134,1.1620926443356398e-11,0.004428757359981,2.038873019012581e-15,3.471894198857896e-07,4.21602169554515e-07
64,3.3250264429574e-05,3.36299215085765e-05,0.0078098639146777,3.0624014435431904e-09,0.0002972227707009,1.6684505180413454e-06,0.0003866569512429,7.75230757088892e-05
65,4.97895942870308e-05,0.0095285387147614,0.0221847252534358,1.97962387316064e-06,0.0049427681303162,3.010207789654152e-08,6.686178752921119e-05,0.0010595573884107
66,2.79666983573623e-05,0.0011123235787784,0.0155388157987515,1.22056825424544e-07,0.0001436680614194,4.7583329722616436e-09,3.252716226424652e-05,5.37117455139717e-06
67,4.91754803334521e-05,0.0095285387147614,0.0374710696243548,3.13069674728883e-06,4.161759410870047e-06,7.61173259141369e-07,0.0002687932291507,0.0006468982576349
68,9.0378853034867e-07,0.000159780931005,0.0040569738684749,2.49470333280044e-10,5.354589105444063e-09,2.504469558003079e-14,6.700330516517693e-07,5.81358374143648e-08
69,4.20036829662518e-06,6.3920453817753e-05,0.0130372898578313,1.31362620781061e-09,2.985057606652575e-07,4.024751271083022e-09,3.040511025307906e-05,4.28985855230275e-06
70,8.80891466437106e-08,1.93242364498292e-06,0.002086668532884,2.37698749572246e-13,4.780984371732799e-06,2.228220932045455e-18,6.910551912599956e-08,3.68565315442899e-08
71,2.39186084202148e-05,0.0001184471643996,0.0140897226227324,1.24385527433546e-08,1.7793247787389888e-06,2.68215032826837e-09,2.619422806549904e-05,5.31280011233481e-08
72,2.61587908068073e-06,0.000159780931005,0.0059471078758552,9.56278389807608e-10,0.0011709033870852,3.2303852772171106e-12,2.6927943997965413e-06,1.24795379629963e-06
73,0.0001694572315167,0.0023688742750913,0.0364406096928042,2.65890378592371e-06,0.0001062899946037,1.9058629630280085e-06,0.0004116250881424,0.0001312221222395
74,2.42901027831532e-05,0.0002142857370726,0.0172163400984233,2.6145221654339e-08,7.395413184596578e-05,6.7954272369320554e-09,3.727577770943511e-05,4.97093103920736e-07
75,2.7291566873533e-05,0.0002142857370726,0.0156971352105767,2.67302947554171e-08,3.780846635770274e-09,4.0684551353885736e-08,7.583788528781005e-05,3.29397676607916e-05
76,2.06412404561984e-05,0.0001184471643996,0.0141880261231475,1.09309307161354e-08,1.9596946909672402e-07,1.963765927462048e-09,2.3335165305315734e-05,7.05392578762249e-07
77,4.64132963987618e-05,0.000499885700757,0.0198455907428082,1.16768070879125e-07,2.017681305743757e-05,3.440856673997446e-08,7.082226102583886e-05,2.73247509278757e-05
78,0.0017160767486723,0.0076353759692052,0.113340421954921,0.0001551451816589,0.0001231790679653,3.260892660664549e-05,0.0017033850800589,0.0005667643390235
79,1.10940595599018e-07,4.13688528375217e-06,0.0023435297976282,6.7701400041642e-13,0.0001076395185588,2.4311691812434595e-15,3.638204239670056e-07,4.44931311986845e-09
80,0.0002493599909046,0.0095285387147614,0.0553832333561286,1.87325551896933e-05,6.209375994492561e-07,2.4240862306639337e-06,0.0004615601744085,0.0001244360372703
81,9.83329093240393e-06,6.3920453817753e-05,0.0091224150842481,2.0750430262950204e-09,6.18874547603232e-05,8.615242272193953e-11,7.752886330842533e-06,9.38232612820151e-07
82,2.98570527876851e-05,0.0003789681674376,0.0162145063113194,5.04023881520155e-08,6.800215034408197e-06,4.624882135829802e-09,3.216295276872953e-05,5.27694341891652e-06
83,1.50057206445009e-05,0.0008563069849221,0.013208486410961,4.69369467737124e-08,6.733263249336652e-05,2.1631793386748883e-08,5.870825989249732e-05,9.26804417436719e-06
