CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1(q)_qvalue,Rain_qvalue
0,4.407654111171637e-06,0.00018577227876737616,0.03701051520500753,1.7630384455464993e-10,1.1737645427040938e-05,2.3170741034985946e-12,1.1737645427302998e-05,2.5964225511094337e-05
1,0.0015516472395316592,0.013808020626695672,0.1374756810363257,7.834193989969636e-05,0.0014683938316542,1.120624959536011e-05,0.0014683938316542,0.00010521359941431298
2,0.00036862901483988495,0.003097531547698134,0.07190191999978758,2.488920619318553e-06,0.0014767912250734,1.183895376009225e-06,0.0005404564191745,9.393132118528383e-05
3,2.6919992475619437e-05,0.0010482665294431401,0.05650076334468678,4.073466811075817e-08,3.427505061176368e-05,5.1410701751903766e-08,0.0001652572932185,2.287447188832013e-05
4,3.383755930437563e-06,0.00022722919938227365,0.03701051520500753,1.60374568258748e-10,2.8134453781750848e-06,7.409637894996317e-14,6.5056904185467166e-06,1.1834554730200378e-05
5,5.302485942791709e-06,0.00022722919938227365,0.03897763251549534,5.690735840672885e-10,0.0017698499359426,2.1202718898844934e-10,3.2249568275555027e-05,2.379584900298047e-05
6,0.0004381358041716505,0.02551980805336199,0.10141364907866822,3.207412095202883e-05,7.1932204817961865e-06,1.979984425522514e-06,0.0006699958223413,0.0002576260403594402
7,2.2034432177701227e-06,5.439461603030287e-05,0.03701051520500753,1.5426028510123747e-11,0.0001685027598792,1.7149796367949969e-10,3.068649742881894e-05,3.2615989904809806e-06
8,8.939221537163176e-05,0.001624587912762431,0.056039048339874664,2.2574300461331191e-07,2.6098532691701405e-06,3.7437651630454595e-08,0.0001488159826881,3.7090568964932613e-06
9,1.2699337773121054e-05,0.00034739377074865765,0.03732634315903506,2.064909490323737e-09,1.2365472496260789e-05,5.749153928371248e-11,2.360534721269385e-05,2.9234124234788413e-05
10,0.0009573139453019451,0.02551980805336199,0.1504029597818975,9.71823133919164e-05,2.73482455980298e-05,1.129634575484065e-05,0.0014767912250733,0.0016309113352838038
11,0.0004364423861573856,0.03129325858799232,0.08761526448698317,3.2743163504827185e-05,0.0001382575452086,9.48955234812254e-07,0.0004939276247395,0.0011069355617918384
12,2.1149518274859502e-05,0.0004370620915085228,0.037828436851883696,5.450892718360682e-09,6.572134371110462e-07,1.1103325710264052e-10,2.780915502100449e-05,2.1099333942089244e-05
13,2.291791528018733e-05,0.0013009549173964984,0.03897763251549534,2.1897777071356733e-08,0.0020600935081976,2.942910012530292e-09,6.646453080728008e-05,6.079202501496271e-05
14,6.278878861642452e-06,2.2133683967647543e-05,0.03701051520500753,1.678335289828327e-11,4.1226564849842567e-05,3.105487375003154e-10,3.5565965085596314e-05,4.9403953482205104e-05
15,2.0665895748259803e-05,0.0002807240883675329,0.03753217063103008,3.0357579819048828e-09,0.00027267102108,3.9893666970910304e-10,3.775924741114476e-05,1.0545875578292719e-05
16,3.804183606429323e-06,0.0004370620915085228,0.03701051520500753,4.1794433874952455e-10,3.2897154001247358e-06,2.1250578096204306e-13,7.6457702995409e-06,1.53507380554772e-05
17,2.443264497358706e-06,0.00018577227876737616,0.03701051520500753,6.631917237598374e-11,1.6241311966404687e-05,2.306564897843152e-13,7.742364082346412e-06,1.0651555243698872e-05
18,7.535151202743837e-05,0.0020207483510625386,0.04944264138018835,1.9629921836776564e-07,0.0001187803937972,2.9804034464238665e-08,0.0001379845820638,0.00036116282808459715
19,0.0020999344845317575,0.01697882136803469,0.1850844859855168,0.00016560902737725215,2.3789234552057984e-06,2.6377455091769657e-05,0.0022237018418855,0.0005772380045424347
20,3.8799581402144065e-05,0.00034739377074865765,0.042976399284008544,1.1379128294392814e-08,7.252590891888325e-05,1.5748864526396111e-09,5.549962653142316e-05,4.020238421765263e-06
21,2.2615217368231836e-05,0.0008443094447304964,0.03753217063103008,1.1641418172090197e-08,0.0001459509552031,6.008233579184302e-10,4.228556907540257e-05,2.5087612216775236e-05
22,9.322828377989191e-06,0.0001487297207186114,0.03707058604145018,4.571410367249041e-10,2.7906504279610623e-05,1.5940319309839718e-10,3.021507336120325e-05,1.8771551686551605e-06
23,0.00014839934460334365,0.0038394216669567424,0.05825911415537313,9.629089686046014e-07,5.9167080450775786e-05,5.47992865544702e-08,0.0001689798706744,9.76497303728161e-05
24,5.810625451142314e-06,4.623023074121819e-05,0.03701051520500753,4.394827992696906e-11,6.946775183533649e-06,1.1959292200171354e-12,1.0381865353211232e-05,2.4641034497511628e-06
25,1.3985721236284362e-05,0.0001487297207186114,0.03753217063103008,8.503168305012819e-10,4.170999814303457e-06,2.2590756552271527e-11,1.904000764541728e-05,2.323097591511268e-06
26,0.0005147903451663187,0.004776295620597987,0.08888749609580714,6.646236062573337e-06,4.870408548735869e-05,1.0376177854496583e-06,0.0005123311048962,1.7223851751817752e-05
27,2.3279410844648123e-05,0.00906445111310454,0.038665735333124625,1.4250984385893766e-07,1.4465995423836123e-05,1.0410922995468246e-09,4.9190673592816e-05,0.00016721033179746412
28,0.00040093253653979567,0.02087303113857919,0.08698627873967735,2.0841502541677833e-05,0.0001018399627327,1.0634866522568877e-06,0.0005177323602545,0.00037624181889962214
29,2.2486523565646518e-06,0.0001206215704508922,0.03701051520500753,4.860410798789317e-11,4.9772340047244246e-05,1.7183201164019835e-13,7.396447736808441e-06,1.346351734504252e-06
30,3.880398037080769e-06,0.0013009549173964984,0.03701051520500753,1.6452736557588802e-09,0.0006364389820187,4.18950771341711e-12,1.33542960743869e-05,2.0659639442791092e-05
31,2.3279410844648123e-05,0.0013009549173964984,0.03873061008069061,2.1386839643826798e-08,8.014614795442435e-06,1.954156507388633e-09,5.898068873885722e-05,4.1317547373419016e-05
32,0.0001261221086978614,0.0024979783690843057,0.05464557855783586,4.8011947809388e-07,0.0001272872093497,9.520348837748958e-08,0.0002051229932653,6.937778528158807e-05
33,3.951670838418611e-06,0.001624587912762431,0.03701051520500753,1.8940646721494523e-09,1.8556060436436224e-05,4.091118124748915e-13,8.47435691468553e-06,4.3175223987067134e-05
34,2.7276093089671054e-05,0.00034739377074865765,0.038740076667706916,6.142969548474533e-09,2.942934228188045e-05,1.6441121729877958e-10,3.046038399697153e-05,3.667165308085382e-05
35,6.550204286549735e-05,0.0006758922631345177,0.04706401376333964,4.8453084532661265e-08,0.0002952629406464,5.275165131219937e-09,7.909894114363546e-05,3.245086951418224e-05
36,1.0545445219032409e-05,0.00018577227876737616,0.03701051520500753,6.120088144316195e-10,0.0003453767953133,8.342576868592559e-11,2.5941691304542075e-05,1.3997280666711797e-05
37,4.330729941367695e-05,0.0038394216669567424,0.042526060261261135,1.589341583072629e-07,0.0001036669295375,1.3515796332730102e-09,5.313076743295267e-05,4.856444969711152e-05
38,0.0006191190616592102,0.02087303113857919,0.09929442729518845,3.5869211276589734e-05,4.501004908833914e-05,1.9341175609261784e-06,0.0006641597546742,0.00020192581267364652
39,0.006217960940911219,0.20525517397899273,0.36308795679409483,0.0066038084872957255,0.0015522073918019,0.0003349548522215,0.0085263562861891,0.004698923345192655
40,0.00029924534618031576,0.003097531547698134,0.08950701348552904,2.604222716749542e-06,0.0009481809321444,1.5374307679706832e-06,0.0006028454864756,0.00011448570535214492
