"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"0","0.482812864298255","0.201043276693793","26","0","0.971739195722202"
"1","1","1","26","5","0.634023364403258"
"2","0.636964744815895","0.277589235790767","26","3","0.249175337481914"
"3","1","0.591395775284717","26","0","1.21663404906476"
"4","0.0171760380116775","0.00184985929385767","22","5","1.2970866760918"
"5","0.555495184651736","0.236585399143175","22","6","1.05526358995318"
"6","0.00467195704693237","0.000159780931005087","26","1","1.3144456361957"
"7","0.0110777100248663","0.000856306984922162","24","5","1.0453849875555"
"8","0.0979375495754486","0.0272070512720596","24","1","0.936360393830113"
"9","0.0470080844339488","0.00952853871476142","24","2","0.722940468704972"
"10","0.114874965353842","0.0331873774907249","24","4","0.950114438632813"
"11","0.237915753243825","0.0850786733599917","26","25","1.62788587766629"
"12","0.0407437351611806","0.00763537596920524","24","2","0.903872188908691"
"13","0.0538596767510929","0.0118437429175653","20","8","0.790784049227005"
"14","0.084244776177651","0.0222237719556643","22","3","1.14671103926525"
"15","1","0.682303761313899","22","5","1.03154191316104"
"16","0.0979375495754486","0.0272070512720596","22","5","0.579838629473307"
"17","0.0538596767510929","0.0118437429175653","24","5","1.07033704786838"
"18","0.0125544421984024","0.00111232357877845","24","3","1.09328195460007"
"19","0.636964744815895","0.277589235790767","26","3","1.06452696926962"
"20","0.0979375495754486","0.0272070512720596","22","2","1.18950107105318"
"21","0.0195451672862324","0.00236887427509137","22","4","1.18741750235669"
"22","0.317287867166846","0.121140507684302","26","0","0.814035175086109"
"23","0.0407437351611806","0.00763537596920524","22","6","1.00739823017846"
"24","0.00719104682044805","0.000378968167437612","24","5","0.838399935189353"
"25","0.0147473170694904","0.00143786341427531","26","25","1.0133519163506"
"26","0.0195451672862324","0.00236887427509137","22","6","1.17981424485887"
"27","0.00145809359273302","4.13688528375217e-06","22","6","1.35847303118506"
"28","0.084244776177651","0.0222237719556643","24","3","0.774353811469343"
"29","1","1","26","0","0.900119285629031"
"30","0.317287867166846","0.121140507684302","24","2","1.06679094293776"
"31","0.0623205311276378","0.0146640209743332","28","0","0.910324641455918"
"32","0.0726361162007194","0.0180863929339791","24","2","0.856292604018527"
"33","0.365422924451876","0.143867005356704","20","5","0.857352969324572"
"34","0.0302862297967437","0.00484276814449931","24","5","0.765124969438113"
"35","0.132955217768168","0.040338613070862","28","26","0.629691053287296"
"36","0.0302862297967437","0.00484276814449931","24","4","0.750483684261876"
"37","0.00145809359273302","5.9781837302054e-06","24","3","0.818765273015618"
"38","1","1","26","0","0.857810317813248"
"39","0.0171760380116775","0.00184985929385767","24","3","1.00975630746458"
"40","0.0256694570034875","0.00383244993062068","26","2","1.42015237180853"
"41","0.0226030401132686","0.00301976615913268","24","4","0.832678845703697"
"42","0.0623205311276378","0.0146640209743332","22","5","0.762908290945257"
"43","0.0979375495754486","0.0272070512720596","26","2","1.04998289191249"
"44","0.555495184651736","0.236585399143175","22","6","0.849584857751192"
"45","0.178291842814497","0.0589789416030357","22","6","0.587051891257772"
"46","0.365422924451876","0.143867005356704","26","2","0.832849064221102"
"47","0.837774554211799","0.378841653414575","20","7","0.494345538253604"
"48","0.0171760380116775","0.00184985929385767","22","3","1.00318009740941"
"49","0.132955217768168","0.040338613070862","22","4","0.962743783738577"
"50","0.237915753243825","0.0850786733599917","20","7","1.08791062699154"
"51","0.0470080844339488","0.00952853871476142","22","3","1.03655267219163"
"52","0.0726361162007194","0.0180863929339791","28","27","1.06823656005225"
"53","0.317287867166846","0.121140507684302","28","27","0.468071826002727"
"54","0.154375950883711","0.0488599884546946","26","2","1.15608938493616"
"55","0.0979375495754486","0.0272070512720596","24","2","0.631578056538772"
"56","0.0407437351611806","0.00763537596920524","28","26","1.64633319464994"
"57","0.0256694570034875","0.00383244993062068","24","3","0.585200313056864"
"58","0.00381141046612454","8.7281299674252e-05","24","4","0.946550043249625"
"59","0.0979375495754486","0.0272070512720596","24","4","0.756259756683882"
"60","0.636964744815895","0.277589235790767","22","5","0.250662800730262"
"61","0.73159008700661","0.324752839622234","24","3","0.981930069013338"
"62","0.0979375495754486","0.0272070512720596","24","6","0.901494855362205"
"63","0.73159008700661","0.324752839622234","26","3","0.550951891211185"
"64","0.00435467516175269","0.000118447164399673","22","5","1.12052082068776"
"65","0.0623205311276378","0.0146640209743332","24","1","0.700670723349428"
"66","0.132955217768168","0.040338613070862","22","5","0.74749230636992"
"67","0.274301087642819","0.101683413189193","28","0","0.640255082935063"
"68","1","1","28","2","0.733049495129744"
"69","0.00628038364673042","0.000285757455926234","26","0","1.32765567797248"
"70","0.958859826762404","0.440691976380001","22","4","0.502903160990568"
"71","0.114874965353842","0.0331873774907249","28","0","1.35426690142804"
"72","0.365422924451876","0.143867005356704","20","7","0.716512625415892"
"73","1","0.785087019633595","20","7","0.692992230943009"
"74","0.237915753243825","0.0850786733599917","22","5","0.531809633849879"
"75","0.205902900697398","0.0709541395803234","24","7","0.794855409450952"
"76","0.958859826762404","0.440691976380001","26","1","0.30750194473721"
"77","0.0125544421984024","0.00111232357877845","22","3","1.30470819987938"
"78","0.274301087642819","0.101683413189193","26","23","0.918689657302107"
